id,population,elder_rati
64,15.257054209709167,0.07878564182335
65,20.436389207839966,0.078785642380341
66,17.545509219169617,0.078785641163653
67,17.431070804595947,0.078785641703876
68,40.303839445114136,0.07878564065754
69,40.68986964225769,0.078785641123584
70,41.78511714935303,0.078785641292536
71,53.28213596343994,0.078785639974405
72,56.941014766693115,0.078785641953732
73,56.45306587219238,0.078785640405064
74,53.206308364868164,0.078785641072604
75,61.394715785980225,0.078785641067468
76,82.02252721786499,0.078785641252713
77,67.93879461288452,0.078785640575461
78,69.95775890350342,0.078785641004518
79,74.34953880310059,0.078785640344196
80,45.222530364990234,0.07878564201603
81,45.8653998374939,0.078785641190392
82,46.570748805999756,0.078785641706938
83,40.188080072402954,0.07878564154254
84,40.84024214744568,0.078785641000794
85,26.17043662071228,0.078785640737127
86,35.057427167892456,0.078785641231023
87,34.797178506851196,0.078785641539651
88,32.76609182357788,0.07878564100096
89,37.059682846069336,0.078785640432782
90,23.73339319229126,0.078785641795755
91,32.90469288825989,0.078785641344661
92,32.23520469665527,0.07878564108534
93,32.54734420776367,0.078785641124148
94,35.36884593963623,0.078785641744088
95,35.634355306625366,0.078785641271644
96,36.08554816246033,0.078785642488536
97,35.11562180519104,0.078785640961335
98,37.30416774749756,0.087521884055179
99,41.326481342315674,0.087521886109223
100,34.81559610366821,0.087521885812216
101,35.583712100982666,0.087521885533836
102,44.011791467666626,0.087521886656492
103,45.236021757125854,0.087521886959816
104,35.118608236312866,0.087521886353953
105,33.36810302734375,0.087521884394329
106,32.85907244682312,0.087521885179287
107,19.081437587738037,0.0875218852608
108,14.285381078720093,0.087521885768901
109,19.174285650253296,0.087521886577396
110,27.609145879745483,0.087521885987428
111,31.481486797332764,0.087521884831214
112,28.11913514137268,0.087521884751917
113,28.560887575149536,0.087521885774981
114,30.028887510299683,0.087521885222328
115,28.609362602233887,0.08752188570553
116,28.194472551345825,0.08752188619667
117,27.75799560546875,0.087521885949194
118,32.78108596801758,0.087521885150537
119,32.175960302352905,0.087521887014295
120,43.28828001022339,0.087521886018804
121,45.113247871398926,0.087521885904802
122,35.21251130104065,0.087521886751999
123,35.96592092514038,0.087521886118386
124,26.249415636062622,0.087521885750817
125,25.458436250686646,0.087521886435336
126,30.998201608657837,0.087521885524353
127,13.755791783332825,0.087521884980378
128,12.873931646347046,0.08752188529394
129,12.504186034202576,0.087521886631313
130,11.659704446792603,0.087521885607711
131,10.47820520401001,0.083137483851958
132,8.90563851594925,0.083137482511136
133,14.436513066291809,0.083137485661307
134,10.747987151145935,0.0831374840068
135,5.00586986541748,0.083137483394858
136,4.707333028316498,0.08313748350009
137,4.436033189296722,0.083137483931832
138,4.339799076318741,0.08313748644339
139,5.306788861751556,0.083137484784638
140,4.704893857240677,0.08313748349304
141,4.491521775722504,0.083137484854706
142,5.697029769420624,0.083137482858455
143,5.675294041633606,0.083137484052174
144,4.799886584281921,0.083137484202517
145,8.236966490745544,0.083137484142148
146,8.076037883758545,0.083137483291295
147,9.020691692829132,0.083137484070775
148,6.315416276454926,0.083137484007243
149,10.2318354845047,0.083137484383612
150,11.68470323085785,0.083137482298345
151,179.9202938079834,0.083137484011159
152,121.93987655639648,0.083137484687695
153,143.58118438720703,0.083137483263588
154,146.3836145401001,0.083137484124012
155,130.56724548339844,0.083137483843753
156,111.96339797973633,0.083137484321371
157,135.65256786346436,0.083137484498854
158,93.79839611053467,0.083137485009565
159,93.95338439941406,0.083137483974882
160,99.50257968902588,0.083137485148592
161,169.25475311279297,0.083137483412514
162,155.55967235565186,0.083137484725915
163,112.56290626525879,0.083137483658148
164,95.65275001525879,0.083137483602533
165,58.53094005584717,0.083137483762103
166,47.239013671875,0.083137484013459
167,45.53165054321289,0.083137483566701
168,55.70975065231323,0.083137483323508
169,63.65253829956055,0.083137485453423
170,94.33512496948242,0.083137483863163
171,133.6460952758789,0.083137484872231
172,185.2945156097412,0.083137484536284
173,188.7665615081787,0.08313748464404
174,156.05840587615967,0.083137484498497
175,38.821696043014526,0.083137484035046
176,52.84926128387451,0.083137483407683
177,53.02106714248657,0.083137483506708
178,56.93978500366211,0.08313748527967
179,59.76033401489258,0.083137484129776
180,68.31391906738281,0.083137483506825
181,69.43952178955078,0.083137482959936
182,64.91470670700073,0.083137485010021
183,50.86765766143799,0.08313748471542
184,72.44435691833496,0.083137484455944
185,90.79409980773926,0.083137484280986
186,69.18483829498291,0.083137483980692
187,63.31675910949707,0.083137483123589
188,44.649563789367676,0.083137485117796
189,43.988157749176025,0.083137484380161
190,40.40968132019043,0.083137484467012
191,64.86082696914673,0.083137484626041
192,59.99919271469116,0.083137485109095
193,39.264785051345825,0.08313748429346
194,28.26495051383972,0.083137483481649
195,31.32450795173645,0.083137483218893
196,23.850849866867065,0.083137484622001
197,37.825706005096436,0.083137484580919
198,11.052141189575195,0.083137483321521
199,10.764848947525024,0.08313748322443
200,9.420537114143372,0.083137484149645
201,9.185140371322632,0.083137482996495
202,7.525656759738922,0.083137483318498
334,15.949912428855896,0.078785641093685
335,20.7855361700058,0.078785640954577
336,12.941450357437134,0.078785640485385
337,19.284650087356567,0.078785640295429
338,40.37120246887207,0.078785641204872
339,39.930721282958984,0.078785641325422
340,41.40823984146118,0.078785640162531
341,37.6252384185791,0.078785641062573
342,55.078351974487305,0.078785641084357
343,54.44259595870972,0.0787856427257
344,57.21661949157715,0.078785641093192
345,40.960545778274536,0.078785639942043
346,70.6898922920227,0.078785640618772
347,85.3057188987732,0.078785639477427
348,67.5292239189148,0.07878564047949
349,46.21920919418335,0.078785641918126
350,36.82961559295654,0.078785640281905
351,36.38784861564636,0.078785641020793
352,48.20468521118164,0.078785641497412
353,44.3508095741272,0.078785640128611
354,45.33927583694458,0.078785641583078
355,30.356871128082275,0.078785640828506
356,33.04267072677612,0.078785640778106
357,34.28135704994202,0.078785641117849
358,24.240777492523193,0.078785641050571
359,34.30986785888672,0.078785641439793
360,33.294331312179565,0.078785640543432
361,33.9125714302063,0.078785641632918
362,23.562330961227417,0.078785641138746
363,35.0077486038208,0.078785641508478
364,37.25259304046631,0.078785639977407
365,34.78942918777466,0.078785640990192
366,36.51283597946167,0.078785640875334
367,35.68705129623413,0.078785641555438
368,38.35078549385071,0.087521886403635
369,43.34081506729126,0.087521886624828
370,43.25193428993225,0.08752188792298
371,36.21357989311218,0.087521886291282
372,35.87933874130249,0.087521885324248
373,37.77473449707031,0.087521885003365
374,36.888787269592285,0.087521886729325
375,34.561562061309814,0.087521886981321
376,34.2044734954834,0.087521886096866
377,20.71746265888214,0.087521886176699
378,20.98125982284546,0.087521888000844
379,22.274457573890686,0.087521886374291
380,33.00604200363159,0.087521885403757
381,34.897695541381836,0.087521884868866
382,41.788859128952026,0.087521887413739
383,33.94451427459717,0.087521884971364
384,33.36600422859192,0.087521885868994
385,31.90472912788391,0.087521884743595
386,30.61345601081848,0.087521886576901
387,29.874330043792725,0.087521885210627
388,29.225039958953857,0.087521887238888
389,26.86707377433777,0.087521884712523
390,42.67119908332825,0.08752188766734
391,36.92589211463928,0.087521886833752
392,45.72772789001465,0.087521885431986
393,35.299410820007324,0.087521886762144
394,32.63059949874878,0.087521886598095
395,32.60380220413208,0.087521887298679
396,32.14897274971008,0.087521886569426
397,13.7019362449646,0.087521886599562
398,13.798929214477539,0.08752188600845
399,12.988031148910522,0.087521886620344
400,12.502384305000305,0.087521885208268
401,11.2181156873703,0.083137484703338
402,9.853875637054443,0.083137484824393
403,17.33965826034546,0.0831374835517
404,13.648160815238953,0.083137485555576
405,6.526303887367249,0.083137483554417
406,6.044259667396545,0.083137483281345
407,4.898154973983765,0.08313748352665
408,5.666871309280396,0.083137483541118
409,6.13761955499649,0.083137485431236
410,5.676803648471832,0.08313748385893
411,4.756689608097076,0.083137484155569
412,5.499460935592651,0.083137483819503
413,4.838294416666031,0.083137485506877
414,4.093201190233231,0.083137484705169
415,6.80295604467392,0.083137485966577
416,10.301149845123291,0.083137483762149
417,5.88023453950882,0.08313748316852
418,9.21090543270111,0.083137484804741
419,10.247395694255829,0.083137483468516
420,17.1975919008255,0.083137485238728
421,34.987387895584106,0.083137483222993
422,16.41955029964447,0.083137483775879
423,24.286258220672607,0.08313748315126
424,17.33524489402771,0.083137483792076
425,24.08956789970398,0.083137483615136
426,18.51974332332611,0.083137483020915
427,27.45439600944519,0.083137484241976
428,49.23868274688721,0.08313748448647
429,135.9043254852295,0.083137485174783
430,124.5270128250122,0.083137484544775
431,184.64264488220215,0.083137482737063
432,134.2542896270752,0.08313748399312
433,110.01756381988525,0.083137485524328
434,106.22965908050537,0.083137482334545
435,82.59968376159668,0.083137484338614
436,94.12224864959717,0.083137484655026
437,83.70447635650635,0.083137482891257
438,102.38153839111328,0.083137483892893
439,130.32304096221924,0.083137484731546
440,156.312180519104,0.083137483585493
441,171.81603050231934,0.083137483035248
442,187.47053909301758,0.083137483018885
443,217.18111038208008,0.08313748442712
444,70.90959739685059,0.083137485165412
445,61.48370599746704,0.08313748413929
446,57.105414390563965,0.083137483747799
447,55.85797643661499,0.083137483496099
448,43.82937240600586,0.083137484454409
449,60.24385452270508,0.083137484174177
450,71.26824855804443,0.083137484314203
451,54.4077033996582,0.083137483580235
452,71.56985092163086,0.083137485085296
453,71.96674823760986,0.083137484877788
454,51.47429180145264,0.08313748520195
455,50.230674266815186,0.083137483907542
456,53.330459117889404,0.08313748546841
457,80.30304622650146,0.08313748467633
458,45.07972812652588,0.083137484726704
459,51.44021224975586,0.083137484266227
460,41.01533555984497,0.083137484611834
461,56.01777219772339,0.083137484390797
462,55.188599586486816,0.08313748435684
463,39.649242877960205,0.08313748531004
464,35.97607946395874,0.083137484292322
465,29.79895281791687,0.083137484828077
466,32.299521684646606,0.083137484658486
