名称,大类,中类,经度,纬度,省份,地级市,区县,lon_wgs,lat_wgs
YUNIK电竞豪华酒店上海延安西路店,酒店住宿,其他,121.429688,31.212108,上海市,上海市,长宁区,121.42505838752419,31.21398097382966
龙之梦大豪华酒店·大堂吧,休闲娱乐,酒吧,121.430243,31.210977,上海市,上海市,长宁区,121.42561430534954,31.212851206795555
绿地海怡公寓,商务住宅,住宅区,121.42885,31.211362,上海市,上海市,长宁区,121.42421924514547,31.213234320253036
绿地海怡A座,商务住宅,写字楼,121.42864,31.211557,上海市,上海市,长宁区,121.42400893135122,31.213428977225156
绿地海怡B座,商务住宅,写字楼,121.428643,31.211417,上海市,上海市,长宁区,121.42401194775007,31.213289048253802
耀华洗衣店,生活服务,洗衣,121.427347,31.212213,上海市,上海市,长宁区,121.42271409707834,31.21408317076784
绿地海怡专用停车场,交通设施,停车场,121.428439,31.211681,上海市,上海市,长宁区,121.4238076385931,31.213552680930395
上海绿地海怡豪景全套房豪华酒店公寓,酒店住宿,经济型连锁酒店,121.42877,31.211595,上海市,上海市,长宁区,121.42413911153396,31.213467112841407
上海Judy的温馨小居公寓,酒店住宿,其他,121.428982,31.212019,上海市,上海市,长宁区,121.4243513757678,31.21389116119525
四川香天下火锅,餐饮美食,中国菜,121.428407,31.210842,上海市,上海市,长宁区,121.4237756668566,31.212714048026832
上海绿地海怡琴邸全套房酒店公寓,酒店住宿,其他,121.428811,31.211656,上海市,上海市,长宁区,121.42418016428022,31.213528132146127
晨飞公寓咖啡店,餐饮美食,其他,121.427905,31.212154,上海市,上海市,长宁区,121.42327285851626,31.214024833340602
杏花楼,餐饮美食,蛋糕甜品店,121.42752,31.213711,上海市,上海市,长宁区,121.42288719952988,31.215580645740683
平川.程玉平川菜独立工作室,餐饮美食,中国菜,121.429269,31.213621,上海市,上海市,长宁区,121.4246386477981,31.215492735960126
休闲服饰,购物消费,其他,121.429164,31.213662,上海市,上海市,长宁区,121.42453349324838,31.215533589585696
丝享荟,餐饮美食,中国菜,121.427031,31.213707,上海市,上海市,长宁区,121.42239754601552,31.215576099493294
昭化路55弄小区-南门,交通设施,其他,121.429261,31.212654,上海市,上海市,长宁区,121.42463072036173,31.21452619103459
CAFE ONAIR LIXI HOME,餐饮美食,咖啡,121.430065,31.21498,上海市,上海市,长宁区,121.4254356927541,31.216852060318573
专业理发,生活服务,美容理发,121.430441,31.2155,上海市,上海市,长宁区,121.42581220831447,31.21737228207251
利西居民区综合文化活动中心,生活服务,其他,121.427522,31.214839,上海市,上海市,长宁区,121.42288910411153,31.216708107002834
易信商务,公司企业,公司,121.429363,31.214645,上海市,上海市,长宁区,121.42473269440286,31.216516358535085
国芳美容美发,生活服务,美容理发,121.427836,31.216914,上海市,上海市,长宁区,121.42320335008705,31.218782472312586
面具酒馆,休闲娱乐,酒吧,121.423018,31.212834,上海市,上海市,长宁区,121.41837972970973,31.214699422468502
弥夜日料,餐饮美食,外国菜,121.422355,31.212657,上海市,上海市,长宁区,121.41771601860209,31.214521900205977
薯语,餐饮美食,其他,121.423662,31.21297,上海市,上海市,长宁区,121.419024445838,31.21483596597059
芥缘居,餐饮美食,外国菜,121.422185,31.212777,上海市,上海市,长宁区,121.41754582562345,31.21464168993543
皮肤病医院武夷路院区门诊部,医疗保健,专科医院,121.426871,31.213121,上海市,上海市,长宁区,121.42223738575831,31.214990203924764
上海皮肤病医院皮肤科,医疗保健,专科医院,121.426763,31.213254,上海市,上海市,长宁区,121.42212923236286,31.215123021136705
皮肤病医院住院部,医疗保健,专科医院,121.426644,31.213208,上海市,上海市,长宁区,121.42201008079931,31.215076912858404
正宗淮南牛肉粉丝汤,餐饮美食,中国菜,121.425074,31.214491,上海市,上海市,长宁区,121.42043798620092,31.21635763583182
康馨瘦身保健,生活服务,洗浴推拿,121.425419,31.215139,上海市,上海市,长宁区,121.4207833544805,31.21700568098153
蕊迪,医疗保健,其他,121.425399,31.215199,上海市,上海市,长宁区,121.42076332447054,31.217065631490584
绝味鸭脖,餐饮美食,其他,121.422924,31.214693,上海市,上海市,长宁区,121.41828546348643,31.21655744273402
上海微系统所招待所,酒店住宿,旅馆,121.422228,31.21525,上海市,上海市,长宁区,121.41758865638595,31.217113541772584
一迪餐饮店,餐饮美食,中国菜,121.422568,31.214693,上海市,上海市,长宁区,121.41792907225319,31.216557115642516
满腹寿喜烧,餐饮美食,外国菜,121.423146,31.216977,上海市,上海市,长宁区,121.41850751205105,31.218840557285937
德国卡斯布鲁啤酒,购物消费,其他,121.417591,31.208015,上海市,上海市,长宁区,121.4129478895715,31.20987836145646
种德路桥生态公园,旅游景点,公园,121.420427,31.209662,上海市,上海市,长宁区,121.41578629915595,31.211526690963897
清风园,旅游景点,公园,121.420419,31.209384,上海市,上海市,长宁区,121.41577831555078,31.211248818925057
星狮地产公司,公司企业,公司,121.421421,31.208802,上海市,上海市,长宁区,121.41678137021906,31.210667938850094
财景新地·同创717专用停车场,交通设施,停车场,121.421489,31.208402,上海市,上海市,长宁区,121.41684947510299,31.21026819117887
2MINUTES咖啡,餐饮美食,咖啡,121.42074,31.207871,上海市,上海市,长宁区,121.41609976307821,31.209736815537696
第六感·剧本杀,休闲娱乐,其他,121.420298,31.20799,上海市,上海市,长宁区,121.41565731926495,31.209855396078844
欧逸市场咨询公司,生活服务,其他,121.420283,31.208066,上海市,上海市,长宁区,121.41564229812194,31.20993134709776
上海圣锋文化传媒有限责任公司,科教文化,其他,121.420868,31.208182,上海市,上海市,长宁区,121.41622786347521,31.210047771106023
禾森商务中心室内停车场,交通设施,停车场,121.419703,31.207862,上海市,上海市,长宁区,121.41506176333391,31.209726985168928
禾森商务中心室内停车场,交通设施,停车场,121.419932,31.208063,上海市,上海市,长宁区,121.41529096185677,31.209928067822972
延安西路1547弄,商务住宅,住宅区,121.420744,31.20965,上海市,上海市,长宁区,121.41610361219917,31.211514957152907
世纪花园,商务住宅,住宅区,121.421683,31.211597,上海市,上海市,长宁区,121.41704339827139,31.213461815122347
中天广告展示,公司企业,公司,121.420459,31.211097,上海市,上海市,长宁区,121.41581820549064,31.212961023964947
中天广告展示,生活服务,其他,121.420384,31.211097,上海市,上海市,长宁区,121.41574313232745,31.21296096291543
上海华饮贸易有限责任公司,公司企业,公司,121.421542,31.211089,上海市,上海市,长宁区,121.41690229601434,31.212953937700696
Mamma'sPizza,餐饮美食,小吃快餐,121.417263,31.211994,上海市,上海市,长宁区,121.41261927552706,31.21385521591334
Pd COFFEE SHOP,餐饮美食,咖啡,121.41736,31.211996,上海市,上海市,长宁区,121.41271635388563,31.213857280240436
上海春秋国际商业大厦-接送点,生活服务,其他,121.418813,31.211607,上海市,上海市,长宁区,121.41417062427399,31.2134694967332
如家酒店,酒店住宿,其他,121.418258,31.212964,上海市,上海市,长宁区,121.41361502049703,31.214825439184807
玖贸行,购物消费,其他,121.418836,31.212895,上海市,上海市,长宁区,121.41419353260578,31.21475689379815
海王星辰,医疗保健,医药销售,121.418464,31.212637,上海市,上海市,长宁区,121.41382122730074,31.21449874489919
明诚烟酒,购物消费,其他,121.421186,31.212923,上海市,上海市,长宁区,121.41654577124292,31.214786749555902
幸福狐狸,购物消费,其他,121.420069,31.212542,上海市,上海市,长宁区,121.41542770251179,31.214405013174265
上海艾伦儿豪华酒店式公寓,酒店住宿,其他,121.421637,31.214878,上海市,上海市,长宁区,121.41699706476223,31.216741198561444
德必易园C座,商务住宅,其他,121.420114,31.215316,上海市,上海市,长宁区,121.41547250410024,31.217177717877636
来富小吃桂林米粉,餐饮美食,中国菜,121.418971,31.215721,上海市,上海市,长宁区,121.41432840730236,31.217581639139972
尚品电动车,购物消费,其他,121.419127,31.215401,上海市,上海市,长宁区,121.41448457594464,31.217261909546465
绿洲商业大厦湾流公寓,商务住宅,住宅区,121.412662,31.213777,上海市,上海市,长宁区,121.40801497301689,31.215634752538936
早巷食光,餐饮美食,中国菜,121.414128,31.212471,上海市,上海市,长宁区,121.40948196669063,31.21433010619955
俊扬工艺品,购物消费,其他,121.4128,31.212734,上海市,上海市,长宁区,121.40815314180863,31.214592317864398
街心花园,旅游景点,公园,121.416207,31.212829,上海市,上海市,长宁区,121.41156238039048,31.214689130942272
社区大食堂,餐饮美食,其他,121.414707,31.212568,上海市,上海市,长宁区,121.41006133741553,31.21442737315279
LoveHome爱回家公寓,酒店住宿,其他,121.416423,31.212711,上海市,上海市,长宁区,121.41177855403996,31.214571323305865
长宁来福士广场写字楼2座,商务住宅,写字楼,121.41426,31.215874,上海市,上海市,长宁区,121.40961375512295,31.217731543988148
浅草六丁目,餐饮美食,外国菜,121.414584,31.215863,上海市,上海市,长宁区,121.4099379683457,31.21772072481205
一兆韦德健身,运动健身,健身中心,121.414012,31.215937,上海市,上海市,长宁区,121.40936559095371,31.217794382703083
ARH花艺独立工作室,购物消费,花鸟鱼虫,121.441081,31.203352,上海市,上海市,徐汇区,121.43647207874112,31.20524597954847
愿望树摄影设计独立工作室,生活服务,摄影打印,121.441079,31.205742,上海市,上海市,徐汇区,121.4364698674102,31.207634809858494
HEYDAY,休闲娱乐,酒吧,121.43719,31.205874,上海市,上海市,长宁区,121.43257332978841,31.207760412764618
HEYDAY,购物消费,其他,121.437165,31.205876,上海市,上海市,长宁区,121.4325482836137,31.207762373098102
鴻瑞興面店,餐饮美食,中国菜,121.447625,31.198711,上海市,上海市,徐汇区,121.4430307530127,31.20061927645142
凌云面店,餐饮美食,小吃快餐,121.447324,31.199422,上海市,上海市,徐汇区,121.4427289922853,31.201329337270018
天地华宇,生活服务,物流,121.448117,31.199315,上海市,上海市,徐汇区,121.44352385220326,31.20122394888696
金钟商业大厦1号楼,商务住宅,写字楼,121.449192,31.199578,上海市,上海市,徐汇区,121.44460138234469,31.201488970045837
醒家hanna民宿,酒店住宿,其他,121.450091,31.200725,上海市,上海市,徐汇区,121.44550245659768,31.20263723718361
君筵,餐饮美食,其他,121.450487,31.202964,上海市,上海市,徐汇区,121.44589923133981,31.204875955366546
徐汇机关建国幼稚园,科教文化,幼儿园,121.447477,31.202406,上海市,上海市,徐汇区,121.44288208884441,31.204312170952058
建国西路613弄1-3号,商务住宅,其他,121.448307,31.201404,上海市,上海市,徐汇区,121.44371411892551,31.20331229913417
永平置业服务站,生活服务,其他,121.448676,31.202593,上海市,上海市,徐汇区,121.44408388971199,31.204501452359764
LEBISTIOTDE·鸟啸,餐饮美食,外国菜,121.447117,31.204988,上海市,上海市,徐汇区,121.4425210318504,31.20689220711444
秋千小院,酒店住宿,其他,121.449097,31.204261,上海市,上海市,徐汇区,121.44450574944908,31.206169482669164
一1临味咯店,餐饮美食,其他,121.449085,31.204251,上海市,上海市,徐汇区,121.44449372158704,31.20615946335139
地面专用停车场,交通设施,停车场,121.45054,31.205337,上海市,上海市,徐汇区,121.44595215617446,31.20724790619239
P.S PUB鸡尾酒餐吧,餐饮美食,中国菜,121.449254,31.204556,上海市,上海市,徐汇区,121.44466310034662,31.206464655782636
驯鹿公寓,酒店住宿,其他,121.450116,31.203984,上海市,上海市,徐汇区,121.44552723558472,31.205894692143406
HERA GAO,购物消费,其他,121.451473,31.203283,上海市,上海市,徐汇区,121.44688764406442,31.20519685527087
XI TOUNG,购物消费,其他,121.449276,31.204526,上海市,上海市,徐汇区,121.4446851557763,31.206434714929898
霞飞路酒馆,休闲娱乐,酒吧,121.451256,31.205683,上海市,上海市,徐汇区,121.44666989588198,31.207595228498857
津舍和食,餐饮美食,外国菜,121.451205,31.20618,上海市,上海市,徐汇区,121.44661872612379,31.208091879749098
宏恩眼科医院,医疗保健,专科医院,121.451034,31.206177,上海市,上海市,徐汇区,121.44644730213757,31.208088523793013
Lindy Pilates,运动健身,健身中心,121.451035,31.206215,上海市,上海市,徐汇区,121.44644830132778,31.20812650738948
乌鲁木齐南路75弄1-8号,商务住宅,住宅区,121.448966,31.205597,上海市,上海市,徐汇区,121.44437432054691,31.20750456724649
鮨18号,餐饮美食,外国菜,121.447747,31.206462,上海市,上海市,徐汇区,121.44315236651721,31.208366720978226
上海雅诗阁衡山服务公寓大堂,酒店住宿,其他,121.447799,31.205355,上海市,上海市,徐汇区,121.44320458384833,31.20726036223358
Maison ARK.KTV,休闲娱乐,KTV,121.4467,31.20553,上海市,上海市,徐汇区,121.44210302673142,31.207433135908516
HUATA'Holiday Plan花榻,餐饮美食,其他,121.447436,31.206241,上海市,上海市,徐汇区,121.4428406615811,31.20814521859998
衡山99,餐饮美食,其他,121.447604,31.205787,上海市,上海市,徐汇区,121.44300909149781,31.20769176858901
湖南路4弄社区,商务住宅,住宅区,121.442689,31.208314,上海市,上海市,徐汇区,121.43808297205955,31.210208361406544
书香门第,商务住宅,其他,121.443106,31.208626,上海市,上海市,徐汇区,121.43850082677143,31.21052095254573
上海马英美容,生活服务,美容理发,121.443839,31.20786,上海市,上海市,徐汇区,121.43923546274787,31.20975664544143
月半鸭,餐饮美食,中国菜,121.445987,31.209309,上海市,上海市,徐汇区,121.44138807908733,31.21120893639783
安布贝儿公寓,酒店住宿,其他,121.444306,31.209718,上海市,上海市,徐汇区,121.43970331466836,31.211614598396107
博爱医院-口腔科,医疗保健,专科医院,121.444415,31.208782,上海市,上海市,徐汇区,121.43981263367084,31.210679251700864
自动售货机,购物消费,其他,121.444672,31.208072,上海市,上海市,徐汇区,121.44007025822742,31.209970069923315
复兴西路84弄,商务住宅,住宅区,121.442953,31.21059,上海市,上海市,徐汇区,121.43834733201945,31.212483729447268
上海理日科技工业园专用停车场,交通设施,停车场,121.449827,31.209697,上海市,上海市,徐汇区,121.4452370383556,31.211604323272123
光明食品,公司企业,其他,121.449392,31.210005,上海市,上海市,徐汇区,121.44480096049995,31.21191128885744
中国海诚工程科技股份有限责任公司,公司企业,公司,121.450147,31.209891,上海市,上海市,徐汇区,121.44555780006255,31.211798885271428
维园悦谱专用停车场,交通设施,停车场,121.44959,31.210901,上海市,上海市,徐汇区,121.44499936041173,31.212807258335488
驯鹿公寓,酒店住宿,其他,121.447856,31.210655,上海市,上海市,徐汇区,121.44326125823537,31.21255790376798
上海白日梦想家Eva特色民宿酒店,酒店住宿,其他,121.447741,31.213075,上海市,上海市,徐汇区,121.44314577984784,31.214976511574513
日料,餐饮美食,外国菜,121.448996,31.214463,上海市,上海市,徐汇区,121.44440362472011,31.216366342639443
城市主题叶小姐民宿,酒店住宿,其他,121.448479,31.213774,上海市,上海市,徐汇区,121.44388545454348,31.21567663731769
四季方馨幼稚园,科教文化,幼儿园,121.446944,31.213035,上海市,上海市,徐汇区,121.44234693642167,31.214934975307493
乔家栅体验中心,餐饮美食,其他,121.449791,31.21313,上海市,上海市,徐汇区,121.44520065391679,31.21503559460617
Plain Sight,购物消费,其他,121.449372,31.213431,上海市,上海市,徐汇区,121.44478061579953,31.21533559746855
海派文化美术馆,科教文化,美术展览,121.451227,31.215263,上海市,上海市,徐汇区,121.44663999498515,31.217170541335364
随意餐饮店,餐饮美食,中国菜,121.450667,31.215071,上海市,上海市,徐汇区,121.4460786262241,31.21697746625444
Lisa公寓,酒店住宿,其他,121.451087,31.215737,上海市,上海市,徐汇区,121.44649960637891,31.217644021687022
上海o芝麻开花o特色民宿酒店,酒店住宿,其他,121.449338,31.21691,上海市,上海市,静安区,121.44474623281253,31.21881286264323
虹米家Home特色民宿,酒店住宿,其他,121.451257,31.215387,上海市,上海市,徐汇区,121.44667005884679,31.217294544809217
指间砂洋房民宿,酒店住宿,其他,121.448179,31.214907,上海市,上海市,徐汇区,121.44358464815436,31.216808497395757
米泰,餐饮美食,外国菜,121.443867,31.213865,上海市,上海市,徐汇区,121.4392630026418,31.215758798406412
Plant Ale.,购物消费,其他,121.442947,31.213771,上海市,上海市,徐汇区,121.43834104348913,31.215663187264408
末然公寓,酒店住宿,其他,121.445012,31.212626,上海市,上海市,徐汇区,121.44041061308162,31.214522501336777
上海螺蛳壳小屋,酒店住宿,其他,121.445396,31.213026,上海市,上海市,徐汇区,121.44079543130331,31.2149230271694
星洛居精品民宿,酒店住宿,其他,121.444409,31.212323,上海市,上海市,徐汇区,121.43980631364872,31.214218530864617
源涞国际服务式公寓,酒店住宿,其他,121.444751,31.214407,上海市,上海市,徐汇区,121.44014888285729,31.216302161043437
FINE CHI bistro&canteen,餐饮美食,其他,121.446287,31.212382,上海市,上海市,徐汇区,121.44168849184463,31.214281025165256
外滩南京路rainbow的家民宿,酒店住宿,其他,121.444341,31.212438,上海市,上海市,徐汇区,121.43973815522928,31.21433335052158
上海短笛公寓,酒店住宿,其他,121.446137,31.216102,上海市,上海市,静安区,121.44153782950737,31.217998954491566
The Garden Restaurant,休闲娱乐,酒吧,121.444819,31.21505,上海市,上海市,徐汇区,121.44021697685623,31.216944978973533
The Garden Restaurant,餐饮美食,中国菜,121.444743,31.214979,上海市,上海市,徐汇区,121.44014081567437,31.2168738720822
Reception,餐饮美食,咖啡,121.44423,31.215313,上海市,上海市,徐汇区,121.43962666413086,31.217206766934474
Joe一宿公寓,酒店住宿,其他,121.437073,31.214497,上海市,上海市,长宁区,121.43245536611279,31.21637906563566
华山路736号社区,商务住宅,住宅区,121.439376,31.215161,上海市,上海市,静安区,121.43476266433747,31.21704641173693
九尊商业大厦D座,商务住宅,写字楼,121.438567,31.214966,上海市,上海市,长宁区,121.43395212168778,31.216850193001967
全家便利店,餐饮美食,其他,121.438134,31.216156,上海市,上海市,长宁区,121.43351819670522,31.218038932366543
上海名范口腔门诊部,生活服务,其他,121.438332,31.215268,上海市,上海市,长宁区,121.43371664839664,31.217151672274056
RIGHT MOVE接待服务中心,生活服务,其他,121.438055,31.216791,上海市,上海市,静安区,121.43343899264502,31.218673503751482
绅公馆-洗手间,生活服务,公厕,121.432397,31.213429,上海市,上海市,长宁区,121.42777142239474,31.215304822873318
衡山小馆,餐饮美食,中国菜,121.434096,31.214574,上海市,上海市,长宁区,121.42947311614664,31.216451620438313
老上海经典炸串,餐饮美食,其他,121.431962,31.214049,上海市,上海市,长宁区,121.42733567687152,31.21592394426716
HELLO COFFEE,餐饮美食,咖啡,121.432334,31.213445,上海市,上海市,长宁区,121.42770832024043,31.215320730543898
昭东地产公司,生活服务,中介,121.435897,31.214055,上海市,上海市,长宁区,121.43127728060256,31.21593549158655
北汪居委会党建运营服务站,生活服务,其他,121.435544,31.213827,上海市,上海市,长宁区,121.43092367625013,31.215707076226195
手工凉皮,餐饮美食,中国菜,121.434459,31.215647,上海市,上海市,长宁区,121.42983663858853,31.21752462404295
中华湖南料理,餐饮美食,中国菜,121.432798,31.215226,上海市,上海市,长宁区,121.42817291231587,31.217101503856618
平安喜乐万事胜意公寓,酒店住宿,其他,121.433133,31.214906,上海市,上海市,长宁区,121.42850848613979,31.21678211585279
狼来了碳烤羊腿,餐饮美食,中国菜,121.433876,31.218172,上海市,上海市,长宁区,121.42925243358502,31.220047590509065
江苏路街道社区服务运营中心东浜分中心,商务住宅,社区中心,121.433758,31.218419,上海市,上海市,长宁区,121.42913421471115,31.220294307025327
星一代护肤理发店,生活服务,其他,121.433603,31.218229,上海市,上海市,长宁区,121.42897897298151,31.220104180475538
adc公司,公司企业,公司,121.435524,31.219107,上海市,上海市,长宁区,121.43090318240596,31.22098452440379
花园住宅,商务住宅,住宅区,121.435966,31.220904,上海市,上海市,长宁区,121.43134580839511,31.222781329133824
Porcellmo,餐饮美食,外国菜,121.434669,31.22001,上海市,上海市,长宁区,121.43004661869027,31.221885846986368
WOO美食,餐饮美食,中国菜,121.436143,31.221567,上海市,上海市,静安区,121.43152306671772,31.223444280835853
警园社区,商务住宅,住宅区,121.433934,31.220938,上海市,上海市,长宁区,121.42931029049184,31.22281235848997
愚园新村,商务住宅,住宅区,121.434007,31.221178,上海市,上海市,长宁区,121.42938339232666,31.223052347921744
桂桂茶,餐饮美食,蛋糕甜品店,121.433221,31.220252,上海市,上海市,长宁区,121.42859616588524,31.22212568862664
董记本帮面店,餐饮美食,小吃快餐,121.434184,31.220204,上海市,上海市,长宁区,121.42956077557474,31.22207906050167
NLP生活馆,购物消费,其他,121.431935,31.220743,上海市,上海市,长宁区,121.42730805234383,31.222614716275135
思湘情崇明生态田园,餐饮美食,中国菜,121.438564,31.217589,上海市,上海市,静安区,121.43394888825401,31.219471934731686
上海Momo家民宿,酒店住宿,其他,121.437614,31.219206,上海市,上海市,静安区,121.43299695717926,31.221086658776645
上海日航餐馆-健身中心,运动健身,健身中心,121.437211,31.217628,上海市,上海市,长宁区,121.43259334793242,31.219508782216643
菩提瑜伽,运动健身,健身中心,121.437268,31.218939,上海市,上海市,静安区,121.4326503391493,31.22081924641148
华东医院核酸检测采样点,医疗保健,综合医院,121.441375,31.219174,上海市,上海市,静安区,121.4367653048545,31.221060853781506
上海戏剧学院华山路校区健吾楼,科教文化,其他,121.440183,31.218171,上海市,上海市,静安区,121.4355709903301,31.22005630992813
住院小药店,医疗保健,医药销售,121.441617,31.218274,上海市,上海市,静安区,121.4370078787585,31.220161699229784
五斗匠LittleManson公寓,酒店住宿,其他,121.437165,31.219694,上海市,上海市,静安区,121.43254708383192,31.221573728063422
しゃぶしゃぶの蓮,餐饮美食,中国菜,121.437781,31.221548,上海市,上海市,静安区,121.43316406538817,31.223427810164846
第六粮油店,购物消费,市场,121.437894,31.22129,上海市,上海市,静安区,121.43327729940879,31.223170110271173
发条小姐公寓,酒店住宿,其他,121.43898,31.221866,上海市,上海市,静安区,121.43436531489883,31.22374757521291
上海房东黄公寓,酒店住宿,其他,121.437016,31.22202,上海市,上海市,静安区,121.43239760823761,31.223898395891588
创邑SPACE1号楼,商务住宅,产业园,121.438384,31.222049,上海市,上海市,静安区,121.43376815834041,31.223929529118088
CoBrA Residential Project,科教文化,其他,121.43842,31.22312,上海市,上海市,静安区,121.43380413374878,31.225000080851213
MOSA沫上创意,生活服务,其他,121.437104,31.222286,上海市,上海市,静安区,121.43248574657434,31.224164405928686
小卜裁缝店,生活服务,其他,121.439654,31.222138,上海市,上海市,静安区,121.43504060197019,31.224020549322837
百联,购物消费,其他,121.440293,31.22603,上海市,上海市,静安区,121.43568052696396,31.227911779012235
万航渡路190号公房,商务住宅,住宅区,121.441093,31.225097,上海市,上海市,静安区,121.43648221657607,31.22698057078264
崇明生鲜卖场,购物消费,其他,121.44089,31.226237,上海市,上海市,静安区,121.43627870654981,31.22811968960856
MELODY,购物消费,其他,121.440808,31.225573,上海市,上海市,静安区,121.43619659868848,31.22745586195682
叶香园茶业,购物消费,其他,121.440549,31.226143,上海市,上海市,静安区,121.43593702859326,31.228025156345872
万航渡路226弄1-10号,商务住宅,住宅区,121.440318,31.225296,上海市,上海市,静安区,121.43570564048859,31.227178165544615
征集古玩,购物消费,其他,121.440602,31.226243,上海市,上海市,静安区,121.43599012618817,31.22812519886891
西田雅集,餐饮美食,茶座,121.441648,31.225711,上海市,上海市,静安区,121.43703829716398,31.227595236588705
第一师范学堂附属小学,科教文化,小学,121.438516,31.226187,上海市,上海市,静安区,121.43390005014423,31.22806579178259
野马居,购物消费,其他,121.438709,31.225288,上海市,上海市,静安区,121.43409349695625,31.227167523993007
沙虹艺术家具,购物消费,家居建材,121.438264,31.225354,上海市,上海市,静安区,121.43364764375085,31.22723278011573
永达玻璃商行,购物消费,家居建材,121.43846,31.225363,上海市,上海市,静安区,121.4338440150512,31.227242088864273
公厕,生活服务,公厕,121.432699,31.222203,上海市,上海市,长宁区,121.42807314558172,31.224075050171805
呃扑科技有限责任公司,公司企业,公司,121.432472,31.222279,上海市,上海市,长宁区,121.42784577333684,31.224150707119605
德国瑞好,公司企业,公司,121.432668,31.222427,上海市,上海市,长宁区,121.42804207602111,31.22429890225402
上海乙米公益服务发展中心,公司企业,公司,121.433274,31.223916,上海市,上海市,长宁区,121.42864893453762,31.225788029796824
上海抱着地瓜公寓,酒店住宿,旅馆,121.434525,31.22296,上海市,上海市,长宁区,121.42990211577599,31.224834243650665
金山蔬蔬菜店,购物消费,市场,121.43443,31.223078,上海市,上海市,长宁区,121.42980694342867,31.224952051738743
留心花语花坊,购物消费,花鸟鱼虫,121.435859,31.223095,上海市,上海市,静安区,121.43123842781371,31.224971133295384
经典本帮象山海鲜店,餐饮美食,中国菜,121.436674,31.225264,上海市,上海市,静安区,121.43205470263007,31.227140342335197
上海菜,餐饮美食,中国菜,121.434023,31.226137,上海市,上海市,静安区,121.42939898822972,31.228009033321595
凤满堂,餐饮美食,其他,121.43433,31.225903,上海市,上海市,长宁区,121.42970652775904,31.2277755794114
云渲染服务运营中心,生活服务,其他,121.433141,31.225355,上海市,上海市,静安区,121.42851559101408,31.227226169337484
宏辉房产,生活服务,中介,121.4336,31.226084,上海市,上海市,静安区,121.42897528524053,31.227955463615206
复旦大学附属华东医院药库,医疗保健,综合医院,121.442409,31.217893,上海市,上海市,静安区,121.43780155381165,31.219782262781663
源麦·豆浆,餐饮美食,中国菜,121.443415,31.217123,上海市,上海市,静安区,121.43880974867555,31.219014421358963
静安昆仑大豪华酒店大堂吧,休闲娱乐,酒吧,121.445536,31.219294,上海市,上海市,静安区,121.44093520069066,31.22118829445398
上海阿杜888公寓,酒店住宿,其他,121.445139,31.217119,上海市,上海市,静安区,121.44053750499417,31.219013585603566
贵都咖啡厅,餐饮美食,咖啡,121.444722,31.220072,上海市,上海市,静安区,121.4401193279716,31.22196440495881
会德丰国际广场-南院,商务住宅,写字楼,121.444566,31.221264,上海市,上海市,静安区,121.43996288210336,31.223155551568905
