名称,大类,中类,经度,纬度,省份,地级市,区县,lon_wgs,lat_wgs
中国电影基金会光影彩墨艺术宫,科教文化,美术展览,121.442465,31.207087,上海市,上海市,徐汇区,121.43785860815098,31.20898156094952
夜阿拉伯餐馆,餐饮美食,中国菜,121.44664,31.205517,上海市,上海市,徐汇区,121.44204289062903,31.207420026661598
农工商超市,购物消费,超市,121.442225,31.205318,上海市,上海市,徐汇区,121.43761826026333,31.207212999715022
新知学院,科教文化,成人教育,121.446134,31.203534,上海市,上海市,徐汇区,121.4415359115257,31.20543702508895
宋明客厅,购物消费,家居建材,121.444803,31.204522,上海市,上海市,徐汇区,121.44020185399533,31.206422039648626
百川咖啡STREAMCOFFEE STUDIO,餐饮美食,咖啡,121.442642,31.206123,上海市,上海市,徐汇区,121.43803606314923,31.20801834236946
交通银行,交通设施,停车场,121.446306,31.204624,上海市,上海市,徐汇区,121.44170820702314,31.206526821140525
香江画廊,购物消费,其他,121.445348,31.203448,上海市,上海市,徐汇区,121.44074815422064,31.205349580863608
Cheri亲爱de,购物消费,其他,121.445364,31.20347,上海市,上海市,徐汇区,121.44076418795916,31.205371600126178
Cheri亲爱de,生活服务,美容理发,121.44536,31.20347,上海市,上海市,徐汇区,121.44076017904698,31.205371592620637
NO NAY,餐饮美食,咖啡,121.445253,31.203177,上海市,上海市,徐汇区,121.44065296629935,31.205078535358446
Ozzy,餐饮美食,咖啡,121.442046,31.207379,上海市,上海市,徐汇区,121.43743870945544,31.209272683886535
十二时慢,购物消费,家居建材,121.445281,31.203619,上海市,上海市,徐汇区,121.44068099027214,31.205520371676318
COSMOSASA伊莎艺术珠宝,购物消费,其他,121.444138,31.205162,上海市,上海市,徐汇区,121.43953534396904,31.20706050263907
懒叁茶楼,餐饮美食,茶座,121.442119,31.205477,上海市,上海市,徐汇区,121.4375120259475,31.20737173658924
EDS·异次元,休闲娱乐,其他,121.446669,31.205516,上海市,上海市,徐汇区,121.44207195702249,31.20741908299541
鲜艳西式餐厅,餐饮美食,外国菜,121.446268,31.205082,上海市,上海市,徐汇区,121.44167008109675,31.206984525112624
湶,购物消费,其他,121.446246,31.204048,上海市,上海市,徐汇区,121.44164812074672,31.20595098764195
美上优伽,运动健身,健身中心,121.446685,31.203702,上海市,上海市,徐汇区,121.44208815072133,31.205605998936097
上海衡山路十二号华邑酒店-游泳馆,运动健身,游泳,121.446288,31.205228,上海市,上海市,徐汇区,121.44169011384152,31.20713049217042
豪华精选酒店停车场,交通设施,停车场,121.445344,31.205096,上海市,上海市,徐汇区,121.44074400253965,31.206996768776033
稻粒瑜伽馆,运动健身,健身中心,121.446191,31.203774,上海市,上海市,徐汇区,121.44159301980332,31.205677016492746
Neigo餐厅,休闲娱乐,酒吧,121.446045,31.203496,上海市,上海市,徐汇区,121.44144671358816,31.20539887418611
Neigo餐厅,购物消费,其他,121.446093,31.203451,上海市,上海市,徐汇区,121.44149482596933,31.20535398755342
上参设计师集成空间,购物消费,其他,121.446609,31.204608,上海市,上海市,徐汇区,121.44201189851687,31.20651141018356
人间酒暖·烧鸟啫啫酒馆,餐饮美食,其他,121.44177,31.205525,上海市,上海市,徐汇区,121.43716229944125,31.207419105125194
珑蔻,购物消费,其他,121.446287,31.204159,上海市,上海市,徐汇区,121.44168920416126,31.206062011785107
MOSTEXPRESS,购物消费,其他,121.441805,31.206495,上海市,上海市,徐汇区,121.43719728750979,31.2083886937473
巧易思进修学堂,科教文化,培训单位,121.446296,31.203585,上海市,上海市,徐汇区,121.44169827430673,31.205488309424886
watch me,购物消费,其他,121.446286,31.204182,上海市,上海市,徐汇区,121.4416881998993,31.2060849986423
WPG100,购物消费,其他,121.442315,31.204763,上海市,上海市,徐汇区,121.43770849603938,31.20665842829333
创邑SPACE衡山,商务住宅,其他,121.446701,31.20466,上海市,上海市,徐汇区,121.44210410436642,31.206563561982485
新阅读体验,购物消费,其他,121.444663,31.207511,上海市,上海市,徐汇区,121.44006128707564,31.209409325490736
上海崔鑫歆烟酒店,购物消费,其他,121.44272,31.207027,上海市,上海市,徐汇区,121.43811414891518,31.208922040975697
交通银行24小时ATM,金融机构,ATM,121.446217,31.204525,上海市,上海市,徐汇区,121.4416190136771,31.206427699386182
馨元茶楼,餐饮美食,茶座,121.442241,31.205511,上海市,上海市,徐汇区,121.43763427686282,31.20740593373767
上海衡山路十二号华邑豪华酒店-董事会议厅,科教文化,会展展览,121.446233,31.205201,上海市,上海市,徐汇区,121.44163499139931,31.20710340023796
glossy,购物消费,其他,121.443755,31.204258,上海市,上海市,徐汇区,121.4391515938149,31.206156246030794
曼之初,购物消费,其他,121.442592,31.207115,上海市,上海市,徐汇区,121.43798587207353,31.20900977157769
中汇花园停车场,交通设施,停车场,121.442549,31.204993,上海市,上海市,徐汇区,121.43794296578416,31.206888728375304
HCH-office,购物消费,其他,121.444326,31.205918,上海市,上海市,徐汇区,121.43972368761081,31.20781647888926
Lane Boutique,购物消费,其他,121.444682,31.206112,上海市,上海市,徐汇区,121.44008045004418,31.20801104064007
米兰工匠顶级奢侈品护理,生活服务,其他,121.444289,31.20487,上海市,上海市,徐汇区,121.43968669777604,31.206768921631
蓝证快照易自助拍照网点,生活服务,摄影打印,121.44649,31.204433,上海市,上海市,徐汇区,121.44189264214921,31.2063362668953
人间酒暖·打酒商行,购物消费,其他,121.441916,31.205523,上海市,上海市,徐汇区,121.43730860110006,31.20741735989062
卡琰烟酒店,购物消费,其他,121.446489,31.203662,上海市,上海市,徐汇区,121.44189170664394,31.205565641539827
佰丽坊,购物消费,其他,121.442971,31.207365,上海市,上海市,徐汇区,121.4383656497446,31.2092603231154
上海图书馆北停车场,交通设施,停车场,121.44408,31.20666,上海市,上海市,徐汇区,121.43947708824211,31.208557667355066
上海图书馆南停车场,交通设施,停车场,121.444037,31.206673,上海市,上海市,徐汇区,121.43943399387416,31.20857058252331
Gelato Mc Cream 低糖·执事·派对,餐饮美食,其他,121.442804,31.207268,上海市,上海市,徐汇区,121.43819830510793,31.20916307299153
历史文献中心,科教文化,其他,121.444742,31.207471,上海市,上海市,徐汇区,121.44014046418634,31.209369491131614
罗森,购物消费,便利店,121.443151,31.207524,上海市,上海市,徐汇区,121.43854601794713,31.209419567518953
Casa daily shop进口食品,购物消费,其他,121.442623,31.207094,上海市,上海市,徐汇区,121.43801693902367,31.208988836610487
BOMOER,购物消费,其他,121.444846,31.203091,上海市,上海市,徐汇区,121.44024507273404,31.20499181864329
ATENO天诺,购物消费,其他,121.443632,31.206091,上海市,上海市,徐汇区,121.43902817031031,31.20798812970635
快客,购物消费,便利店,121.443542,31.203844,上海市,上海市,徐汇区,121.43893817187723,31.205742062742654
湶服装店,购物消费,其他,121.445973,31.20413,上海市,上海市,徐汇区,121.4413744961422,31.206032427523496
淮海中路1735弄,商务住宅,住宅区,121.442477,31.206583,上海市,上海市,徐汇区,121.43787067698428,31.208477827074514
XY AGENCY女装,购物消费,其他,121.446665,31.204684,上海市,上海市,徐汇区,121.44206801993069,31.20658748090752
巧易思教育,科教文化,培训单位,121.446172,31.203514,上海市,上海市,徐汇区,121.44157399928471,31.205417107320024
衡安大楼停车场,交通设施,停车场,121.44636,31.204685,上海市,上海市,徐汇区,121.44176232442734,31.20658789470996
L2studio,购物消费,其他,121.442823,31.204592,上海市,上海市,徐汇区,121.43821757720117,31.206488409459496
Favorite,购物消费,其他,121.446361,31.204245,上海市,上海市,徐汇区,121.44176336480938,31.20614811136973
罗森,购物消费,便利店,121.44593,31.203462,上海市,上海市,徐汇区,121.44133145704775,31.205364672265844
上海图书馆-读者服务运营中心,科教文化,其他,121.444917,31.207514,上海市,上海市,徐汇区,121.44031584613299,31.209412795025152
ConnieHeCakeShop吴兴路店,餐饮美食,蛋糕甜品店,121.441889,31.206215,上海市,上海市,徐汇区,121.43728148526475,31.208108975983425
Corallo casa珊瑚居艺术空间,购物消费,其他,121.442126,31.205392,上海市,上海市,徐汇区,121.43751904786454,31.207286790250098
西山居·游民工坊,商务住宅,其他,121.446548,31.203632,上海市,上海市,徐汇区,121.44195084377992,31.205535769517088
沐昕珠宝Muxin Fine Jewelry,购物消费,其他,121.446647,31.20457,上海市,上海市,徐汇区,121.4420499886468,31.206473501866
新华社长江三角洲新闻采编中心,科教文化,其他,121.445869,31.204109,上海市,上海市,徐汇区,121.44127026360711,31.20601124040479
3H品质女装,购物消费,其他,121.446437,31.203662,上海市,上海市,徐汇区,121.44183958819775,31.205565541778714
上海衡山路十二号华邑豪华酒店-健身中心,运动健身,健身中心,121.446249,31.205238,上海市,上海市,徐汇区,121.44165102448035,31.207140412764062
阿麦伦公寓,商务住宅,其他,121.444248,31.205381,上海市,上海市,徐汇区,121.43964556419296,31.207279597324977
Der&#39;s Nail,生活服务,美容理发,121.442013,31.206747,上海市,上海市,徐汇区,121.43740569582337,31.208640933332557
名品世家,购物消费,其他,121.442623,31.207176,上海市,上海市,徐汇区,121.43801693191412,31.20907079677598
璞淼 MIAO ·spa,生活服务,其他,121.446326,31.2052,上海市,上海市,徐汇区,121.44172820255847,31.207102578495174
现象资本,金融机构,其他,121.444086,31.205121,上海市,上海市,徐汇区,121.43948323463879,31.207019427573215
利城地产,生活服务,中介,121.443064,31.207423,上海市,上海市,徐汇区,121.43845884188745,31.20931846095377
中汇花园地下停车场,交通设施,停车场,121.442133,31.205745,上海市,上海市,徐汇区,121.43752603180629,31.20763963054554
诺美皮肤护理中心,生活服务,其他,121.444902,31.204186,上海市,上海市,徐汇区,121.44030110138586,31.20608638748199
鼎豪地产公司,生活服务,中介,121.443038,31.207274,上海市,上海市,徐汇区,121.43843279964105,31.209169486865594
交通银行分行,金融机构,银行,121.446159,31.204539,上海市,上海市,徐汇区,121.44156088106769,31.206441581889095
华康大楼内部停车场,交通设施,停车场,121.443339,31.204006,上海市,上海市,徐汇区,121.43873472347025,31.205903617873044
UDOT,购物消费,其他,121.446547,31.203602,上海市,上海市,徐汇区,121.44194984409643,31.205505782258587
第二食品商店,购物消费,其他,121.445524,31.203047,上海市,上海市,徐汇区,121.44092458168592,31.204949107730638
沙利文公寓,商务住宅,其他,121.445242,31.203168,上海市,上海市,徐汇区,121.44064194262792,31.20506951916901
赵汝飞练字,科教文化,培训单位,121.446294,31.203534,上海市,上海市,徐汇区,121.44169627418329,31.20543733053058
天翼互联网手机卖场,购物消费,家电数码,121.445949,31.204392,上海市,上海市,徐汇区,121.44135041932275,31.20629425402293
平康物业,公司企业,其他,121.44357,31.206471,上海市,上海市,徐汇区,121.43896600424424,31.20836783273885
全家便利店,购物消费,便利店,121.442919,31.207315,上海市,上海市,徐汇区,121.43831354400913,31.20921025472707
浮生刺青,生活服务,美容理发,121.442854,31.206119,上海市,上海市,徐汇区,121.4382485102867,31.208014720468075
Ace Hair造型·铂金店,生活服务,美容理发,121.445962,31.205221,上海市,上海市,徐汇区,121.44136337682843,31.207122874352173
华邑酒店理发,生活服务,美容理发,121.445837,31.205342,上海市,上海市,徐汇区,121.44123808478949,31.207243578255465
馨怡不动产,生活服务,中介,121.442911,31.206855,上海市,上海市,徐汇区,121.43830556696636,31.208750463961405
青少年活动中心,科教文化,文化宫,121.444123,31.20368,上海市,上海市,徐汇区,121.43952043982499,31.205579198560805
社区老年人助餐服务站,餐饮美食,中国菜,121.442035,31.206728,上海市,上海市,徐汇区,121.43742774308856,31.20862198097041
上海科技情报研究所信息处理中心,科教文化,其他,121.444686,31.207561,上海市,上海市,徐汇区,121.4400843332679,31.209459343764212
预防青少年犯罪帮教中心,科教文化,培训单位,121.445842,31.203281,上海市,上海市,徐汇区,121.4412432745667,31.20518359387995
桐话空间设计,公司企业,公司,121.442042,31.207541,上海市,上海市,徐汇区,121.43743468710969,31.20943459824884
上海《宣传通讯》读者服务站,科教文化,新闻出版,121.445102,31.204559,上海市,上海市,徐汇区,121.44050151140073,31.2064595779083
霞飞公寓,商务住宅,住宅区,121.442042,31.206923,上海市,上海市,徐汇区,121.43743474069903,31.20881689841343
罗森,购物消费,便利店,121.445304,31.203284,上海市,上海市,徐汇区,121.44070407046617,31.205185578556797
管道疏通水电维修,生活服务,其他,121.442954,31.207341,上海市,上海市,徐汇区,121.4383486158269,31.209236304462454
Cheri亲爱de造型护肤舒压SPA,生活服务,美容理发,121.445373,31.203365,上海市,上海市,徐汇区,121.4407732171104,31.205266668354565
多尔公司,公司企业,公司,121.44321,31.20433,上海市,上海市,徐汇区,121.43860542035554,31.206227228094683
佰丽坊美甲美睫淮海中路独立工作室,生活服务,美容理发,121.443019,31.207429,上海市,上海市,徐汇区,121.4384137459115,31.209324377674726
上海图书馆地铁站3号口,交通设施,地铁,121.444039,31.207559,上海市,上海市,徐汇区,121.4394359214183,31.209456155750665
乐和居房地产经纪有限责任公司,生活服务,中介,121.442598,31.207186,上海市,上海市,徐汇区,121.43799187851985,31.209080747697204
Glass Island玻璃艺术&创意绘画DIY手作独立工作室,购物消费,其他,121.442158,31.206973,上海市,上海市,徐汇区,121.43755097730848,31.208867076948287
上海衡山路十二号华邑酒店地下停车场,交通设施,停车场,121.445791,31.205606,上海市,上海市,徐汇区,121.44119195848458,31.2075073625223
三水居,生活服务,信息咨询中心,121.442944,31.20641,上海市,上海市,徐汇区,121.43833867536983,31.20830573911343
鹏翰建筑股份运营中心,公司企业,公司,121.442839,31.207399,上海市,上海市,徐汇区,121.43823336763431,31.209294071578007
衡山路58弄小区专用停车场,交通设施,停车场,121.445666,31.204629,上海市,上海市,徐汇区,121.44106676252977,31.206530602506927
ZETA Villa科技美容美体会所,生活服务,美容理发,121.44511,31.203803,上海市,上海市,徐汇区,121.44050959463054,31.205703961991883
上海衡山路十二号华邑酒店地下停车场,交通设施,停车场,121.445597,31.205126,上海市,上海市,徐汇区,121.44099756489334,31.20702722993127
ACE理发,生活服务,美容理发,121.445835,31.20527,上海市,上海市,徐汇区,121.44123608652735,31.207171609555154
上海璧川设计有限责任公司,公司企业,公司,121.442828,31.206172,上海市,上海市,徐汇区,121.43822245078377,31.208067648449145
无他影业,公司企业,公司,121.443579,31.203123,上海市,上海市,徐汇区,121.43897531374213,31.205021482061287
畅通管道工程有限责任公司,公司企业,公司,121.443391,31.206309,上海市,上海市,徐汇区,121.43878663493241,31.208205588766358
威廉伙伴商业创意集团,公司企业,公司,121.442345,31.204797,上海市,上海市,徐汇区,121.43773855572807,31.20669246444003
EgonZehnder,公司企业,公司,121.444086,31.206061,上海市,上海市,徐汇区,121.43948315317334,31.207958969698087
上海化学工业区发展有限责任公司,公司企业,公司,121.444317,31.20408,上海市,上海市,徐汇区,121.43971482726444,31.20597935857828
上海衡拓实业发展有限责任公司,公司企业,公司,121.446362,31.205684,上海市,上海市,徐汇区,121.4417642424472,31.20758641157816
淮海中路1733弄,商务住宅,其他,121.442643,31.206807,上海市,上海市,徐汇区,121.43803700594961,31.208702011471278
衡山路288号社区,商务住宅,其他,121.445271,31.20325,上海市,上海市,徐汇区,121.44067099999809,31.205151533358965
光峥烟酒店,购物消费,便利店,121.442153,31.20671,上海市,上海市,徐汇区,121.43754598971474,31.208604196021977
上海制琏国际贸易有限责任公司,公司企业,公司,121.443175,31.204288,上海市,上海市,徐汇区,121.4385703495088,31.20618518588309
高安路6弄1号花园住宅,商务住宅,住宅区,121.443089,31.20637,上海市,上海市,徐汇区,121.43848398624492,31.208266017383796
恒和房地产,生活服务,中介,121.443576,31.203806,上海市,上海市,徐汇区,121.43897224810861,31.20570414272301
充电队长汽车公共充电站,汽车相关,充电站,121.446645,31.205578,上海市,上海市,徐汇区,121.44204789677546,31.207481006572436
上海上维电线电缆有限责任公司,公司企业,其他,121.446488,31.204384,上海市,上海市,徐汇区,121.44189064183502,31.206287286973513
上海锦润物业管理有限责任公司高安路9弄小区管理处,公司企业,公司,121.44486,31.205961,上海市,上海市,徐汇区,121.44025885493062,31.207860444069222
上海华恒房产置换服务有限责任公司,公司企业,公司,121.441822,31.206585,上海市,上海市,徐汇区,121.43721431478644,31.208478679511938
上海甬道企业管理咨询有限责任公司,公司企业,公司,121.446701,31.203583,上海市,上海市,徐汇区,121.44210419763682,31.205487087932866
西山居文旅,酒店住宿,其他,121.446604,31.203677,上海市,上海市,徐汇区,121.44200696772415,31.20558085519897
充电队长汽车公共充电站,汽车相关,充电站,121.445521,31.205372,上海市,上海市,徐汇区,121.44092137356712,31.207272966851935
上海崔鑫歆健康管理咨询有限责任公司,公司企业,公司,121.442544,31.207088,上海市,上海市,徐汇区,121.43793777365781,31.208982699870717
上海衡山路华邑酒店特斯拉超级公共充电站,汽车相关,充电站,121.445266,31.205729,上海市,上海市,徐汇区,121.44066577410905,31.20762931415747
上海中房不动产代理有限责任公司,公司企业,公司,121.446102,31.204512,上海市,上海市,徐汇区,121.44150375442271,31.206414486433143
衡山路地铁站2号口,交通设施,地铁,121.445964,31.204382,上海市,上海市,徐汇区,121.44136545401419,31.206284287391913
衡山路地铁站3号口,交通设施,地铁,121.446458,31.205253,上海市,上海市,徐汇区,121.44186049822274,31.207155805545593
衡山路地铁站1号口,交通设施,地铁,121.446278,31.203963,上海市,上海市,徐汇区,121.44168020070975,31.205866090306607
上海图书馆南专用停车场,交通设施,停车场,121.443922,31.206543,上海市,上海市,徐汇区,121.43931875619481,31.208440436116984
上海图书馆北专用停车场,交通设施,停车场,121.443993,31.206611,上海市,上海市,徐汇区,121.43938990392644,31.208508532405826
上海衡山路十二号华邑酒店地下专用停车场,交通设施,停车场,121.445571,31.205182,上海市,上海市,徐汇区,121.4409715018496,31.207083153624936
复旦大学附属华山医院分部,医疗保健,综合医院,121.433105,31.212125,上海市,上海市,长宁区,121.42848068195376,31.214002412980346
绅公馆,酒店住宿,五星级酒店,121.433035,31.210948,上海市,上海市,长宁区,121.42841066976915,31.212825884119194
上海兴国丽笙酒店,酒店住宿,五星级酒店,121.434493,31.209273,上海市,上海市,长宁区,121.42987125032514,31.211153739923045
上海兴国丽笙酒店,餐饮美食,其他,121.434549,31.20934,上海市,上海市,长宁区,121.42992734016356,31.211220787908488
兴华宾馆,酒店住宿,三星级酒店,121.433166,31.210374,上海市,上海市,长宁区,121.42854193404628,31.212252341366895
昨天·今天·明天,休闲娱乐,酒吧,121.436247,31.211956,上海市,上海市,长宁区,121.43162808785013,31.213838026129196
华甸园酒店,酒店住宿,其他,121.436604,31.210112,上海市,上海市,徐汇区,121.43198589166411,31.21199545704538
湖南路兴国路口街心花园,旅游景点,公园,121.436607,31.208765,上海市,上海市,徐汇区,121.43198901405556,31.21064911330654
ginger餐馆,餐饮美食,外国菜,121.436125,31.20893,上海市,上海市,徐汇区,121.43150613209549,31.210813303754797
华山路江苏路,交通设施,公交站,121.433704,31.21044,上海市,上海市,长宁区,121.4290808179249,31.212319057048504
长宁网球场,运动健身,网球,121.435991,31.212338,上海市,上海市,长宁区,121.43137159697365,31.214219457335826
华山路复兴西路,交通设施,公交站,121.43618,31.211253,上海市,上海市,长宁区,121.43156102879688,31.213135263939538
汤臣怡园,商务住宅,住宅区,121.435316,31.207864,上海市,上海市,长宁区,121.43069579432037,31.20974661776257
兴华酒店-会议厅,科教文化,会展展览,121.433331,31.210269,上海市,上海市,长宁区,121.42870721445176,31.212147620038063
久泰公寓,商务住宅,住宅区,121.433886,31.207803,上海市,上海市,长宁区,121.42926335126089,31.209683589253245
华山花园,商务住宅,住宅区,121.434417,31.211846,上海市,上海市,长宁区,121.4297948972419,31.213725388662365
汇益花园,商务住宅,住宅区,121.436029,31.210719,上海市,上海市,徐汇区,121.43140980530875,31.2126012946591
上海电力建设有限责任公司,公司企业,公司,121.436644,31.209706,上海市,上海市,徐汇区,121.43202599943004,31.211589714290938
嘉豪园,商务住宅,住宅区,121.435924,31.207944,上海市,上海市,长宁区,121.43130485930116,31.209827480249412
鸿丰香缇花园专用停车场,交通设施,停车场,121.434841,31.207828,上海市,上海市,长宁区,121.43021997282317,31.20970994196061
兴国酒店,酒店住宿,五星级酒店,121.43449,31.209332,上海市,上海市,长宁区,121.42986824008008,31.211212707067784
上海保加医疗美容门诊部,医疗保健,专科医院,121.436501,31.209098,上海市,上海市,徐汇区,121.43188279334939,31.2109817907577
海格园,商务住宅,住宅区,121.436744,31.212095,上海市,上海市,长宁区,121.43212597362512,31.21397771423269
江华机电大楼,商务住宅,住宅区,121.434657,31.211566,上海市,上海市,长宁区,121.43003533173152,31.21344586834905
望汇园别墅区,商务住宅,别墅区,121.434361,31.208644,上海市,上海市,长宁区,121.42973908010501,31.210524855490522
华山名邸,商务住宅,写字楼,121.432507,31.208281,上海市,上海市,长宁区,121.42788204618027,31.21015945540259
兴国路89弄社区,商务住宅,住宅区,121.43628,31.209282,上海市,上海市,徐汇区,121.43166137928759,31.211165366925837
贵冠商务楼,商务住宅,写字楼,121.433769,31.211523,上海市,上海市,长宁区,121.42914583230299,31.213401625683517
兴国路41弄社区,商务住宅,住宅区,121.435639,31.210429,上海市,上海市,徐汇区,121.43101913873987,31.21231085302809
江苏路825-835号社区,商务住宅,住宅区,121.434472,31.211585,上海市,上海市,长宁区,121.42985001365676,31.213464593216482
海军第九〇五医院整形,医疗保健,专科医院,121.432686,31.208706,上海市,上海市,长宁区,121.42806129763439,31.210584491720038
尚联国际大楼,商务住宅,写字楼,121.433629,31.212149,上海市,上海市,长宁区,121.42900554454691,31.21402712800224
兴国路63弄社区,商务住宅,住宅区,121.435916,31.210296,上海市,上海市,徐汇区,121.43129664083443,31.21217832973182
兴国路77号社区,商务住宅,住宅区,121.435959,31.209523,上海市,上海市,徐汇区,121.43133978445277,31.211405767720464
兴国酒店主楼,科教文化,其他,121.43512,31.21066,上海市,上海市,长宁区,121.43049920984987,31.212540977395566
华山路1120弄社区,商务住宅,住宅区,121.435018,31.211245,上海市,上海市,长宁区,121.43039698200302,31.213125546302212
兴国路5号社区,商务住宅,住宅区,121.435492,31.210861,上海市,上海市,徐汇区,121.43087184244509,31.212742426897545
道路停车场,交通设施,停车场,121.434106,31.207818,上海市,上海市,长宁区,121.42948371995192,31.209698892945042
XINGHUA HOTEL,酒店住宿,其他,121.433436,31.210158,上海市,上海市,长宁区,121.4288123974463,31.212036819333974
上海嘉豪苑豪华酒店,酒店住宿,其他,121.436165,31.208,上海市,上海市,长宁区,121.43154628441404,31.20988381465257
中国人民解放军海军第九〇五医院住院部,医疗保健,综合医院,121.432693,31.209555,上海市,上海市,长宁区,121.42806823517346,31.21143309024859
九O五医院,医疗保健,综合医院,121.432428,31.209689,上海市,上海市,长宁区,121.42780279707317,31.211566667170686
复旦大学附属华山医院,医疗保健,综合医院,121.433005,31.212251,上海市,上海市,长宁区,121.42838050756704,31.21412821499789
行政学院,科教文化,成人教育,121.433787,31.211252,上海市,上海市,长宁区,121.42916388592376,31.213130781615
鸿丰香缇花园专用停车场,交通设施,停车场,121.434586,31.207786,上海市,上海市,长宁区,121.42996453843189,31.20966759410968
九〇五医院专用停车场,交通设施,停车场,121.433054,31.209861,上海市,上海市,长宁区,121.42842979526192,31.21173943519376
九〇五医院地下专用停车场,交通设施,停车场,121.432953,31.209736,上海市,上海市,长宁区,121.42832864131816,31.21161435715849
玉嘉大厦地下专用停车场,交通设施,停车场,121.432304,31.208584,上海市,上海市,长宁区,121.42767869477154,31.2104620354562
华山东方乳房专科医院,医疗保健,专科医院,121.433105,31.212031,上海市,上海市,长宁区,121.4284806901219,31.213908458243935
M Stand,餐饮美食,其他,121.435002,31.211178,上海市,上海市,长宁区,121.43038096009964,31.213058555309175
复旦大学附属华山医院江苏路分部住院部,医疗保健,综合医院,121.433179,31.212087,上海市,上海市,长宁区,121.42855480652538,31.21396453317207
上海天复文印数码科技有限责任公司,购物消费,其他,121.433502,31.207862,上海市,上海市,长宁区,121.42887870616796,31.209742022797354
上海天复文印数码科技有限责任公司,购物消费,家电数码,121.433534,31.207897,上海市,上海市,长宁区,121.42891075617398,31.209777050395743
金格餐馆,餐饮美食,中国菜,121.436112,31.208857,上海市,上海市,徐汇区,121.43149311519272,31.21074031956288
555餐馆,餐饮美食,中国菜,121.434387,31.20796,上海市,上海市,长宁区,121.42976518373925,31.209841224249995
中建房产有限责任公司,公司企业,公司,121.432534,31.208644,上海市,上海市,长宁区,121.42790905803312,31.21052231593442
郎记天香麻辣烫,餐饮美食,其他,121.431984,31.208473,上海市,上海市,长宁区,121.42735819623172,31.21035066236463
海军第九〇五医院门急诊大楼,医疗保健,综合医院,121.432653,31.208923,上海市,上海市,长宁区,121.42802822549088,31.210801341848804
artcn画廊,科教文化,美术展览,121.433503,31.211463,上海市,上海市,长宁区,121.4288793949668,31.21334128270669
TAVERN BAR,休闲娱乐,酒吧,121.435176,31.210688,上海市,上海市,长宁区,121.43055530483392,31.21256904577616
Royalclub,运动健身,其他,121.433628,31.21156,上海市,上海市,长宁区,121.42900459405938,31.21343841033851
