名称,大类,中类,经度,纬度,省份,地级市,区县,lon_wgs,lat_wgs
中国工商银行,金融机构,银行,121.283514,31.332009,上海市,上海市,嘉定区,121.27905183955609,31.333981902736806
上海银行,金融机构,银行,121.282446,31.331394,上海市,上海市,嘉定区,121.2779854513247,31.333368392609778
中国建设银行,金融机构,银行,121.282874,31.33301,上海市,上海市,嘉定区,121.27841269330372,31.33498330715625
中国邮政,生活服务,邮局,121.283145,31.332509,上海市,上海市,嘉定区,121.27868334008328,31.3344821650002
马陆镇政府专用停车场,交通设施,停车场,121.283811,31.333128,上海市,上海市,嘉定区,121.27934830353763,31.335100141842464
图书馆嘉定新城,科教文化,图书馆,121.282311,31.331372,上海市,上海市,嘉定区,121.27785064750772,31.33334655839308
中国工商银行24小时ATM,金融机构,ATM,121.283372,31.331741,上海市,上海市,嘉定区,121.27891007199345,31.33371416986393
马陆镇文广中心,交通设施,停车场,121.282235,31.331257,上海市,上海市,嘉定区,121.27777476642439,31.333231688496905
知否花舍,购物消费,花鸟鱼虫,121.283389,31.332206,上海市,上海市,嘉定区,121.2789270072748,31.334178982069258
嘉定新城,科教文化,文化宫,121.28282,31.331594,上海市,上海市,嘉定区,121.27835889267483,31.333567880298556
乐爸鱼妈大本营,餐饮美食,中国菜,121.283096,31.332433,上海市,上海市,嘉定区,121.27863441834533,31.33440625071567
中国建设银行24小时ATM,金融机构,ATM,121.283074,31.332667,上海市,上海市,嘉定区,121.27861243058656,31.334640192824928
回力,购物消费,文体用品,121.283384,31.332113,上海市,上海市,嘉定区,121.27892202257766,31.334086021528854
优馨美居月嫂育婴师,购物消费,其他,121.283266,31.331966,上海市,上海市,嘉定区,121.27880420879748,31.33393921579901
宝岛眼镜,购物消费,其他,121.282998,31.332803,上海市,上海市,嘉定区,121.27853653009781,31.334776234365474
马陆社区文化中心,科教文化,文化宫,121.282743,31.331548,上海市,上海市,嘉定区,121.27828200849694,31.333521987857484
近沪宜公路社区文体中心,运动健身,其他,121.282768,31.331376,上海市,上海市,嘉定区,121.2783069868582,31.333350020359177
上海逊博办公用品店,购物消费,家电数码,121.282946,31.332299,上海市,上海市,嘉定区,121.27848464899608,31.334272477215052
农夫果园,购物消费,市场,121.283434,31.332147,上海市,上海市,嘉定区,121.27897194594051,31.334119949269667
中国邮政储蓄银行24小时ATM,金融机构,ATM,121.28305,31.332513,上海市,上海市,嘉定区,121.27858847883152,31.334486276717936
小刀电动车,购物消费,其他,121.283146,31.332641,上海市,上海市,嘉定区,121.27868432735815,31.3346141163778
希望大楼,商务住宅,住宅区,121.28329,31.331963,上海市,上海市,嘉定区,121.27882817376701,31.333936188161648
定时定点分类投放点,生活服务,其他,121.2828,31.332068,上海市,上海市,嘉定区,121.27833888133148,31.33404173322916
领艺烘焙坊,餐饮美食,蛋糕甜品店,121.283338,31.332173,上海市,上海市,嘉定区,121.2788760852223,31.334146055097047
易居房友,生活服务,中介,121.283064,31.332334,上海市,上海市,嘉定区,121.27860247362163,31.334307324408154
vivo,购物消费,家电数码,121.283075,31.332662,上海市,上海市,嘉定区,121.27861342954974,31.33463519343059
荷花社区,商务住宅,住宅区,121.282659,31.332624,上海市,上海市,嘉定区,121.27819803856465,31.334597699677154
打印机复印机电脑监控办公维修店,生活服务,其他,121.282916,31.332265,上海市,上海市,嘉定区,121.27845469564761,31.334238525025192
佳蓉理发,生活服务,美容理发,121.2831,31.332374,上海市,上海市,嘉定区,121.2786384175214,31.33434726716239
HuaWei,购物消费,家电数码,121.283321,31.332258,上海市,上海市,嘉定区,121.27885910299625,31.334231044888195
,生活服务,其他,121.283271,31.332611,上海市,上海市,嘉定区,121.2788091464296,31.334583977847874
星彩印材,购物消费,家居建材,121.282825,31.332274,上海市,上海市,嘉定区,121.27836382740372,31.334247629553403
oppo,购物消费,家电数码,121.283291,31.332277,上海市,上海市,嘉定区,121.27882914551235,31.33425007397659
马陆镇社区党群建设服务中心,生活服务,其他,121.282942,31.331488,上海市,上海市,嘉定区,121.2784807240039,31.33346177399561
上海银行24小时ATM,金融机构,ATM,121.282515,31.331416,上海市,上海市,嘉定区,121.27805434989243,31.33339030378242
上海觅得电子科技有限责任公司,公司企业,公司,121.283253,31.332026,上海市,上海市,嘉定区,121.27879122278482,31.33399920974846
嘉定新城,运动健身,乒乓球,121.28237,31.331348,上海市,上海市,嘉定区,121.2779095647129,31.333322498132723
上海意畅建筑装饰,公司企业,公司,121.283289,31.332072,上海市,上海市,嘉定区,121.27882716594009,31.334045150123853
上海健良体育设施有限责任公司,公司企业,公司,121.283278,31.332026,上海市,上海市,嘉定区,121.27881618603884,31.333999179843932
上海诵文工贸有限责任公司,购物消费,文体用品,121.283007,31.332678,上海市,上海市,嘉定区,121.27854552761224,31.33465126856242
大融城-女洗手间,生活服务,公厕,121.280491,31.331087,上海市,上海市,嘉定区,121.27603322912334,31.33306373437683
女洗手间,生活服务,公厕,121.280487,31.331114,上海市,上海市,嘉定区,121.2760292323132,31.333090729072797
大融城地下专用停车场,交通设施,停车场,121.280616,31.331686,上海市,上海市,嘉定区,121.27615800615568,31.33366237924866
大融城专用停车场,交通设施,停车场,121.280598,31.331333,上海市,上海市,嘉定区,121.27614006103846,31.3333095265737
嘉宝·紫提湾西区专用停车场,交通设施,停车场,121.279124,31.333267,上海市,上海市,嘉定区,121.27466788667695,31.335244438945697
正新鸡排,餐饮美食,其他,121.279477,31.331148,上海市,上海市,嘉定区,121.2750205977226,31.333125822432457
珍奶会所,餐饮美食,其他,121.279522,31.331146,上海市,上海市,嘉定区,121.2750655377096,31.333123774581708
宠儿宠物,购物消费,其他,121.279591,31.331248,上海市,上海市,嘉定区,121.27513443659201,31.333225663168616
遇见大派,餐饮美食,其他,121.279394,31.331188,上海市,上海市,嘉定区,121.27493770512636,31.33316589741621
卡尔飞车,购物消费,其他,121.280762,31.331071,上海市,上海市,嘉定区,121.2763038571035,31.333047437988352
男洗手间,生活服务,公厕,121.28053,31.331099,上海市,上海市,嘉定区,121.27607217452704,31.333075686701765
男洗手间,生活服务,公厕,121.280515,31.331086,上海市,上海市,嘉定区,121.27605719624682,31.333062708070834
秦汉胡同国学,科教文化,培训单位,121.280139,31.331285,上海市,上海市,嘉定区,121.27568169332265,31.333262051953934
侎宝运动成长中心,科教文化,培训单位,121.279575,31.331224,上海市,上海市,嘉定区,121.27511846008454,31.333201689141486
MK侎宝儿童运动休闲中心,运动健身,其他,121.279527,31.331199,上海市,上海市,嘉定区,121.27507052650049,31.333176750052587
抓娃娃机,购物消费,其他,121.280917,31.331132,上海市,上海市,嘉定区,121.27645863717147,31.33310824210936
CARLTOMMY,购物消费,其他,121.280074,31.331132,上海市,上海市,嘉定区,121.27561679471617,31.33310917857833
永辉超级市场收货处,生活服务,其他,121.280819,31.331054,上海市,上海市,嘉定区,121.27636077968616,31.333030380278185
2号丰巢,生活服务,其他,121.280419,31.331095,上海市,上海市,嘉定区,121.27596132720349,31.333071811381227
凯文护肤造型,生活服务,美容理发,121.279209,31.331065,上海市,上海市,嘉定区,121.27475296170597,31.333043140334095
纷悦集美空间,生活服务,美容理发,121.279925,31.331245,上海市,上海市,嘉定区,121.27546798703966,31.333222300990855
金芭蕾舞蹈,科教文化,培训单位,121.279912,31.331353,上海市,上海市,嘉定区,121.27545499541598,31.333330276233188
紫精灵艺术学校,科教文化,培训单位,121.280711,31.331087,上海市,上海市,嘉定区,121.27625292620664,31.33306348925286
蕃茄田艺术,科教文化,培训单位,121.280924,31.330952,上海市,上海市,嘉定区,121.2764656428002,31.332928299230478
筠停嘉定大融城公共充电站,汽车相关,充电站,121.280737,31.331588,上海市,上海市,嘉定区,121.27627884758066,31.33356427946143
携程旅游,公司企业,公司,121.279155,31.331067,上海市,上海市,嘉定区,121.27469903313502,31.333045197352202
爱可行国际机器人创意中心,科教文化,培训单位,121.279321,31.330976,上海市,上海市,嘉定区,121.27486482045201,31.33295405241597
东方童画少儿创意美术体验馆,科教文化,培训单位,121.279014,31.330978,上海市,上海市,嘉定区,121.2745582271755,31.332956379814394
嘉定新城,交通设施,地铁,121.254303,31.330037,上海市,上海市,嘉定区,121.24986784529233,31.332031390534365
苏宁易购,购物消费,家电数码,121.25585,31.329097,上海市,上海市,嘉定区,121.25141438874368,31.331091408443577
Suning易购,购物消费,家电数码,121.254601,31.330736,上海市,上海市,嘉定区,121.25016569062714,31.33273008250331
pizzahut,餐饮美食,小吃快餐,121.254649,31.330677,上海市,上海市,嘉定区,121.25021367993656,31.332671094628164
萨莉亚,餐饮美食,外国菜,121.255669,31.328948,上海市,上海市,嘉定区,121.251233469528,31.3309425050759
肥猫餐厅,餐饮美食,中国菜,121.254746,31.330286,上海市,上海市,嘉定区,121.25031068112395,31.332280217185552
T1办公大楼,商务住宅,写字楼,121.256139,31.328969,上海市,上海市,嘉定区,121.2517032879136,31.33096338451574
KFC,餐饮美食,蛋糕甜品店,121.254634,31.330761,上海市,上海市,嘉定区,121.25019867771624,31.332755067154277
中信泰富又一城4期,商务住宅,住宅区,121.255371,31.330431,上海市,上海市,嘉定区,121.25093545255831,31.33242503463585
争鲜寿司,餐饮美食,外国菜,121.254679,31.330318,上海市,上海市,嘉定区,121.25024370057997,31.332312218668662
INLOVE 卡拉OK,休闲娱乐,KTV,121.255511,31.329516,上海市,上海市,嘉定区,121.25107547956169,31.331510334919113
mcdonalds,餐饮美食,小吃快餐,121.254327,31.330919,上海市,上海市,嘉定区,121.24989176280765,31.33291306721901
左庭右院,餐饮美食,中国菜,121.255099,31.329733,上海市,上海市,嘉定区,121.25066360806927,31.331727345840644
上湾烧肉,餐饮美食,外国菜,121.255122,31.330065,上海市,上海市,嘉定区,121.2506865718446,31.332059220712818
高老九,餐饮美食,中国菜,121.255635,31.329059,上海市,上海市,嘉定区,121.25119947273268,31.331053472587975
watsons,购物消费,超市,121.254786,31.33041,上海市,上海市,嘉定区,121.2503506572538,31.332404164438852
嘉定中信泰富万达广场办公大楼,商务住宅,写字楼,121.256043,31.329101,上海市,上海市,嘉定区,121.25160731420345,31.331095360306136
味千拉面,餐饮美食,外国菜,121.254708,31.330477,上海市,上海市,嘉定区,121.25027267749292,31.33247115551416
TORONTO多伦多海鲜餐馆,餐饮美食,中国菜,121.254593,31.330719,上海市,上海市,嘉定区,121.25015769467964,31.33271309017162
小小运动馆,运动健身,综合体育馆,121.254752,31.330752,上海市,上海市,嘉定区,121.25031663952532,31.332746047487284
7分甜,餐饮美食,其他,121.25623,31.329071,上海市,上海市,嘉定区,121.25179424332212,31.331065324621974
哥老官,餐饮美食,中国菜,121.254695,31.330461,上海市,上海市,嘉定区,121.2502596831492,31.33245516383037
酸小七,餐饮美食,中国菜,121.254781,31.330475,上海市,上海市,嘉定区,121.25034565340005,31.332469141915563
椒房宴遇,餐饮美食,中国菜,121.254714,31.330399,上海市,上海市,嘉定区,121.25027868213628,31.33239318255906
丰收日,餐饮美食,中国菜,121.254878,31.330591,上海市,上海市,嘉定区,121.25044261094422,31.332585080623815
万达宝贝王,休闲娱乐,游乐场,121.255607,31.328923,上海市,上海市,嘉定区,121.2511714946608,31.330917528432167
佬肥猫,餐饮美食,中国菜,121.254731,31.330445,上海市,上海市,嘉定区,121.25029567259296,31.332439162597954
Starbucks,餐饮美食,咖啡,121.254411,31.330893,上海市,上海市,嘉定区,121.24997573846757,31.33288706133097
南枝记,餐饮美食,其他,121.254758,31.330374,上海市,上海市,嘉定区,121.25032266965296,31.332368182985423
矢量咖啡,餐饮美食,其他,121.255691,31.329167,上海市,上海市,嘉定区,121.251255442712,31.331161420416816
阿甘锅盔,餐饮美食,其他,121.254723,31.330419,上海市,上海市,嘉定区,121.25028767745542,31.332413173567126
万岛日料铁板烧,餐饮美食,外国菜,121.254651,31.330639,上海市,上海市,嘉定区,121.25021568250948,31.33263310797896
茉沏,餐饮美食,其他,121.254878,31.330744,上海市,上海市,嘉定区,121.25044259794127,31.332738025320026
海底捞火锅,餐饮美食,中国菜,121.255644,31.328975,上海市,上海市,嘉定区,121.25120847653095,31.33096950103602
欢乐牧场,餐饮美食,中国菜,121.255852,31.329981,上海市,上海市,嘉定区,121.25141631285388,31.33197508730194
胖哥俩肉蟹煲,餐饮美食,中国菜,121.255111,31.330386,上海市,上海市,嘉定区,121.25067554839754,31.332380106836045
watsons,购物消费,超市,121.255672,31.329137,上海市,上海市,嘉定区,121.25123645234828,31.33113143571692
韩宫宴,餐饮美食,中国菜,121.254835,31.330361,上海市,上海市,嘉定区,121.25039964499176,31.332355172429743
新石器烤肉,餐饮美食,中国菜,121.254969,31.330593,上海市,上海市,嘉定区,121.25053357982196,31.332587061427372
魔都三兄弟,餐饮美食,中国菜,121.254743,31.330896,上海市,上海市,嘉定区,121.25030763027978,31.332889997229007
留夫鸭,餐饮美食,其他,121.254574,31.330796,上海市,上海市,嘉定区,121.250138694318,31.332790065958058
禧熊烤肉,餐饮美食,中国菜,121.255326,31.329605,上海市,上海市,嘉定区,121.25089053889262,31.331599343675585
袋鼠王蹦床生态公园,休闲娱乐,游乐场,121.254698,31.330575,上海市,上海市,嘉定区,121.25026267247003,31.33256912202121
呷哺呷哺,餐饮美食,中国菜,121.256494,31.329186,上海市,上海市,嘉定区,121.25205812730647,31.331180214831672
雍记私厨,餐饮美食,中国菜,121.255713,31.330164,上海市,上海市,嘉定区,121.25127734975432,31.332158053787513
和気桃桃,餐饮美食,茶座,121.25516,31.330454,上海市,上海市,嘉定区,121.2507245255013,31.33244807189508
酷飒赛车主题餐馆,餐饮美食,中国菜,121.254654,31.33064,上海市,上海市,嘉定区,121.25021868143936,31.332634107039397
熊爪咖啡,餐饮美食,咖啡,121.25517,31.330006,上海市,上海市,嘉定区,121.2507345600692,31.332000231930962
7牛煲,餐饮美食,中国菜,121.254921,31.330802,上海市,上海市,嘉定区,121.25048557843095,31.33279599567223
HICK FRUIT,餐饮美食,其他,121.256308,31.328908,上海市,上海市,嘉定区,121.25187222609925,31.330902364028628
北疆餐馆,餐饮美食,中国菜,121.254604,31.330695,上海市,上海市,嘉定区,121.25016869313295,31.332689096748677
乡巴佬水果中信泰富万达店,购物消费,市场,121.254816,31.330352,上海市,上海市,嘉定区,121.25038065213839,31.332346179472292
阿香米线,餐饮美食,中国菜,121.254802,31.330332,上海市,上海市,嘉定区,121.25036665853041,31.332326189489976
蛙喔·炭烧牛蛙·烧烤,餐饮美食,中国菜,121.255489,31.329607,上海市,上海市,嘉定区,121.2510534798607,31.33160130686021
奈雪的茶,餐饮美食,蛋糕甜品店,121.255514,31.328934,上海市,上海市,嘉定区,121.25107852792601,31.330928545566408
稻香村,餐饮美食,蛋糕甜品店,121.255575,31.329414,上海市,上海市,嘉定区,121.25113946474309,31.33140835742753
嘉食客,餐饮美食,中国菜,121.255763,31.329348,上海市,上海市,嘉定区,121.25132740033268,31.331342337886777
三叶草,购物消费,文体用品,121.254554,31.330735,上海市,上海市,嘉定区,121.25011870599279,31.33272909178687
国泰世华银行,金融机构,银行,121.2559,31.329143,上海市,上海市,嘉定区,121.25146436576617,31.331137379776862
熊猫遛娃童车租赁服务,休闲娱乐,游乐场,121.255137,31.330369,上海市,上海市,嘉定区,121.25070154077274,31.332363107510083
巡茶,餐饮美食,蛋糕甜品店,121.254557,31.330731,上海市,上海市,嘉定区,121.25012170536024,31.332725092665434
先启半步颠小酒馆,餐饮美食,中国菜,121.25458,31.330662,上海市,上海市,嘉定区,121.25014470375545,31.332656113245783
喜识冰糖糖葫芦,餐饮美食,其他,121.254954,31.330304,上海市,上海市,嘉定区,121.25051860950973,31.332298169028682
江边城外烤全鱼,餐饮美食,其他,121.254832,31.330522,上海市,上海市,嘉定区,121.25039663231775,31.332516114791698
小句号日料,餐饮美食,其他,121.255874,31.32914,上海市,上海市,嘉定区,121.25143837595007,31.331134387096807
棉甜甜,购物消费,其他,121.255441,31.329597,上海市,上海市,嘉定区,121.25100549816375,31.331591321219587
LOOK眼镜,购物消费,其他,121.254638,31.330745,上海市,上海市,嘉定区,121.25020267776537,31.332739072167882
足蝶足疗,生活服务,洗浴推拿,121.255105,31.330388,上海市,上海市,嘉定区,121.25066955031639,31.332382107372617
luckin coffee,餐饮美食,其他,121.254689,31.330687,上海市,上海市,嘉定区,121.25025366592303,31.332681083281013
望湘园,餐饮美食,中国菜,121.254791,31.330302,上海市,上海市,嘉定区,121.25035566476082,31.33229620252566
彼得家牧场,餐饮美食,外国菜,121.254633,31.330517,上海市,上海市,嘉定区,121.25019769878023,31.332511155550982
优衣库,购物消费,其他,121.255051,31.330526,上海市,上海市,嘉定区,121.25061555731733,31.3325200687374
上海尚风爱家公寓,酒店住宿,其他,121.254524,31.330147,上海市,上海市,嘉定区,121.250088765667,31.332141310128904
景兴玉器,购物消费,其他,121.254633,31.33073,上海市,上海市,嘉定区,121.25019768067835,31.332724078548836
桂源铺,餐饮美食,其他,121.254897,31.330702,上海市,上海市,嘉定区,121.25046159507781,31.332696036667766
青花椒砂锅鱼,餐饮美食,中国菜,121.25457,31.330733,上海市,上海市,嘉定区,121.2501347009716,31.33272708948175
相遇融合餐厅,餐饮美食,其他,121.255031,31.329698,上海市,上海市,嘉定区,121.25059563459,31.331692372699933
ONLY,购物消费,其他,121.254603,31.330733,上海市,上海市,嘉定区,121.25016769022974,31.332727083205935
J.D.V,购物消费,其他,121.254589,31.330753,上海市,上海市,嘉定区,121.25015369309295,31.332747078645934
Y.sing,购物消费,其他,121.254636,31.33077,上海市,上海市,嘉定区,121.25020067629615,31.332764063518074
阿玛施,购物消费,其他,121.254727,31.330416,上海市,上海市,嘉定区,121.2502916763843,31.33241017387057
中信泰富万达广场上海嘉定新城店专用停车场,交通设施,停车场,121.255981,31.329912,上海市,上海市,嘉定区,121.25154526929008,31.331906081242593
Starbucks,餐饮美食,咖啡,121.254411,31.330916,上海市,上海市,嘉定区,121.24997573651291,31.33291005302352
子固路拌粉嘉定新城万达店,餐饮美食,中国菜,121.255673,31.329561,上海市,上海市,嘉定区,121.2512374159415,31.331555281591037
喜姐炸串,餐饮美食,其他,121.255162,31.330123,上海市,上海市,嘉定区,121.25072655293103,31.332117191257584
相遇小聚聚,餐饮美食,中国菜,121.25516,31.330398,上海市,上海市,嘉定区,121.25072453026058,31.33239209215235
音乐餐吧,餐饮美食,中国菜,121.25576,31.330218,上海市,上海市,嘉定区,121.25132432752243,31.332212023245322
乔杉健身器材店,购物消费,文体用品,121.2554,31.330681,上海市,上海市,嘉定区,121.25096442086628,31.33267493784173
马记永·兰州牛肉面,餐饮美食,中国菜,121.255667,31.330648,上海市,上海市,嘉定区,121.25123132579384,31.332641889374404
皇家迪智尼,购物消费,其他,121.254541,31.330701,上海市,上海市,嘉定区,121.25010571309193,31.332695106527627
Flower&say,购物消费,花鸟鱼虫,121.254616,31.330715,上海市,上海市,嘉定区,121.25018068751486,31.332709087227432
阿吉豆,购物消费,其他,121.254736,31.330529,上海市,上海市,嘉定区,121.25030066379472,31.332523131239025
minipeace,购物消费,其他,121.254647,31.330591,上海市,上海市,嘉定区,121.25021168790167,31.33258512610224
开心丽果中信泰富万达广场,餐饮美食,蛋糕甜品店,121.254754,31.330293,上海市,上海市,嘉定区,121.25031867786822,31.33228721308111
Newbalance,购物消费,文体用品,121.254693,31.330511,上海市,上海市,嘉定区,121.25025767956029,31.332505146135485
快乐柠檬,餐饮美食,蛋糕甜品店,121.254624,31.331021,上海市,上海市,嘉定区,121.25018865889342,31.333014975157955
19八3TOYS,购物消费,其他,121.255169,31.330443,上海市,上海市,嘉定区,121.25073352328087,31.332437073964353
BELLE童鞋,购物消费,其他,121.2547,31.330382,上海市,上海市,嘉定区,121.25026468821137,31.332376191435955
CREATIVE LEGO,购物消费,其他,121.255605,31.329465,上海市,上海市,嘉定区,121.25116944933814,31.331459332071454
童车总动员,购物消费,其他,121.255116,31.330431,上海市,上海市,嘉定区,121.25068054283126,31.332425089505826
六福珠宝,购物消费,其他,121.255743,31.328779,上海市,上海市,嘉定区,121.25130745621118,31.330773549284984
怡泰SPA泰疗按摩,生活服务,洗浴推拿,121.255577,31.330013,上海市,上海市,嘉定区,121.2511414130991,31.332007139807224
小菜园新徽菜,餐饮美食,中国菜,121.254784,31.330291,上海市,上海市,嘉定区,121.25034866803529,31.332285207891175
大牌冒菜,餐饮美食,小吃快餐,121.255106,31.330488,上海市,上海市,嘉定区,121.25067054146967,31.332482070990356
骨头音乐,科教文化,培训单位,121.255121,31.329995,上海市,上海市,嘉定区,121.25068557814232,31.331989246276386
有喜屋深夜食堂,餐饮美食,外国菜,121.25462,31.330735,上海市,上海市,嘉定区,121.25018468450764,31.332729079233985
LESS IS MORE,购物消费,其他,121.254586,31.33073,上海市,上海市,嘉定区,121.25015069602429,31.332724087528277
飞亚达,购物消费,其他,121.255177,31.330456,上海市,上海市,嘉定区,121.2507415193684,31.33245006756216
爱代拍,购物消费,其他,121.254847,31.330688,上海市,上海市,嘉定区,121.25041161316268,31.33268205178001
半天妖烤鱼,餐饮美食,中国菜,121.254769,31.330256,上海市,上海市,嘉定区,121.25033367601608,31.33225022351915
和府捞面,餐饮美食,中国菜,121.254762,31.330316,上海市,上海市,嘉定区,121.25032667324994,31.332310203184356
陶忆生活,购物消费,其他,121.255593,31.329464,上海市,上海市,嘉定区,121.25115745385607,31.331458335178556
剪花娘子,餐饮美食,小吃快餐,121.254754,31.330339,上海市,上海市,嘉定区,121.25031867395892,31.332333196435478
来伊份,餐饮美食,其他,121.255085,31.330446,上海市,上海市,嘉定区,121.2506495523386,31.33244009058185
三只松鼠,购物消费,其他,121.25489,31.330623,上海市,上海市,嘉定区,121.2504546041636,31.332617066636804
超级鸡车,餐饮美食,其他,121.254683,31.33097,上海市,上海市,嘉定区,121.25024764385093,31.332963982202635
罗蒙,购物消费,其他,121.254589,31.330671,上海市,上海市,嘉定区,121.25015370006176,31.33266510828171
煎饼正传,餐饮美食,其他,121.255068,31.330507,上海市,上海市,嘉定区,121.25063255304951,31.33250107206942
普莱斯眼镜,购物消费,其他,121.255829,31.328867,上海市,上海市,嘉定区,121.2513934162668,31.33086149701399
DR钻戒,购物消费,其他,121.254603,31.330773,上海市,上海市,嘉定区,121.25016768683032,31.33276706875132
盛香亭热卤,餐饮美食,小吃快餐,121.254929,31.330606,上海市,上海市,嘉定区,121.25049359236678,31.332600064886318
星伦多海鲜自助餐馆,购物消费,其他,121.254745,31.330717,上海市,上海市,嘉定区,121.25030964482764,31.332711061510217
牛小牛戏剧艺术,科教文化,艺术团体,121.255813,31.330293,上海市,上海市,嘉定区,121.25137730113875,31.332286983602383
美丽妈妈,医疗保健,其他,121.254762,31.33048,上海市,上海市,嘉定区,121.25032665931236,31.332474143854334
Discovery,购物消费,文体用品,121.254608,31.33076,上海市,上海市,嘉定区,121.25017268630346,31.332754072494374
棉花糖,购物消费,其他,121.254793,31.330781,上海市,上海市,嘉定区,121.25035762338378,31.33277502892058
索菲亚,购物消费,家居建材,121.254628,31.330776,上海市,上海市,嘉定区,121.25019267840611,31.332770062885288
INLOVE,购物消费,其他,121.255595,31.32894,上海市,上海市,嘉定区,121.25115949765002,31.330934524999016
DUNKIN&#39;唐恩,餐饮美食,其他,121.25454,31.330719,上海市,上海市,嘉定区,121.25010471188571,31.332713100210597
大成国际跆拳道嘉定馆,科教文化,培训单位,121.25575,31.329371,上海市,上海市,嘉定区,121.25131440326903,31.331365332589755
老香齋糕点,餐饮美食,小吃快餐,121.255014,31.330493,上海市,上海市,嘉定区,121.25057857288182,31.33248708833618
霓裳茶舞,餐饮美食,蛋糕甜品店,121.255096,31.330399,上海市,上海市,嘉定区,121.25066055251183,31.332393105280747
姜先生仙仙豆糕,餐饮美食,其他,121.25488,31.330623,上海市,上海市,嘉定区,121.25044460754825,31.33261706865219
MOGARRST沫芮眼镜,购物消费,其他,121.255815,31.328842,上海市,上海市,嘉定区,121.25137942369835,31.33083650942221
三丁烟酒专卖店,购物消费,其他,121.255298,31.330211,上海市,上海市,嘉定区,121.25086249738636,31.33220513020471
ALPS阿尔卑斯眼镜,购物消费,其他,121.25508,31.330386,上海市,上海市,嘉定区,121.25064455917298,31.332380113332018
酷飒卡丁车,休闲娱乐,其他,121.254497,31.330799,上海市,上海市,嘉定区,121.25006171895691,31.33279307936815
巴黎贝甜,餐饮美食,蛋糕甜品店,121.255864,31.328791,上海市,上海市,嘉定区,121.25142840942122,31.330785516310414
乐客vr,购物消费,其他,121.255315,31.329711,上海市,上海市,嘉定区,121.25087953381497,31.33170530763827
Nike,购物消费,文体用品,121.254591,31.330771,上海市,上海市,嘉定区,121.2501556909119,31.332765071760917
宝贝王早教,科教文化,培训单位,121.254693,31.330488,上海市,上海市,嘉定区,121.25025768151495,31.332482154453505
小淮娘鸭血粉丝汤,餐饮美食,中国菜,121.254955,31.330587,上海市,上海市,嘉定区,121.25051958511715,31.33258106645924
鱼你在一起,餐饮美食,中国菜,121.255614,31.329829,上海市,上海市,嘉定区,121.25117841507408,31.33182319801569
宝珠奶酪,餐饮美食,蛋糕甜品店,121.254515,31.330972,上海市,上海市,嘉定区,121.25007969845811,31.33296601350998
