名称,大类,中类,经度,纬度,省份,地级市,区县,lon_wgs,lat_wgs
乡城防火卷帘门,购物消费,家居建材,121.384522,31.335292,上海市,上海市,宝山区,121.37986912849266,31.33710305086409
白杨村社区服务运营中心,商务住宅,社区中心,121.39022,31.33769,上海市,上海市,宝山区,121.38556275694557,31.33949658972032
华茂机动车驾驶员培训公司-接送点,生活服务,其他,121.389409,31.336684,上海市,上海市,宝山区,121.3847523437307,31.33849138054422
上海铭沐仓储有限责任公司,公司企业,公司,121.387719,31.329576,上海市,上海市,宝山区,121.38306410556318,31.33138692153751
上海鄂萱通信工程有限责任公司,公司企业,公司,121.385166,31.336389,上海市,上海市,宝山区,121.38051248642464,31.338199188542813
上海凌清制冰工厂,公司企业,工厂,121.384126,31.335879,上海市,上海市,宝山区,121.37947342238378,31.33769014020022
上海锐申消防工程有限责任公司,公司企业,其他,121.388665,31.329621,上海市,上海市,宝山区,121.38400944673414,31.331431336346657
上海宝山运荣建筑外加剂工厂,公司企业,工厂,121.390234,31.336938,上海市,上海市,宝山区,121.38557681440521,31.33874484864292
上海锦秋花园公寓塘祁路店,商务住宅,其他,121.390543,31.330454,上海市,上海市,宝山区,121.38588620012331,31.33226301227042
红光村石驳岸专用停车场,交通设施,停车场,121.384321,31.328674,上海市,上海市,宝山区,121.37966888136967,31.330487584348315
上海衡山北郊酒店,酒店住宿,五星级酒店,121.385194,31.344723,上海市,上海市,宝山区,121.38053973424405,31.346530249459896
上海衡山北郊酒店,餐饮美食,其他,121.385181,31.344695,上海市,上海市,宝山区,121.38052674751479,31.346502268490983
长安驾驶学校,科教文化,驾校,121.391836,31.339627,上海市,上海市,宝山区,121.38717768830692,31.34143212135088
荷花亭,旅游景点,其他,121.383018,31.344902,上海市,上海市,宝山区,121.37836563703769,31.34671084471379
中国石化,汽车相关,加油站,121.390541,31.346493,上海市,上海市,宝山区,121.38588279794062,31.348296357480653
朱家弄村,商务住宅,住宅区,121.389813,31.342153,上海市,上海市,宝山区,121.38515561281869,31.34395823804851
荷花淀,旅游景点,其他,121.382908,31.344482,上海市,上海市,宝山区,121.37825577641766,31.3462910783765
公厕,生活服务,公厕,121.384042,31.339453,上海市,上海市,宝山区,121.37938918403076,31.34126294060105
公厕,生活服务,公厕,121.389696,31.338676,上海市,上海市,宝山区,121.38503898934043,31.34048251941512
公厕,生活服务,公厕,121.387202,31.340608,上海市,上海市,宝山区,121.38254651646602,31.342415314540954
公厕,生活服务,公厕,121.392359,31.342637,上海市,上海市,宝山区,121.38770016112352,31.34444083788549
公厕,生活服务,公厕,121.390258,31.341624,上海市,上海市,宝山区,121.38560039013564,31.343429188062125
公厕,生活服务,公厕,121.392407,31.34026,上海市,上海市,宝山区,121.38774834561683,31.34206464734043
上海宝山国际民间艺术博览馆,旅游景点,其他,121.388881,31.344606,上海市,上海市,宝山区,121.38422399228469,31.346410903978168
上海罗麦工贸有限责任公司,公司企业,公司,121.388154,31.342007,上海市,上海市,宝山区,121.38349771184863,31.343813233721185
顾村生态公园苔藓培育区,旅游景点,其他,121.382682,31.344979,上海市,上海市,宝山区,121.378029945557,31.346788090097288
顾村公园1号门东专用停车场,交通设施,停车场,121.38388,31.34727,上海市,上海市,宝山区,121.3792266443102,31.349077352340956
专用停车场,交通设施,停车场,121.385755,31.340588,上海市,上海市,宝山区,121.38110063633769,31.34239629012718
中国移动营业厅朱家弄村营业厅,生活服务,电讯营业厅,121.388496,31.340403,上海市,上海市,宝山区,121.38383961753448,31.342209590479378
宇舜物流公司,生活服务,物流,121.388861,31.342474,上海市,上海市,宝山区,121.38420419203736,31.34427965485136
北郊酒店贵宾楼,酒店住宿,其他,121.384045,31.343916,上海市,上海市,宝山区,121.37939179109284,31.345724380971134
衡山北郊宾馆餐馆,餐饮美食,中国菜,121.385395,31.34453,上海市,上海市,宝山区,121.38074058479549,31.346337172289942
上海衡山北郊酒店-会议厅,科教文化,其他,121.385165,31.3448,上海市,上海市,宝山区,121.3805107516599,31.346607243750373
顾村公园停车场,交通设施,停车场,121.384271,31.347243,上海市,上海市,宝山区,121.37961730136169,31.349050063342773
好味道,餐饮美食,小吃快餐,121.390214,31.345744,上海市,上海市,宝山区,121.38555605576342,31.347547782726288
龚江72号猕猴桃园,休闲娱乐,农家乐,121.387909,31.339004,上海市,上海市,宝山区,121.38325314605171,31.340811434599257
猕猴桃采摘基地,休闲娱乐,农家乐,121.387268,31.339418,上海市,上海市,宝山区,121.38261257188927,31.341225689872417
白杨村1号停车场,交通设施,停车场,121.391665,31.339999,上海市,上海市,宝山区,121.38700674489426,31.341804068791824
白杨村2号停车场,交通设施,停车场,121.390657,31.338329,上海市,上海市,宝山区,121.38599944540155,31.340135140989382
上海展发物流有限责任公司,生活服务,物流,121.391206,31.343473,上海市,上海市,宝山区,121.38654768720187,31.345277072225738
交通设施后勤保障部,购物消费,其他,121.387625,31.341756,上海市,上海市,宝山区,121.3829691076412,31.343562645768987
烨美日用百货,购物消费,便利店,121.385974,31.339137,上海市,上海市,宝山区,121.38131958777821,31.340945647617865
巴士电汽驾驶学校,科教文化,驾校,121.39134,31.339372,上海市,上海市,宝山区,121.38668197311003,31.34117744070387
世纪华联超市,购物消费,便利店,121.389206,31.33933,上海市,上海市,宝山区,121.38454924202748,31.34113655898857
峰启冷饮批发部,餐饮美食,其他,121.386888,31.340049,上海市,上海市,宝山区,121.38223279971297,31.341856713647125
峰启冷饮批发部,购物消费,其他,121.3869,31.340061,上海市,上海市,宝山区,121.38224478962262,31.34186870160102
小姚裁缝店,生活服务,其他,121.389959,31.340085,上海市,上海市,宝山区,121.3853017044714,31.341890883213
燕子服装修改店,生活服务,其他,121.389424,31.339428,上海市,上海市,宝山区,121.38476709415787,31.341234403293743
李想喜帖,生活服务,其他,121.39034,31.341433,上海市,上海市,宝山区,121.38568235832624,31.343238212424176
曼格纳婚礼会馆,生活服务,其他,121.385091,31.344519,上海市,上海市,宝山区,121.38043683804035,31.346326394280304
朱家弄村百姓园,餐饮美食,小吃快餐,121.390371,31.341757,上海市,上海市,宝山区,121.38571331171534,31.343562083402578
好又多生鲜百货超级市场佳妍店,购物消费,超市,121.38833,31.340354,上海市,上海市,宝山区,121.38367373501973,31.34216070600662
中国农业银行24小时ATM,金融机构,ATM,121.385224,31.344541,上海市,上海市,宝山区,121.38056972522044,31.346348290776884
中国体育彩票,生活服务,彩票销售,121.389638,31.338019,上海市,上海市,宝山区,121.38498108290293,31.339825782625706
恒丹钢材钢材批发部,购物消费,家居建材,121.391999,31.339588,上海市,上海市,宝山区,121.38734060807975,31.34139306177879
窗帘杆子轨道批发部,购物消费,家居建材,121.38412,31.339309,上海市,上海市,宝山区,121.37946712776255,31.34111893175129
小平五金,购物消费,家居建材,121.392098,31.339837,上海市,上海市,宝山区,121.38743953612432,31.341641930357543
天长有机玻璃有限责任公司,公司企业,公司,121.387649,31.341457,上海市,上海市,宝山区,121.38299311655273,31.34326373516667
上海兴明建材家居展览中心停车场,交通设施,停车场,121.392041,31.339675,上海市,上海市,宝山区,121.38738257912556,31.34148001251211
上海锐浩汽车服务有限责任公司,汽车相关,汽车销售,121.391145,31.343485,上海市,上海市,宝山区,121.38648671966025,31.34528909735411
朱家弄村社区管理服务运营中心,生活服务,其他,121.38524,31.340622,上海市,上海市,宝山区,121.38058605470536,31.342430642747203
上海景江汽车服务有限责任公司,汽车相关,汽车销售,121.391173,31.343494,上海市,上海市,宝山区,121.38651470346917,31.345298080768274
牛宝宝建材一站式集采配送中心,生活服务,其他,121.391736,31.340778,上海市,上海市,宝山区,121.38707763953894,31.342582763240475
上海袁荣工贸有限责任公司,公司企业,公司,121.390236,31.341988,上海市,上海市,宝山区,121.38557837135751,31.34379307249652
上海品豪实业有限责任公司,公司企业,公司,121.3921,31.339391,上海市,上海市,宝山区,121.38744157414524,31.34119608616953
上海传仙实业有限责任公司,公司企业,公司,121.391774,31.340455,上海市,上海市,宝山区,121.38711564800414,31.342259859011378
上海景雅建材公司,公司企业,公司,121.387132,31.341551,上海市,上海市,宝山区,121.38247648581955,31.34335802978008
上海鸽锐有限责任公司,公司企业,公司,121.391612,31.34119,上海市,上海市,宝山区,121.38695366858796,31.342994676131813
朱家弄村龚江55号,购物消费,其他,121.385264,31.338907,上海市,上海市,宝山区,121.38061018478432,31.34071622776538
酒香园,餐饮美食,中国菜,121.388192,31.341002,上海市,上海市,宝山区,121.38353577342808,31.34280856174256
上海宝山绿色生态置业有限公司停车场,交通设施,停车场,121.386302,31.343897,上海市,上海市,宝山区,121.38164691277396,31.345703761763023
泰山高端轻厚石膏板,购物消费,家居建材,121.391389,31.340496,上海市,上海市,宝山区,121.38673084828793,31.34230102306915
上海鹤锐保温棉隔音岩棉玻璃棉宝山店,购物消费,家居建材,121.391602,31.340246,上海市,上海市,宝山区,121.38694375648072,31.3420510112174
佳龙路158号甲,生活服务,中介,121.390069,31.34233,上海市,上海市,宝山区,121.38541144143119,31.344135040533544
小平五金配件三号仓库,公司企业,其他,121.392291,31.340041,上海市,上海市,宝山区,121.38763242185426,31.341845774217415
上海界璞广告有限责任公司,公司企业,公司,121.387653,31.340653,上海市,上海市,宝山区,121.38299718401595,31.342460013812655
上海佳龙实业公司工会,公司企业,其他,121.389756,31.342091,上海市,上海市,宝山区,121.38509865338436,31.343896290266233
专业理发,生活服务,美容理发,121.390177,31.339711,上海市,上海市,宝山区,121.38551960577264,31.34151689992123
上海宝山国际民间艺术博览馆-游客中心,生活服务,其他,121.389111,31.344856,上海市,上海市,宝山区,121.3844538199333,31.346660686742712
材帮帮仓储,生活服务,物流,121.391133,31.340088,上海市,上海市,宝山区,121.38647502354704,31.341893288119493
上海珈橼装饰材料有限责任公司,公司企业,公司,121.387491,31.341917,上海市,上海市,宝山区,121.3828351903439,31.343723673591366
上海鄂英包装材料有限责任公司,公司企业,公司,121.387824,31.341657,上海市,上海市,宝山区,121.38316797412477,31.343463556923485
上海伽美包装材料有限责任公司,公司企业,公司,121.387868,31.341732,上海市,上海市,宝山区,121.38321193637908,31.34353850368449
上海长晶包装材料有限责任公司,公司企业,公司,121.387907,31.341554,上海市,上海市,宝山区,121.38325092438711,31.343360541877743
佳塑集舍,购物消费,家居建材,121.389059,31.341565,上海市,上海市,宝山区,121.38440214169546,31.34337085873876
顾村镇白杨村,商务住宅,住宅区,121.388853,31.338246,上海市,上海市,宝山区,121.38419656722739,31.340053141253463
牛元防水,购物消费,家居建材,121.391912,31.339974,上海市,上海市,宝山区,121.38725361878176,31.341778965209915
上海起湃膜结构工程有限责任公司,公司企业,公司,121.38804,31.340598,上海市,上海市,宝山区,121.38338391456084,31.342404794999247
上海久杨膜结构工程有限责任公司,公司企业,公司,121.385087,31.338821,上海市,上海市,宝山区,121.3804333397319,31.340630385554356
顾村镇白杨村服务中心,商务住宅,社区中心,121.390102,31.338198,上海市,上海市,宝山区,121.38544478310705,31.3400044718345
威丰泡沫包装有限责任公司,公司企业,工厂,121.38904,31.34121,上海市,上海市,宝山区,121.3843831851374,31.343015993508008
上海绰惠遮阳制品有限责任公司,公司企业,公司,121.389893,31.339332,上海市,上海市,宝山区,121.38523581059448,31.341138182753866
美巢,公司企业,公司,121.390319,31.341971,上海市,上海市,宝山区,121.3856613236444,31.343776035511993
上海辰轩膜结构工程技术有限责任公司,公司企业,公司,121.386998,31.341428,上海市,上海市,宝山区,121.38234259646447,31.343235159326053
生态专项工程建设指挥部,公司企业,公司,121.385896,31.343861,上海市,上海市,宝山区,121.38124123682536,31.345668052066618
上海沁潇商贸有限责任公司,公司企业,公司,121.388564,31.340737,上海市,上海市,宝山区,121.38390754232059,31.34254343353093
星星充电汽车公共充电站,汽车相关,充电站,121.392174,31.34137,上海市,上海市,宝山区,121.38751536378051,31.34317436002814
顾村镇学成幼稚园,科教文化,幼儿园,121.389044,31.341127,上海市,上海市,宝山区,121.38438718979124,31.342933020251483
电动充电桩,汽车相关,充电站,121.389401,31.345591,上海市,上海市,宝山区,121.38474356948255,31.347395271298517
星星充电汽车公共充电站,汽车相关,充电站,121.392139,31.341311,上海市,上海市,宝山区,121.38748038649452,31.343115396026747
顾村镇白杨村老年大学,科教文化,成人教育,121.390169,31.338211,上海市,上海市,宝山区,121.38551174179683,31.340017432219064
动力联盟公共充电站,汽车相关,充电站,121.385691,31.344596,上海市,上海市,宝山区,121.38103633746081,31.34640294048757
EVCARD汽车公共充电站,汽车相关,充电站,121.386105,31.344095,上海市,上海市,宝山区,121.38145005020873,31.345901827203473
上海蓝艺包装材料有限责任公司,公司企业,公司,121.387486,31.34136,上海市,上海市,宝山区,121.382830242699,31.343166871132304
上海衡山北郊宾馆专用停车场,交通设施,停车场,121.38586,31.344625,上海市,上海市,宝山区,121.38120519881679,31.34643181267637
上海衡山北郊宾馆专用停车场,交通设施,停车场,121.385756,31.344393,上海市,上海市,宝山区,121.38110130271335,31.346199965228884
上海衡山北郊酒店-大堂吧,休闲娱乐,酒吧,121.385228,31.344864,上海市,上海市,宝山区,121.38057369364476,31.346671176320132
顾村公园,交通设施,地铁,121.373014,31.344584,上海市,上海市,宝山区,121.36837312072024,31.34640280107337
复旦大学附属华山医院北院,医疗保健,综合医院,121.373699,31.346528,上海市,上海市,宝山区,121.36905703567143,31.348345346716833
顾村生态公园-管理科,旅游景点,其他,121.381234,31.34638,上海市,上海市,宝山区,121.37658323896586,31.34818982819772
郊野森林园,旅游景点,其他,121.38045,31.343995,上海市,上海市,宝山区,121.37580025250583,31.345806344069292
镜泊湖路陆翔路,交通设施,公交站,121.374211,31.344744,上海市,上海市,宝山区,121.36956851934357,31.34656138465411
陆翔路镜泊湖路,交通设施,公交站,121.372715,31.345075,上海市,上海市,宝山区,121.36807448307893,31.346893978877265
紫藤阁,旅游景点,其他,121.382545,31.342638,上海市,上海市,宝山区,121.37789328023918,31.344448013344604
异域风情园,旅游景点,其他,121.378121,31.345624,上海市,上海市,宝山区,121.37347365762172,31.347436972971266
望月亭,旅游景点,其他,121.378843,31.343276,上海市,上海市,宝山区,121.37419504838681,31.345089084550413
顾村公园-公厕,生活服务,公厕,121.372899,31.342957,上海市,上海市,宝山区,121.36825841822404,31.344776498124418
顾村公园-公厕,生活服务,公厕,121.381777,31.346435,上海市,上海市,宝山区,121.37712569233867,31.34824434244636
公厕,生活服务,公厕,121.380064,31.339935,上海市,上海市,宝山区,121.37541501352149,31.341748109089277
公厕,生活服务,公厕,121.374739,31.341358,上海市,上海市,宝山区,121.37009613279228,31.34317597554659
女洗手间,生活服务,公厕,121.372745,31.344738,上海市,上海市,宝山区,121.36810447168881,31.346557060231756
公厕,生活服务,公厕,121.377975,31.340985,上海市,上海市,宝山区,121.37332823034953,31.34279972687661
公厕,生活服务,公厕,121.37433,31.339282,上海市,上海市,宝山区,121.3696878415892,31.341101155751677
公厕,生活服务,公厕,121.373273,31.341872,上海市,上海市,宝山区,121.36863200930067,31.343691444039028
公厕,生活服务,公厕,121.378774,31.34362,上海市,上海市,宝山区,121.37412609520426,31.345433031330312
公厕,生活服务,公厕,121.377857,31.344206,上海市,上海市,宝山区,121.3732100848129,31.34601972314122
公厕,生活服务,公厕,121.381216,31.342364,上海市,上海市,宝山区,121.37656560825235,31.34417523274363
魔幻地带,旅游景点,其他,121.373395,31.341744,上海市,上海市,宝山区,121.36875385735972,31.343563348832348
森林狩猎,旅游景点,其他,121.374322,31.341215,上海市,上海市,宝山区,121.36967968318133,31.34303348696452
青龙桥,旅游景点,其他,121.378268,31.339533,上海市,上海市,宝山区,121.37362102227378,31.341347947999665
雪樱亭,旅游景点,其他,121.376567,31.341753,上海市,上海市,宝山区,121.37192182272136,31.343568884363
太空漫步,旅游景点,其他,121.374524,31.340946,上海市,上海市,宝山区,121.36988144524356,31.342764356753886
桂花岛,旅游景点,其他,121.382421,31.345189,上海市,上海市,宝山区,121.37776917555152,31.346998231838715
顾村生态公园-顾村阳光草坪,旅游景点,公园,121.380206,31.343749,上海市,上海市,宝山区,121.37555652999971,31.3455606496655
顾村生态公园-游船码头,旅游景点,其他,121.377945,31.340209,上海市,上海市,宝山区,121.37329833264911,31.342024028279035
顾村生态公园-观光车租赁处,旅游景点,其他,121.380998,31.345686,上海市,上海市,宝山区,121.37634753915758,31.347496273188654
顾村生态公园国际射箭中心,旅游景点,其他,121.373548,31.343476,上海市,上海市,宝山区,121.36890650238209,31.345294571626063
谭杨桥,旅游景点,其他,121.381728,31.345513,上海市,上海市,宝山区,121.37707682131723,31.347322701277356
广福桥,旅游景点,其他,121.381915,31.344179,上海市,上海市,宝山区,121.37726375396574,31.34598900331416
顾村生态公园-自然谷恐龙园,旅游景点,其他,121.373762,31.343368,上海市,上海市,宝山区,121.36912022836815,31.34518636604325
郊野森林园赏樱区,旅游景点,其他,121.377485,31.341361,上海市,上海市,宝山区,121.37283876567568,31.343176083746183
童乐桥,旅游景点,其他,121.373152,31.342234,上海市,上海市,宝山区,121.36851114004664,31.344053457066316
顾村生态公园-2号游船码头,交通设施,港口码头,121.377946,31.34013,上海市,上海市,宝山区,121.37329933840095,31.341945054994323
生肖桥,旅游景点,其他,121.379848,31.343117,上海市,上海市,宝山区,121.37519896548481,31.344929196195242
太空飞人,旅游景点,其他,121.374604,31.341148,上海市,上海市,宝山区,121.36996132451542,31.342966197681143
延中·樱时光乐园,旅游景点,其他,121.374031,31.339124,上海市,上海市,宝山区,121.36938924521256,31.34094354570938
云樱亭,旅游景点,其他,121.377663,31.341865,上海市,上海市,宝山区,121.3730165140813,31.343679729479852
翠烟亭,旅游景点,其他,121.379913,31.342197,上海市,上海市,宝山区,121.37526397644908,31.344009456421674
雨薇榭,旅游景点,其他,121.379403,31.342706,上海市,上海市,宝山区,121.3747544817307,31.344518752325445
风火轮,旅游景点,其他,121.375215,31.339942,上海市,上海市,宝山区,121.37057165092882,31.341759951742187
砚池桥,旅游景点,其他,121.378032,31.342608,上海市,上海市,宝山区,121.37338502309228,31.344422104504602
秋景观赏园主会场,旅游景点,其他,121.37678,31.341637,上海市,上海市,宝山区,121.37213457654835,31.343452704707165
花筑奢·上海顾村度假山庄,休闲娱乐,其他,121.375503,31.34459,上海市,上海市,宝山区,121.37085888299924,31.346406022352614
梦熊桥,旅游景点,其他,121.380606,31.341519,上海市,上海市,宝山区,121.37595630662807,31.34333106523141
童梦桥,旅游景点,其他,121.372657,31.342249,上海市,上海市,宝山区,121.36801680881545,31.344069026233523
人猿之家,旅游景点,其他,121.375285,31.340131,上海市,上海市,宝山区,121.37064154614151,31.34194880967047
顾村生态公园站,旅游景点,其他,121.372775,31.344515,上海市,上海市,宝山区,121.36813445037984,31.34633410233355
古堡惊魂,旅游景点,其他,121.373537,31.342066,上海市,上海市,宝山区,121.36889564011817,31.343885074393963
玛歌瑞特国际幼儿学堂,科教文化,幼儿园,121.37959,31.346559,上海市,上海市,宝山区,121.37494094207247,31.348370246429354
森林火车,运动健身,其他,121.375607,31.339971,上海市,上海市,宝山区,121.37096315656385,31.341788519435376
华山宝山院区食堂,餐饮美食,其他,121.373016,31.3465,上海市,上海市,宝山区,121.36837495071835,31.348318138742464
森林烧烤园,餐饮美食,其他,121.376107,31.343813,上海市,上海市,宝山区,121.37146220263904,31.34562864891738
顾村生态公园-足球场,运动健身,足球,121.372954,31.338679,上海市,上海市,宝山区,121.36831371729689,31.34049993136227
豪华碰碰车,休闲娱乐,游乐场,121.374251,31.340938,上海市,上海市,宝山区,121.36960879964217,31.342756662963485
cs站,旅游景点,其他,121.374812,31.341457,上海市,上海市,宝山区,121.37016903069316,31.343274860788625
摩天轮,运动健身,其他,121.375173,31.339694,上海市,上海市,宝山区,121.37052972565039,31.34151208434999
樱花园,旅游景点,其他,121.374707,31.341757,上海市,上海市,宝山区,121.37006413897993,31.34357487146632
豪华转马,运动健身,其他,121.373049,31.34177,上海市,上海市,宝山区,121.36840831920658,31.34358973766412
罗曼园顾村山庄,运动健身,其他,121.378119,31.346062,上海市,上海市,宝山区,121.37347162163033,31.347874824207054
玛歌瑞特,购物消费,其他,121.378094,31.346183,上海市,上海市,宝山区,121.37344663965226,31.347995807186663
飓风飞椅,运动健身,其他,121.375172,31.340581,上海市,上海市,宝山区,121.37052864945,31.342398774345604
复旦大学附属华山医院宝山院区皮肤科,医疗保健,综合医院,121.373974,31.345897,上海市,上海市,宝山区,121.36933172848589,31.34771425291047
万家乐啤酒批发店,购物消费,其他,121.380862,31.338346,上海市,上海市,宝山区,121.3762123199092,31.34015895142492
顾家宅桥,旅游景点,其他,121.380404,31.342084,上海市,上海市,宝山区,121.37575446761409,31.34389604928939
爱心献血屋,医疗保健,其他,121.372765,31.34553,上海市,上海市,宝山区,121.36812437534613,31.34734876372643
旋转摇摆伞,购物消费,其他,121.375159,31.339527,上海市,上海市,宝山区,121.37051575793814,31.34134515821418
顾村公园游客服务中心,生活服务,其他,121.382132,31.346539,上海市,上海市,宝山区,121.37748033603773,31.34834800744926
复旦大学附属华山医院宝山院区核酸采样点,医疗保健,其他,121.373997,31.345792,上海市,上海市,宝山区,121.36935470749003,31.347609263173265
中国民生银行自助银行,金融机构,ATM,121.373986,31.345891,上海市,上海市,宝山区,121.3693437132685,31.34770824147503
上海腾泰标牌制品有限责任公司,公司企业,公司,121.380163,31.338093,上海市,上海市,宝山区,121.37551406972764,31.339906667312157
特来电公共充电站,汽车相关,充电站,121.375454,31.346281,上海市,上海市,宝山区,121.37080979663162,31.348096492284647
顾村生态公园地铁站3号口,交通设施,地铁,121.374171,31.344741,上海市,上海市,宝山区,121.36952857174319,31.346558430408887
顾村生态公园地铁站2号口,交通设施,地铁,121.373995,31.344986,上海市,上海市,宝山区,121.36935278050287,31.34680354321406
顾村生态公园地铁站4号口,交通设施,地铁,121.374484,31.343068,上海市,上海市,宝山区,121.36984131156991,31.34488566139684
顾村生态公园地铁站1号口,交通设施,地铁,121.37288,31.345177,上海市,上海市,宝山区,121.36823925012297,31.346995751651104
复旦大学附属华山医院北院专用停车场,交通设施,停车场,121.375199,31.346155,上海市,上海市,宝山区,121.37055512847162,31.347970810924217
复旦大学附属华山医院宝山院区门诊,医疗保健,综合医院,121.373964,31.345779,上海市,上海市,宝山区,121.36932175191346,31.34759630477187
复旦大学附属华山医院宝山院区急诊,医疗保健,综合医院,121.373515,31.345598,上海市,上海市,宝山区,121.36887336095054,31.347415875789746
复旦大学附属华山医院宝山院区住院楼,医疗保健,综合医院,121.373393,31.346727,上海市,上海市,宝山区,121.3687514249117,31.348544627058722
范家宅,交通设施,公交站,121.333369,31.312633,上海市,上海市,嘉定区,121.32880688485614,31.31452811670334
公厕,生活服务,公厕,121.33507,31.316949,上海市,上海市,嘉定区,121.33050367103513,31.31883922619269
公厕,生活服务,公厕,121.337473,31.314668,上海市,上海市,嘉定区,121.33290147884601,31.316554520936343
上海新力,公司企业,公司,121.337736,31.317253,上海市,上海市,嘉定区,121.33316366852159,31.31913804620927
上海鸿宝企业发展有限责任公司,公司企业,公司,121.334188,31.31379,上海市,上海市,嘉定区,121.32962393327821,31.315683107624427
专用停车场,交通设施,停车场,121.333985,31.313534,上海市,上海市,嘉定区,121.32942141396649,31.315427593461393
上海安美特铝业有限责任公司,公司企业,公司,121.342298,31.311093,上海市,上海市,宝山区,121.33771614489864,31.31297185327764
山山酒楼,餐饮美食,中国菜,121.340005,31.315243,上海市,上海市,嘉定区,121.33542780976477,31.317124536423922
东翔幼稚园,科教文化,幼儿园,121.334561,31.31058,上海市,上海市,嘉定区,121.32999636870342,31.312473621309202
奥奔体育文化产业园区,商务住宅,产业园,121.338229,31.314536,上海市,上海市,嘉定区,121.33365580543443,31.316421142289485
意朗集团,公司企业,公司,121.336799,31.311174,上海市,上海市,嘉定区,121.33222928756479,31.313063130859618
128园区餐馆大食堂,餐饮美食,中国菜,121.337172,31.311593,上海市,上海市,嘉定区,121.33260141705803,31.3134812630375
奥奔产业园区,商务住宅,产业园,121.339892,31.313032,上海市,上海市,嘉定区,121.33531525037557,31.314914588229904
上海俊悦智能科技有限责任公司停车场,交通设施,停车场,121.335551,31.310159,上海市,上海市,嘉定区,121.3309841753142,31.312050893778903
