名称,大类,中类,经度,纬度,省份,地级市,区县,lon_wgs,lat_wgs
源Starbucks,餐饮美食,咖啡,121.487788,31.242974,上海市,上海市,黄浦区,121.48331190412628,31.24496396365193
阆风艺术Levant Art,科教文化,其他,121.48727,31.24274,上海市,上海市,黄浦区,121.48279209672059,31.244728535167987
老上海传统小吃,餐饮美食,中国菜,121.48636,31.242606,上海市,上海市,黄浦区,121.48187890658893,31.244591906952206
空蝉日料,餐饮美食,外国菜,121.487855,31.242961,上海市,上海市,黄浦区,121.48337914185448,31.244951168245883
佳利商务楼,商务住宅,写字楼,121.486289,31.242981,上海市,上海市,黄浦区,121.48180762520971,31.244966527392965
宁夏会客厅,运动健身,其他,121.486623,31.243449,上海市,上海市,黄浦区,121.48214275862958,31.245435300877823
DODU法式烤肉,餐饮美食,中国菜,121.488074,31.242639,上海市,上海市,黄浦区,121.48359894318763,31.244629964131526
乔家栅面店,餐饮美食,中国菜,121.486397,31.242674,上海市,上海市,黄浦区,121.48191603072483,31.244659985244727
才众餐厅,餐饮美食,中国菜,121.487896,31.243491,上海市,上海市,黄浦区,121.48342024138466,31.24548104960679
青年协会大楼,旅游景点,景点,121.487166,31.243049,上海市,上海市,黄浦区,121.48268770383939,31.24503708722565
华德大楼,商务住宅,住宅区,121.486333,31.242842,上海市,上海市,黄浦区,121.48185179159084,31.244827720216037
同盈服饰,购物消费,其他,121.486497,31.242748,上海市,上海市,黄浦区,121.48201637571213,31.24473424675503
千里香馄饨店,餐饮美食,中国菜,121.486614,31.242666,上海市,上海市,黄浦区,121.48213379394012,31.24465262936547
Petpal宠游纪,购物消费,其他,121.486346,31.242778,上海市,上海市,黄浦区,121.48186484271504,31.244763787598817
上海大巴外滩停靠,商务住宅,其他,121.487335,31.243235,上海市,上海市,黄浦区,121.48285728352292,31.245223503086244
范思哲,购物消费,其他,121.486977,31.244731,上海市,上海市,虹口区,121.48249789442404,31.24671776680394
笔墨纸虾·龙虾·烧烤·海鲜,餐饮美食,中国菜,121.486633,31.242853,上海市,上海市,黄浦区,121.48215284474765,31.24483960061953
赫蕾翠品,购物消费,其他,121.487136,31.243505,上海市,上海市,黄浦区,121.48265755917228,31.245492791780816
河滨源fashion市集,购物消费,其他,121.488031,31.244583,上海市,上海市,虹口区,121.48355562507716,31.2465729559913
源生烟酒商店,购物消费,其他,121.486507,31.242684,上海市,上海市,黄浦区,121.4820264163239,31.244670305312805
黄山菜饭骨头汤,餐饮美食,小吃快餐,121.486443,31.242657,上海市,上海市,黄浦区,121.4819621937659,31.244643128687812
Gallery Vacancy,科教文化,其他,121.486213,31.242774,上海市,上海市,黄浦区,121.48173137612288,31.24475939719547
顺丰速运香港路速运营业点,生活服务,物流,121.487138,31.242787,上海市,上海市,黄浦区,121.4826596275971,31.244775123225953
虎丘路盒饭面条,餐饮美食,小吃快餐,121.487835,31.244504,上海市,上海市,虹口区,121.48335893934635,31.24649341021825
TA CLUB,生活服务,美容理发,121.488554,31.243211,上海市,上海市,黄浦区,121.48408059243955,31.24520313053157
瞪眼牛煎包·大锅牛肉粉丝汤,餐饮美食,小吃快餐,121.486277,31.24255,上海市,上海市,黄浦区,121.48179561993727,31.244535687566945
元欣烟酒商店,购物消费,其他,121.486406,31.242624,上海市,上海市,黄浦区,121.48192506661299,31.2446100344909
香妃便利超市,购物消费,便利店,121.48618,31.24277,上海市,上海市,黄浦区,121.48169826064814,31.244755301724425
佳能,购物消费,家电数码,121.486898,31.242716,上海市,上海市,黄浦区,121.48241878862036,31.24470344571116
苏州河樱花谷驿站,生活服务,其他,121.487216,31.243683,上海市,上海市,黄浦区,121.4827378258104,31.245670947867563
知己房产,生活服务,中介,121.486226,31.243385,上海市,上海市,黄浦区,121.4817443694996,31.245370158469598
暖哇科技,购物消费,家电数码,121.487875,31.243454,上海市,上海市,黄浦区,121.48339917036562,31.24544400407849
伊美源泉,生活服务,美容理发,121.488576,31.243211,上海市,上海市,黄浦区,121.484102670338,31.245203195936703
上海日晖电机,购物消费,家居建材,121.487278,31.242883,上海市,上海市,黄浦区,121.48280011269254,31.24487149396865
黄浦置地,公司企业,公司,121.486197,31.243391,上海市,上海市,黄浦区,121.4817152672012,31.245376070251982
中国航天科工集团华东物资供销站,公司企业,公司,121.486919,31.243486,上海市,上海市,黄浦区,121.48243979669994,31.24547315865111
黄浦第二房屋征收事务所外滩源二期房屋征收项目管理部,公司企业,公司,121.486355,31.24334,上海市,上海市,黄浦区,121.4818738262619,31.24532555930081
华侨城苏河湾东区88号院,商务住宅,其他,121.48137,31.242252,上海市,上海市,静安区,121.47687160792069,31.244223505577942
国华大楼,商务住宅,写字楼,121.483264,31.240549,上海市,上海市,黄浦区,121.47877228223737,31.24252676802261
子鱼居,酒店住宿,其他,121.483106,31.240977,上海市,上海市,黄浦区,121.4786136985605,31.242954113261476
子鱼居,餐饮美食,中国菜,121.483036,31.240978,上海市,上海市,黄浦区,121.47854345625561,31.242954909230026
银河公寓,商务住宅,商住两用楼宇,121.481917,31.240268,上海市,上海市,黄浦区,121.47742065671756,31.242241988030745
景云大楼,商务住宅,商住两用楼宇,121.482594,31.240525,上海市,上海市,黄浦区,121.47809996757401,31.242500831796555
上海外滩璞硯豪华酒店,酒店住宿,其他,121.482351,31.240472,上海市,上海市,黄浦区,121.47785613381467,31.24244715132992
第一医药,医疗保健,医药销售,121.482682,31.240371,上海市,上海市,黄浦区,121.47818828460142,31.242347157393247
木意牛府港式火锅,餐饮美食,中国菜,121.482689,31.242201,上海市,上海市,静安区,121.47819515205542,31.24417634481439
顺丰速运,生活服务,物流,121.483392,31.241622,上海市,上海市,黄浦区,121.47890063384882,31.24359965216828
华侨城苏河湾别墅,商务住宅,其他,121.481317,31.24136,上海市,上海市,静安区,121.47681850260793,31.24333175832833
爱田生活,购物消费,市场,121.483621,31.241821,上海市,上海市,黄浦区,121.47913041091729,31.243799229040693
橙色回忆民宿,酒店住宿,其他,121.482955,31.240594,上海市,上海市,黄浦区,121.47846220896028,31.242570848702798
简舍i公寓,酒店住宿,其他,121.482805,31.240436,上海市,上海市,黄浦区,121.47831170394691,31.24241248489821
紫金阁紫砂艺术,购物消费,其他,121.48251,31.240939,上海市,上海市,黄浦区,121.47801564221639,31.2429143994822
北慕南乔,餐饮美食,其他,121.482311,31.240482,上海市,上海市,黄浦区,121.47781599506752,31.242457030864955
上海金黄浦机械公司,公司企业,公司,121.482036,31.240295,上海市,上海市,黄浦区,121.47754006386667,31.24226931991527
ICON健身私教馆,运动健身,其他,121.483574,31.241814,上海市,上海市,黄浦区,121.47908324846227,31.243792095195165
东亚联合控股,公司企业,公司,121.483631,31.24172,上海市,上海市,黄浦区,121.47914045426086,31.243698304122095
南苏州路南侧停车带,交通设施,停车场,121.482317,31.24084,上海市,上海市,黄浦区,121.47782198508625,31.24281488509981
曼逸瑜伽,运动健身,健身中心,121.483607,31.241681,上海市,上海市,黄浦区,121.4791163743293,31.243659251878437
MANI YOGA馆,餐饮美食,外国菜,121.483589,31.241678,上海市,上海市,黄浦区,121.47909831213973,31.24365620076381
点苍文化传播有限责任公司,科教文化,其他,121.483517,31.241663,上海市,上海市,黄浦区,121.47902606369266,31.24364099771378
布瑞琳洗衣,生活服务,洗衣,121.483489,31.241435,上海市,上海市,黄浦区,121.47899798611806,31.24341301983075
偶像健身房,运动健身,健身中心,121.483558,31.241705,上海市,上海市,黄浦区,121.47906720229442,31.24368309811539
上汽人才公寓,酒店住宿,旅馆,121.482702,31.240986,上海市,上海市,黄浦区,121.47820830100767,31.242961935189523
上汽人才公寓,商务住宅,住宅区,121.482719,31.240917,上海市,上海市,黄浦区,121.47822536563484,31.24289301596889
枝色,购物消费,其他,121.482078,31.242032,上海市,上海市,静安区,121.4775820596511,31.244005650677277
上海外滩璞砚酒店-棋牌娱乐室,休闲娱乐,棋牌室,121.482201,31.240337,上海市,上海市,黄浦区,121.47770562843603,31.242311778358637
科尼赛克,购物消费,家电数码,121.481636,31.242455,上海市,上海市,静安区,121.4771385034909,31.244427180877583
坤邦机电设备,购物消费,家居建材,121.482524,31.240943,上海市,上海市,黄浦区,121.47802969018215,31.242918438265246
上海宝国焊割机械有限责任公司,购物消费,其他,121.483126,31.240409,上海市,上海市,黄浦区,121.47863381641503,31.24238643027392
KiraKira二次元助教桌游剧本杀,休闲娱乐,其他,121.483325,31.24049,上海市,上海市,黄浦区,121.47883349859778,31.24246797251001
外滩·融享汇,商务住宅,其他,121.482804,31.241078,上海市,上海市,黄浦区,121.47831064551421,31.24305418947598
上海电气,公司企业,公司,121.482884,31.240692,上海市,上海市,黄浦区,121.4783909550758,31.242668597706984
中国人寿,金融机构,保险,121.482288,31.240373,上海市,上海市,黄浦区,121.47779292512934,31.242348013927597
百联集团,公司企业,公司,121.482803,31.240424,上海市,上海市,黄浦区,121.47830969806326,31.24240048456061
中国爱国拥军书画院创作基地,科教文化,培训单位,121.483588,31.241777,上海市,上海市,黄浦区,121.47909730019532,31.243755152831138
上海力章实业有限责任公司,公司企业,公司,121.481809,31.240302,上海市,上海市,黄浦区,121.47731228241635,31.2422756603249
筋斗云科技,公司企业,公司,121.483542,31.24168,上海市,上海市,黄浦区,121.47905114893965,31.24365806284673
上海茹赛贸易,公司企业,公司,121.481564,31.240289,上海市,上海市,黄浦区,121.47706644182459,31.242261958674707
上海丰宜机电设备有限责任公司,购物消费,家居建材,121.483411,31.240228,上海市,上海市,黄浦区,121.47891981904628,31.24220634244722
上海鸣晨机动车停放管理有限责任公司,公司企业,公司,121.483473,31.241694,上海市,上海市,黄浦区,121.47898190846797,31.24367185539593
北京城建道桥建设集团有限责任公司上海分公司,公司企业,公司,121.483568,31.241699,上海市,上海市,黄浦区,121.47907723749466,31.243677129994058
北京里,商务住宅,住宅区,121.48405,31.241224,上海市,上海市,黄浦区,121.47956095201347,31.243203752743593
华隆商业大厦,商务住宅,写字楼,121.483942,31.241941,上海市,上海市,黄浦区,121.47945251525337,31.243920111160215
中国人民财产保险股份有限责任公司,金融机构,保险,121.484005,31.241907,上海市,上海市,黄浦区,121.47951573711809,31.243886310608303
北京东路四川中路,交通设施,公交站,121.485182,31.240601,上海市,上海市,黄浦区,121.48069695115021,31.242584351985936
北京东路江西中路,交通设施,公交站,121.484077,31.240445,上海市,上海市,黄浦区,121.47958811256407,31.24242518651453
捷强烟酒专营店,购物消费,其他,121.48517,31.2423,上海市,上海市,黄浦区,121.48068476386388,31.244282543737413
宝龙大酒楼,餐饮美食,中国菜,121.485862,31.240918,上海市,上海市,黄浦区,121.481379303798,31.242903206830057
三和里,商务住宅,住宅区,121.485905,31.241385,上海市,上海市,黄浦区,121.48142241457343,31.243370120830683
百联集团,公司企业,公司,121.484437,31.24247,上海市,上海市,黄浦区,121.47994919207365,31.244450317924535
上海建工集团,公司企业,公司,121.48562,31.240827,上海市,上海市,黄浦区,121.48113646387476,31.242811536138504
同济黄浦设计创意中学,科教文化,中学,121.485936,31.241877,上海市,上海市,黄浦区,121.48145348116762,31.243861988352638
浙江兴业银行,旅游景点,景点,121.485925,31.240845,上海市,上海市,黄浦区,121.48144253086615,31.242830425589606
英商自来水公司大楼,旅游景点,景点,121.484945,31.242498,上海市,上海市,黄浦区,121.48045896106811,31.244479793575533
莱茵琴行,购物消费,其他,121.485021,31.241771,上海市,上海市,黄浦区,121.48053528862752,31.243753346827084
江西大楼,商务住宅,住宅区,121.484919,31.241545,上海市,上海市,黄浦区,121.48043295184983,31.243527150405367
盐业大楼,旅游景点,景点,121.484552,31.24087,上海市,上海市,黄浦区,121.48006472964117,31.242851382210272
农工商超市,购物消费,超市,121.485164,31.241795,上海市,上海市,黄浦区,121.48067878610257,31.24377775560453
滇池社区,商务住宅,住宅区,121.485973,31.240286,上海市,上海市,黄浦区,121.48149074695837,31.242271821762387
中一大楼,旅游景点,其他,121.484843,31.241002,上海市,上海市,黄浦区,121.48035673307572,31.24298417470068
易佰良品酒店,酒店住宿,其他,121.485383,31.242571,上海市,上海市,黄浦区,121.48089848533463,31.24455404630281
凯恩商务楼,商务住宅,写字楼,121.485748,31.242209,上海市,上海市,黄浦区,121.48126479393608,31.244193284022998
百空间香港路,商务住宅,写字楼,121.485601,31.242299,上海市,上海市,黄浦区,121.48111727144544,31.24428281067511
香港路-道路停车场,交通设施,停车场,121.485501,31.242539,上海市,上海市,黄浦区,121.48101690089933,31.244522407650567
上海lalaXgemini公寓,酒店住宿,其他,121.48412,31.240992,上海市,上海市,黄浦区,121.47963121527842,31.24297206291559
恒丰大楼,商务住宅,住宅区,121.485181,31.241679,上海市,上海市,黄浦区,121.480695855432,31.243661858261245
凝瑞居公寓,商务住宅,住宅区,121.485027,31.242598,上海市,上海市,黄浦区,121.4805412388227,31.244579988733573
有家餐馆,餐饮美食,中国菜,121.485915,31.242523,上海市,上海市,黄浦区,121.48143235229784,31.24450763304669
南京东路幼稚园,科教文化,幼儿园,121.48474,31.240364,上海市,上海市,黄浦区,121.48025342834866,31.24234616353555
宝裕典当,购物消费,其他,121.485143,31.241528,上海市,上海市,黄浦区,121.48065773556847,31.24351081538348
工批文具用品店,购物消费,文体用品,121.485211,31.242111,上海市,上海市,黄浦区,121.48072592331707,31.24409374997464
启麟商务楼,公司企业,公司,121.484815,31.240589,上海市,上海市,黄浦区,121.48032867071818,31.242571280779224
江西中路-道路停车场,交通设施,停车场,121.485089,31.241748,上海市,上海市,黄浦区,121.48060352809415,31.24373055682608
中一大楼专用停车场,交通设施,停车场,121.484652,31.241171,上海市,上海市,黄浦区,121.48016505243876,31.243152538010694
海友良品酒店,酒店住宿,其他,121.484005,31.240608,上海市,上海市,黄浦区,121.47951584830346,31.242587901867036
洪长兴火锅,餐饮美食,中国菜,121.486227,31.241553,上海市,上海市,黄浦区,121.48174552967761,31.243538993186245
小林辣肉面,餐饮美食,中国菜,121.484948,31.242095,上海市,上海市,黄浦区,121.48046200602285,31.24407698541086
全季酒店,酒店住宿,其他,121.486093,31.241915,上海市,上海市,黄浦区,121.4816110285089,31.24390043359454
胖胖君的新疆抓饭,餐饮美食,其他,121.485809,31.242091,上海市,上海市,黄浦区,121.48132601774357,31.244075517167847
三林塘馄饨店,餐饮美食,中国菜,121.485428,31.241169,上海市,上海市,黄浦区,121.48094376267709,31.243152815877565
外滩街道图书馆,科教文化,其他,121.484142,31.240311,上海市,上海市,黄浦区,121.4796533500787,31.24229143756974
盟业银行,金融机构,银行,121.484596,31.240688,上海市,上海市,黄浦区,121.48010889855927,31.24266959398074
上海迷茫不需要理解i公寓,酒店住宿,其他,121.485995,31.242406,上海市,上海市,黄浦区,121.4815126427932,31.244390921788888
中信银行,金融机构,银行,121.484353,31.240582,上海市,上海市,黄浦区,121.47986506113773,31.242562931007765
外滩街道老年学堂,科教文化,成人教育,121.484169,31.24036,上海市,上海市,黄浦区,121.4796804398012,31.242340494143548
叮咚买菜,购物消费,市场,121.485065,31.241586,上海市,上海市,黄浦区,121.4805794581231,31.243568560067533
上海鸥美药妆医疗美容门诊部,医疗保健,专科医院,121.484282,31.240601,上海市,上海市,黄浦区,121.47979381236078,31.242581714668436
上海鸢尾花特色民宿,酒店住宿,其他,121.484113,31.240719,上海市,上海市,黄浦区,121.47962421429953,31.24269916682212
扬州扦脚足疗养生保健,生活服务,洗浴推拿,121.484675,31.240431,上海市,上海市,黄浦区,121.48018819594884,31.242412942530603
华隆大厦停车场,交通设施,停车场,121.484083,31.242232,上海市,上海市,黄浦区,121.47959398047671,31.244211390803947
京师明炉烤鸭,餐饮美食,其他,121.485294,31.242396,上海市,上海市,黄浦区,121.48080918907498,31.24437886428
足浴推拿,生活服务,洗浴推拿,121.484368,31.240392,上海市,上海市,黄浦区,121.47988012962281,31.242373061511472
上海招财猫公寓,酒店住宿,其他,121.485216,31.241419,上海市,上海市,黄浦区,121.480730999994,31.243402079299923
上海Damon8公寓,酒店住宿,其他,121.484817,31.242349,上海市,上海市,黄浦区,121.48033052710194,31.244330485902307
华隆大厦停车场,交通设施,停车场,121.484025,31.242135,上海市,上海市,黄浦区,121.47953578712541,31.244114265417004
的民宿,酒店住宿,旅馆,121.484206,31.241868,上海市,上海市,黄浦区,121.47971743945749,31.24384791571534
ART.333餐馆酒吧艺术中心,餐饮美食,中国菜,121.484074,31.241977,上海市,上海市,黄浦区,121.47958497100826,31.243956480369512
中信银行24小时ATM,金融机构,ATM,121.484315,31.24056,上海市,上海市,黄浦区,121.47982693073246,31.242540829875207
trova,餐饮美食,其他,121.485699,31.242428,上海市,上海市,黄浦区,121.48121560357085,31.24441204037662
雙门洞,餐饮美食,中国菜,121.485154,31.241787,上海市,上海市,黄浦区,121.48066875184476,31.24376972988469
华客生鲜市集,购物消费,市场,121.485296,31.242415,上海市,上海市,黄浦区,121.48081119444215,31.244397861527226
Magda Danysz画廊,购物消费,其他,121.485106,31.240714,上海市,上海市,黄浦区,121.48062067594248,31.242697077387916
何处小聚,餐饮美食,中国菜,121.485319,31.241374,上海市,上海市,黄浦区,121.48083436391741,31.243357402292244
上海小吃店,餐饮美食,中国菜,121.485164,31.242317,上海市,上海市,黄浦区,121.48067874144326,31.244299518401604
江西中路-道路停车位,交通设施,停车场,121.485465,31.240768,上海市,上海市,黄浦区,121.48098092642515,31.242752107260028
耀山美容理发店院,生活服务,美容理发,121.484973,31.241976,上海市,上海市,黄浦区,121.48048710348424,31.24395811281942
丰巢快递,生活服务,物流,121.485338,31.242288,上海市,上海市,黄浦区,121.48085335216608,31.24427104258331
国大药房,医疗保健,医药销售,121.486191,31.24234,上海市,上海市,黄浦区,121.48170933602519,31.24432552934624
麦林大楼,商务住宅,住宅区,121.484782,31.241849,上海市,上海市,黄浦区,121.48029544778169,31.243830610494495
东方社区信息园,商务住宅,住宅区,121.484215,31.24032,上海市,上海市,黄浦区,121.47972660325706,31.24230064686218
德胜轩,购物消费,其他,121.485361,31.241286,上海市,上海市,黄浦区,121.4808765183176,31.243269565733986
CC.潮汕猪肚鸡汤饭,餐饮美食,中国菜,121.48537,31.241308,上海市,上海市,黄浦区,121.4808855479117,31.243291582165316
百空间BAIwork,购物消费,其他,121.485689,31.242486,上海市,上海市,黄浦区,121.48120556358687,31.244469984620817
中国垦业银行旧址,旅游景点,其他,121.485271,31.240433,上海市,上海市,黄浦区,121.48078627659558,31.2424166899237
羊绒羊毛大衣工厂店,购物消费,其他,121.485725,31.240519,上海市,上海市,黄浦区,121.48124185791832,31.24250398540294
好德,购物消费,便利店,121.484038,31.240564,上海市,上海市,黄浦区,121.47954896678421,31.242544018320967
快客,购物消费,便利店,121.483702,31.241942,上海市,上海市,黄浦区,121.47921168165398,31.243920410262
学生社区实践指导站,科教文化,其他,121.484183,31.240339,上海市,上海市,黄浦区,121.4796944903004,31.242319544644968
纤足坊,生活服务,其他,121.484542,31.240394,上海市,上海市,黄浦区,121.48005473552672,31.24237556986959
美豫投资集团,金融机构,其他,121.485312,31.240943,上海市,上海市,黄浦区,121.48082737631165,31.242926577945838
上海华联寄售有限责任公司,购物消费,其他,121.484999,31.241925,上海市,上海市,黄浦区,121.48051319862873,31.243907212272305
凯呈房产,生活服务,中介,121.485222,31.2423,上海市,上海市,黄浦区,121.48073694559383,31.244282696418157
可的便利店,购物消费,便利店,121.48598,31.242602,上海市,上海市,黄浦区,121.48149757343134,31.244586788622428
太旦图文设计制作部,生活服务,其他,121.485529,31.240792,上海市,上海市,黄浦区,121.48104514832721,31.242776284474555
上海劳动保护用品商店有限责任公司,公司企业,公司,121.484956,31.241889,上海市,上海市,黄浦区,121.48047005157694,31.243871102497256
施耐德,购物消费,家居建材,121.48493,31.241933,上海市,上海市,黄浦区,121.48044395704862,31.243915006238257
神龙建筑装潢材料部,购物消费,家居建材,121.486114,31.242273,上海市,上海市,黄浦区,121.48163207156558,31.244258332814333
上海熵旋调理体验中心,生活服务,美容理发,121.486146,31.242314,上海市,上海市,黄浦区,121.48166418033541,31.244299408506066
东方证券公司,金融机构,投资理财,121.484922,31.240598,上海市,上海市,黄浦区,121.48043604334657,31.242580590411922
上海弘士投资发展有限责任公司,金融机构,其他,121.485279,31.24184,上海市,上海市,黄浦区,121.48079418419817,31.24382307284124
微建设计,公司企业,公司,121.48556,31.242376,上海市,上海市,黄浦区,121.48107612133433,31.244359655131653
同缘商贸,购物消费,其他,121.485302,31.241464,上海市,上海市,黄浦区,121.48081729677745,31.243447311402264
上海舒孝养老投资股份有限责任公司,金融机构,其他,121.484868,31.240829,上海市,上海市,黄浦区,121.48038183511576,31.24281132679864
上海甸友机电设备有限责任公司,购物消费,家电数码,121.484098,31.241068,上海市,上海市,黄浦区,121.47960913226545,31.24304796401546
至格,购物消费,其他,121.485238,31.241623,上海市,上海市,黄浦区,121.48075305943726,31.24360605110084
上海四和物业管理有限责任公司,公司企业,公司,121.485446,31.240982,上海市,上海市,黄浦区,121.48096184164467,31.242965953929808
上海捷强烟草糖酒,科教文化,培训单位,121.485292,31.241473,上海市,上海市,黄浦区,121.48080726104439,31.24345627793349
NOBLE BRIDAL,公司企业,公司,121.4857,31.242505,上海市,上海市,黄浦区,121.48121660048692,31.24448900835903
诚通股权投资基金管理有限责任公司,公司企业,其他,121.484647,31.240654,上海市,上海市,黄浦区,121.48016007924649,31.242635758852913
诚通股权投资基金管理有限责任公司,金融机构,其他,121.48467,31.240606,上海市,上海市,黄浦区,121.48018316354144,31.24258784810654
诚通东方资产经营管理有限责任公司,金融机构,其他,121.484681,31.240639,上海市,上海市,黄浦区,121.4801941990713,31.24262086529261
上海和伶服装有限责任公司,公司企业,公司,121.485566,31.240869,上海市,上海市,黄浦区,121.48108227124285,31.242853358192008
海友良品,购物消费,其他,121.48415,31.240591,上海市,上海市,黄浦区,121.47966135394059,31.242571333293192
卡拉奥图公关公司,公司企业,公司,121.485088,31.24073,上海市,上海市,黄浦区,121.48060261169536,31.24271301726808
上海焕颢仪器有限责任公司,公司企业,公司,121.485418,31.242554,上海市,上海市,黄浦区,121.4809336092159,31.244537156872926
上海广吉科技有限责任公司,公司企业,公司,121.485755,31.242409,上海市,上海市,黄浦区,121.48127180135117,31.24439321378847
华联集团资产托管有限责任公司停车场,交通设施,停车场,121.4855,31.242561,上海市,上海市,黄浦区,121.48101589551796,31.244544394723913
华联集团资产托管有限责任公司停车场,交通设施,停车场,121.485626,31.242461,上海市,上海市,黄浦区,121.48114234511534,31.244444810640715
金钢石制品,购物消费,家居建材,121.485683,31.240515,上海市,上海市,黄浦区,121.48119971116118,31.24249986364936
营销策划有限责任公司,公司企业,公司,121.485369,31.240795,上海市,上海市,黄浦区,121.48088458829822,31.242778812827186
上海景金仪电·蒋兴忠,公司企业,公司,121.485726,31.24241,上海市,上海市,黄浦区,121.48124269967953,31.2443941279949
中国诚通集团华东总部,公司企业,其他,121.484569,31.240688,上海市,上海市,黄浦区,121.4800818044582,31.242669514911857
上海歆粤化工有限责任公司,公司企业,公司,121.485705,31.242455,上海市,上海市,黄浦区,121.48122162227578,31.24443904577104
上海资信有限责任公司,公司企业,公司,121.484567,31.240627,上海市,上海市,黄浦区,121.48007980270805,31.24260853685489
蕙蕙杂货铺,购物消费,便利店,121.485304,31.24148,上海市,上海市,黄浦区,121.48081930240149,31.2434633099978
上海国盛集团人力资源管理中心,公司企业,公司,121.485117,31.240426,上海市,上海市,黄浦区,121.48063173900928,31.242409240948927
上海久事艺术沙龙,科教文化,美术展览,121.486022,31.24074,上海市,上海市,黄浦区,121.48153987995863,31.24272575914001
上海久事艺术沙龙,生活服务,美容理发,121.486004,31.240743,上海市,上海市,黄浦区,121.48152181657808,31.242728704746085
上海春新资产管理有限责任公司,公司企业,公司,121.485147,31.240995,上海市,上海市,黄浦区,121.48066179514387,31.242978069727243
