名称,大类,中类,经度,纬度,省份,地级市,区县,lon_wgs,lat_wgs
兄弟调料,购物消费,市场,121.45765,31.356255,上海市,上海市,宝山区,121.45306759624437,31.35811904257045
铮给力干货行,购物消费,市场,121.457595,31.356283,上海市,上海市,宝山区,121.45301244274148,31.358146906189017
益升蔬菜经销部,购物消费,市场,121.457071,31.356223,上海市,上海市,宝山区,121.45248701445217,31.358085720228072
面缘美食,餐饮美食,小吃快餐,121.457873,31.355021,上海市,上海市,宝山区,121.45329131707088,31.35688596948388
皖北小磨香油坊,购物消费,市场,121.458201,31.355927,上海市,上海市,宝山区,121.45362014452822,31.357792430038508
永强调料,购物消费,市场,121.457634,31.356237,上海市,上海市,宝山区,121.45305155384686,31.358101011567644
宋老三食品经销部,购物消费,市场,121.457727,31.356533,上海市,上海市,宝山区,121.45314478380546,31.35839712838534
永圆食品,购物消费,其他,121.460124,31.352537,上海市,上海市,宝山区,121.45554883175703,31.35440810054412
味门连锁,购物消费,其他,121.457787,31.35622,上海市,上海市,宝山区,121.45320497609073,31.35808437117012
孙记肉皮批发总汇,购物消费,市场,121.458216,31.356008,上海市,上海市,宝山区,121.4536351790326,31.357873438054373
陈杰蔬菜批发配送经销部,购物消费,市场,121.456823,31.355887,上海市,上海市,宝山区,121.4522383688614,31.357749264250284
致味食品经销部,购物消费,其他,121.457805,31.356492,上海市,上海市,宝山区,121.45322300203937,31.35835632257446
述超百货,购物消费,便利店,121.457584,31.356218,上海市,上海市,宝山区,121.45300141818387,31.358081902367754
上海明豫酒业有限责任公司,购物消费,其他,121.457858,31.356505,上海市,上海市,宝山区,121.45327614691155,31.358369441079162
财记批发食品经销部,购物消费,便利店,121.457905,31.355879,上海市,上海市,宝山区,121.45332333081353,31.35774375798145
袁氏包装,购物消费,其他,121.45785,31.355994,上海市,上海市,宝山区,121.45326816922548,31.35785859221878
张军食品经销部,购物消费,便利店,121.457765,31.355791,上海市,上海市,宝山区,121.45318295277437,31.357655462805933
新河百味商店,购物消费,便利店,121.457526,31.356436,上海市,上海市,宝山区,121.45294324009494,31.358299696107544
友帮便利超市,购物消费,便利店,121.4578,31.355658,上海市,上海市,宝山区,121.45321806066937,31.3575225881035
小潘蔬菜经销部,购物消费,市场,121.45695,31.356164,上海市,上海市,宝山区,121.45236569005739,31.358026462626935
黄栋蔬菜经销部,购物消费,市场,121.457018,31.356136,上海市,上海市,宝山区,121.45243387760264,31.357998627649405
孙状蔬菜经销部,购物消费,市场,121.456994,31.356204,上海市,上海市,宝山区,121.45240980634341,31.358066550085226
鑫福蔬菜经销部,购物消费,市场,121.456844,31.356136,上海市,上海市,宝山区,121.45225940428483,31.357998229485176
来清蔬菜经销部,购物消费,市场,121.456988,31.356163,上海市,上海市,宝山区,121.45240379356828,31.358025549961425
孝灵蔬菜经销部,购物消费,市场,121.456999,31.356165,上海市,上海市,宝山区,121.45241482334357,31.358027574490734
国盛商店,购物消费,便利店,121.457682,31.356054,上海市,上海市,宝山区,121.45309970164313,31.357918183322006
利伟蔬菜经销部,购物消费,市场,121.457056,31.356181,上海市,上海市,宝山区,121.45247197721903,31.358043699787995
钢镚蔬菜经销部,购物消费,市场,121.45727,31.356308,上海市,上海市,宝山区,121.45268655023266,31.35817114892107
上海江杨农产品综合批发市场蔬菜交易2区,购物消费,市场,121.456815,31.356094,上海市,上海市,宝山区,121.4522303291594,31.357956177173367
上海加广食品经销部,购物消费,其他,121.457558,31.356374,上海市,上海市,宝山区,121.45297533327586,31.358237790541338
上海淼点再生资源回收有限责任公司,生活服务,其他,121.46049,31.353808,上海市,上海市,宝山区,121.45591576336899,31.355679550310963
上海宝山爱妹食品经销部,购物消费,其他,121.457557,31.356155,上海市,上海市,宝山区,121.4529743495442,31.35801886095053
上海振隆食品经销部,购物消费,便利店,121.458376,31.356077,上海市,上海市,宝山区,121.45379561661102,31.357942788260168
奇奇配货中心,生活服务,其他,121.457754,31.355686,上海市,上海市,宝山区,121.45317193161756,31.357550472270354
上海百姓食品经销部,购物消费,便利店,121.457969,31.355866,上海市,上海市,宝山区,121.45338750849994,31.357730910827787
丰弛物流园区,生活服务,物流,121.460338,31.352176,上海市,上海市,宝山区,121.45576347163542,31.354047734008734
上海麒丞投资有限责任公司,金融机构,其他,121.458787,31.355497,上海市,上海市,宝山区,121.45420781076507,31.35736394336773
闵申食品经销部,购物消费,便利店,121.45783,31.355984,上海市,上海市,宝山区,121.45324811499277,31.357848549190713
蔬菜交易区,购物消费,市场,121.455988,31.35593,上海市,上海市,宝山区,121.45140111079105,31.3577903535594
江杨水产品综合批发市场,购物消费,市场,121.452048,31.355245,上海市,上海市,宝山区,121.44745090875246,31.357096949538867
江杨水产品综合批发市场,购物消费,市场,121.452043,31.355254,上海市,上海市,宝山区,121.44744589535148,31.357105935925773
公厕,生活服务,公厕,121.456499,31.35501,上海市,上海市,宝山区,121.45191356706134,31.356871817732728
公厕,生活服务,公厕,121.456548,31.355299,上海市,上海市,宝山区,121.45196267447977,31.357160832871266
宝山交通,交通设施,港口码头,121.454092,31.352942,上海市,上海市,宝山区,121.44950035386721,31.354799132090086
邢国富牛羊肉,购物消费,市场,121.452404,31.353697,上海市,上海市,宝山区,121.44780794445421,31.355550224770244
富海水产店,购物消费,市场,121.452539,31.356425,上海市,上海市,宝山区,121.4479430503473,31.35827760371358
年得利鲜鸡,购物消费,市场,121.4518,31.353626,上海市,上海市,宝山区,121.44720242493828,31.35547796518977
艳冰果业,购物消费,市场,121.453076,31.355591,上海市,上海市,宝山区,121.44848149507298,31.357445035154992
林军肉类,购物消费,市场,121.451824,31.354379,上海市,上海市,宝山区,121.44722641978836,31.356230763916447
大爱料理食材专门店,购物消费,市场,121.451632,31.356069,上海市,上海市,宝山区,121.44703379082073,31.357919795282246
阿彪蟹业,购物消费,市场,121.452508,31.35653,上海市,上海市,宝山区,121.44791196236578,31.358382502548988
肥牛卷,餐饮美食,中国菜,121.452329,31.353618,上海市,上海市,宝山区,121.44773276104766,31.355471091186562
徐氏鲜鸡冻品,餐饮美食,中国菜,121.451862,31.353577,上海市,上海市,宝山区,121.44726458510759,31.355429112757637
瑞得丽羊肉,餐饮美食,中国菜,121.452533,31.353914,上海市,上海市,宝山区,121.44793725340797,31.35576742784945
马征羊肉,餐饮美食,其他,121.451891,31.353198,上海市,上海市,宝山区,121.44729369104488,31.35505030126756
安长林牛羊肉,餐饮美食,中国菜,121.452268,31.353594,上海市,上海市,宝山区,121.44767160854975,31.35544696919662
上海.瓜哆哆南瓜直销,购物消费,市场,121.455211,31.355774,上海市,上海市,宝山区,121.45062205117209,31.35763266144539
盛鑫水产店,购物消费,市场,121.452339,31.355651,上海市,上海市,宝山区,121.44774260963308,31.357503433592928
上海冒盛肉类经销部,购物消费,市场,121.452253,31.353526,上海市,上海市,宝山区,121.44765657647343,31.35537896003546
阳澄湖大闸蟹,购物消费,市场,121.452386,31.355689,上海市,上海市,宝山区,121.44778972556271,31.357541521244215
新鸿和水产店,购物消费,市场,121.452475,31.35644,上海市,上海市,宝山区,121.4478788862966,31.358292461839984
上海德平粮食经销部,购物消费,市场,121.453708,31.35565,上海市,上海市,宝山区,121.44911512009959,31.35750538678958
牛牛水产批发部,购物消费,市场,121.451839,31.355768,上海市,上海市,宝山区,121.44724133671417,31.35761933250295
赢发精品蔬菜店,购物消费,市场,121.455934,31.355522,上海市,上海市,宝山区,121.45134700137812,31.357382367439016
王其伟水果经销部,购物消费,市场,121.453833,31.35565,上海市,上海市,宝山区,121.44924044445224,31.357505659633976
阿豪进口水果批发商店,购物消费,市场,121.453428,31.356302,上海市,上海市,宝山区,121.4488343391852,31.358156560855058
鑫馨旺果业,购物消费,市场,121.453649,31.35608,上海市,上海市,宝山区,121.4490559298503,31.35793511521442
阿东禽业批发部,购物消费,市场,121.452019,31.353431,上海市,上海市,宝山区,121.4474219933227,31.35528349440761
瑞威家禽批发部,购物消费,市场,121.451779,31.353639,上海市,上海市,宝山区,121.44718137103666,31.355490916443884
汇优果品,购物消费,市场,121.452869,31.355648,上海市,上海市,宝山区,121.4482739597548,31.357501570054875
上海春秋果品批发行,购物消费,市场,121.452053,31.355513,上海市,上海市,宝山区,121.4474558980664,31.35736487088897
苏北禽类销售,购物消费,市场,121.45205,31.353725,上海市,上海市,宝山区,121.44745304597595,31.355577461656896
喆洋海产,购物消费,市场,121.451831,31.35629,上海市,上海市,宝山区,121.44723327119767,31.35814114211203
旺派鲜鸡冻品,购物消费,市场,121.452053,31.353718,上海市,上海市,宝山区,121.44745605415626,31.355570470371102
界蚝仓,餐饮美食,中国菜,121.4527,31.356385,上海市,上海市,宝山区,121.44810446398493,31.35823796200027
小夏肉类专卖,购物消费,市场,121.452473,31.354108,上海市,上海市,宝山区,121.44787708397966,31.35596123458921
龙祥肠粉店,餐饮美食,中国菜,121.452671,31.356431,上海市,上海市,宝山区,121.44807538602639,31.35828388452249
瑞兴鲜鸡冻品,餐饮美食,中国菜,121.452057,31.353715,上海市,上海市,宝山区,121.44746006451322,31.35556747986875
江杨水产批发部,购物消费,市场,121.451758,31.356601,上海市,上海市,宝山区,121.4471600606868,31.358451884596462
江杨市场上海马蒙牛羊肉食品有限责任公司,购物消费,市场,121.452598,31.35377,上海市,上海市,宝山区,121.44800243137036,31.35562361524042
上海梁氏鲜鸡冻品批发部,购物消费,市场,121.451833,31.353449,上海市,上海市,宝山区,121.44723552329363,31.355301094312722
王坤果品批发部,购物消费,市场,121.452993,31.3553,上海市,上海市,宝山区,121.44839830750205,31.35715395299621
宽宽果品,购物消费,市场,121.45226,31.354622,上海市,上海市,宝山区,121.44766349890203,31.35647460821602
银善肉类经营,购物消费,市场,121.451683,31.353713,上海市,上海市,宝山区,121.44708512359753,31.3555646889247
杨亚平肉类经销部,购物消费,市场,121.452163,31.353811,上海市,上海市,宝山区,121.44756632395575,31.355663672969538
上海自红果品批发行,购物消费,市场,121.45288,31.355473,上海市,上海市,宝山区,121.44828500310835,31.357326651976333
深鲜冻品,购物消费,市场,121.451903,31.356527,上海市,上海市,宝山区,121.44730543175459,31.358378215847946
杨二路-路侧停车场,交通设施,停车场,121.456427,31.355628,上海市,上海市,宝山区,121.45184131884497,31.357489448185383
东方万旗原生态牛肉,购物消费,市场,121.454084,31.355781,上海市,上海市,宝山区,121.44949208628475,31.3576371655389
上海鸿玮粮油经销部,购物消费,市场,121.454127,31.355175,上海市,上海市,宝山区,121.4495352511125,31.35703146166608
上海国荣粮油经销部,购物消费,市场,121.453722,31.355333,上海市,上海市,宝山区,121.44912918394832,31.3571885228659
江杨综合批发市场山药区,购物消费,市场,121.455797,31.35577,上海市,上海市,宝山区,121.45120961285885,31.35762997620261
山药羊葱交易区,购物消费,市场,121.45541,31.355211,上海市,上海市,宝山区,121.45082162877242,31.357070293639143
余永肉类经销部,餐饮美食,中国菜,121.452649,31.35385,上海市,上海市,宝山区,121.44805355434649,31.355703697743696
陈虎肉娄经营,购物消费,市场,121.452154,31.354335,上海市,上海市,宝山区,121.44755725563684,31.356187478493005
瑜航牛肉,餐饮美食,其他,121.452374,31.356272,上海市,上海市,宝山区,121.44777764441693,31.358124301856904
孙氏水产店,购物消费,市场,121.452093,31.35644,上海市,上海市,宝山区,121.44749591844594,31.358291647727413
精品水果综合批发市场,购物消费,市场,121.453287,31.355724,上海市,上海市,宝山区,121.4486930259367,31.3575784471792
上海郑氏果品批发部,购物消费,市场,121.452422,31.355386,上海市,上海市,宝山区,121.44782584329924,31.357238698984737
张姐果品批发部,购物消费,市场,121.453022,31.355802,上海市,上海市,宝山区,121.44842733820374,31.3576558484287
刘德利牛羊肉,购物消费,市场,121.452152,31.353518,上海市,上海市,宝山区,121.4475553216215,31.355370747756204
子望冻品,购物消费,市场,121.45265,31.356466,上海市,上海市,宝山区,121.44805432944842,31.358318827877124
龙辉水产行,购物消费,市场,121.452842,31.356515,上海市,上海市,宝山区,121.44824681532812,31.358368223909892
贝贝果业,购物消费,市场,121.452957,31.355786,上海市,上海市,宝山区,121.44836217300983,31.3576397136224
唐大龙果行,购物消费,市场,121.454057,31.356055,上海市,上海市,宝山区,121.44946499208223,31.357911015236954
李猛精品批发行,购物消费,其他,121.453181,31.355868,上海市,上海市,宝山区,121.4485867406914,31.357722169872407
上海浩胜粮油经销部,购物消费,市场,121.453689,31.355109,上海市,上海市,宝山区,121.44909611787635,31.35696452555992
康盛源羊肉商店,购物消费,市场,121.452611,31.35372,上海市,上海市,宝山区,121.44801546882694,31.355573659841486
上海宝珠超级市场,购物消费,超市,121.452363,31.353812,上海市,上海市,宝山区,121.44776683040904,31.35566509872529
上海殷沙食品,购物消费,其他,121.452624,31.354191,上海市,上海市,宝山区,121.4480284609941,31.35604453003242
上海景诚果品批发行,购物消费,市场,121.453606,31.356045,上海市,上海市,宝山区,121.44901282156532,31.35790003319671
龙海蔬菜经销部,购物消费,市场,121.456424,31.356114,上海市,上海市,宝山区,121.45183826853606,31.357975279772386
水利丰国际海产,购物消费,市场,121.452039,31.355326,上海市,上海市,宝山区,121.4474418789964,31.35717790344608
鸿联水产店,购物消费,市场,121.452071,31.355329,上海市,上海市,宝山区,121.44747395950561,31.357180970387134
金洲,购物消费,市场,121.452782,31.356447,上海市,上海市,宝山区,121.44818666790789,31.35830011749274
五常大米江杨,购物消费,市场,121.454588,31.355518,上海市,上海市,宝山区,121.44999742847521,31.35737536288841
吴春华羊肉批发中心,购物消费,市场,121.452857,31.353971,上海市,上海市,宝山区,121.44826207485832,31.355825103931252
上海玉龙粮油经销部,购物消费,市场,121.453675,31.355628,上海市,上海市,宝山区,121.44908203648887,31.35748332216912
内蒙古澳菲利,购物消费,市场,121.452754,31.353833,上海市,上海市,宝山区,121.4481588236694,31.355686928745122
星杰进口水果批发部,购物消费,市场,121.453983,31.355982,上海市,上海市,宝山区,121.44939080565925,31.357837877341375
阚师伟果品批发行,购物消费,市场,121.454453,31.356008,上海市,上海市,宝山区,121.44986203149769,31.357864901777567
赵岩蔬菜精品配送,购物消费,市场,121.456361,31.355108,上海市,上海市,宝山区,121.45177518584669,31.356969471524323
潇潇精品海鲜店,购物消费,市场,121.452255,31.356452,上海市,上海市,宝山区,121.44765832711019,31.358303988372043
小侯进口水果批发商店,购物消费,市场,121.453176,31.35545,上海市,上海市,宝山区,121.44858176417605,31.357304298150197
上海家和肉类经营批发零售,购物消费,市场,121.452435,31.354376,上海市,上海市,宝山区,121.44783896413304,31.35622906375516
尊尊海鲜店,购物消费,市场,121.452136,31.355811,上海市,上海市,宝山区,121.44753908178723,31.3576629480668
周锡峰肉类经营,购物消费,市场,121.452761,31.354055,上海市,上海市,宝山区,121.44816582224178,31.35590886946226
吴建水果经销部,购物消费,市场,121.453001,31.356245,上海市,上海市,宝山区,121.44840624585134,31.358098655922028
小汤果品批发行,购物消费,市场,121.453815,31.356093,上海市,上海市,宝山区,121.44922235920234,31.35794847301323
三石蔬菜经销部,购物消费,市场,121.456025,31.35522,上海市,上海市,宝山区,121.45143827177485,31.357080673431287
华联海汇,购物消费,市场,121.451873,31.356124,上海市,上海市,宝山区,121.44727539128947,31.357975286112573
天卓肉类经销部,购物消费,市场,121.452459,31.35401,上海市,上海市,宝山区,121.44786305692426,31.355863237456646
上海海军粮食经销部,购物消费,市场,121.453741,31.355653,上海市,上海市,宝山区,121.44914820540613,31.357508457770166
老王水产行,购物消费,市场,121.451705,31.3562,上海市,上海市,宝山区,121.44710696250363,31.358050905758116
浩汉果业,购物消费,市场,121.453894,31.356459,上海市,上海市,宝山区,121.44930153265298,31.3583145241566
大朋果业,购物消费,市场,121.453465,31.355922,上海市,上海市,宝山区,121.44887146773706,31.357776767447927
朝兴海产,购物消费,市场,121.452287,31.356505,上海市,上海市,宝山区,121.44769040356071,31.358357038970784
永劲食品经营部15号,购物消费,其他,121.451794,31.353558,上海市,上海市,宝山区,121.44719641577232,31.35540997529729
宽奇果业,购物消费,市场,121.45343,31.355867,上海市,上海市,宝山区,121.44883638216031,31.35772170972616
上海智君粮油经销部,购物消费,市场,121.454011,31.355745,上海市,上海市,宝山区,121.4494188991701,31.357601017480686
盐阜禽业配送,生活服务,物流,121.451879,31.353636,上海市,上海市,宝山区,121.44728162275415,31.35548812896625
海阳生鲜超级市场,购物消费,市场,121.452829,31.356498,上海市,上海市,宝山区,121.4482337835715,31.35835120159374
全立肉类经销部,购物消费,市场,121.451899,31.354446,上海市,上海市,宝山区,121.44730160265794,31.356297900248073
黄记水产批发部,购物消费,市场,121.453718,31.35634,上海市,上海市,宝山区,121.44912508605007,31.358195179271608
朱立强蔬菜经销部,购物消费,市场,121.456156,31.355602,上海市,上海市,宝山区,121.45156959065903,31.35746284237157
晓辉肉类经销部,购物消费,市场,121.452381,31.353607,上海市,上海市,宝山区,121.4477848939034,31.355460205824645
凤群粮油经销部,购物消费,市场,121.453363,31.355279,上海市,上海市,宝山区,121.44876926044296,31.35713376005991
金品食业,购物消费,市场,121.451821,31.354515,上海市,上海市,宝山区,121.44722340041837,31.35636671212439
衡兵牛羊肉,餐饮美食,中国菜,121.452401,31.353653,上海市,上海市,宝山区,121.44780494066433,31.35550623310757
小敬豆制品经销部,购物消费,市场,121.451934,31.353186,上海市,上海市,宝山区,121.4473368003646,31.355038396374383
老周,生活服务,摄影打印,121.452485,31.353968,上海市,上海市,宝山区,121.44788912665227,31.355821307096647
江杨水产品综合批发市场停车场,购物消费,市场,121.45307,31.354873,上海市,上海市,宝山区,121.4484755420938,31.356727261477257
上海盛财果品有限责任公司,公司企业,公司,121.453183,31.355586,上海市,上海市,宝山区,121.44858877034788,31.357440268010425
小勇精品水果批发部,购物消费,市场,121.45224,31.355227,上海市,上海市,宝山区,121.44764339565103,31.357079363781274
呼伦贝尔大草原带皮羊胴体,购物消费,市场,121.451937,31.353416,上海市,上海市,宝山区,121.44733978792156,31.35526832556299
光明牛奶店,购物消费,市场,121.452678,31.355704,上海市,上海市,宝山区,121.44808246708565,31.357557141096553
宜举水果批发部,购物消费,市场,121.453422,31.35588,上海市,上海市,宝山区,121.44882836038411,31.357734688036384
小毛配送中心,生活服务,物流,121.456389,31.356057,上海市,上海市,宝山区,121.45180317899101,31.35791821921948
宝山去李其光蔬菜经销部,购物消费,市场,121.456105,31.355046,上海市,上海市,宝山区,121.45151850180665,31.35690691223389
永生猪副产品经销部,购物消费,市场,121.452076,31.353406,上海市,上海市,宝山区,121.44747913934765,31.355258623796058
王老三水果经销部,购物消费,市场,121.454443,31.355983,上海市,上海市,宝山区,121.44985200744759,31.357839888027918
春秋水果经销部,购物消费,市场,121.451821,31.355212,上海市,上海市,宝山区,121.44722333980384,31.357063479547833
上海张砀果品,购物消费,市场,121.452611,31.355489,上海市,上海市,宝山区,121.44801531502348,31.357342069018603
上海江杨农产品综合批发市场粮油2区,购物消费,市场,121.4541,31.355216,上海市,上海市,宝山区,121.44950817711356,31.35707238874991
汪三果业,购物消费,市场,121.452352,31.355244,上海市,上海市,宝山区,121.44775567799341,31.357096596856433
上海汪玉果业,购物消费,市场,121.453907,31.356009,上海市,上海市,宝山区,121.44931460556643,31.357864702024337
国松水果经销部,购物消费,市场,121.453815,31.355711,上海市,上海市,宝山区,121.44922239240442,31.357566600015097
老大进口水果批发总部,购物消费,市场,121.453673,31.35592,上海市,上海市,宝山区,121.44908000592652,31.357775220686417
伟霞果品,购物消费,其他,121.452526,31.355539,上海市,上海市,宝山区,121.44793009431373,31.357391870374816
百川名品,购物消费,其他,121.452554,31.355844,上海市,上海市,宝山区,121.44795813903362,31.357696828822203
李静蔬菜经销部,购物消费,市场,121.456022,31.35604,上海市,上海市,宝山区,121.4514351924982,31.357900393769523
高皇,购物消费,其他,121.454045,31.355733,上海市,上海市,宝山区,121.44945298879264,31.3575890959858
上海文烨食品有限责任公司,购物消费,其他,121.452538,31.354415,上海市,上海市,宝山区,121.44794222256908,31.356268270963483
上海衡东商贸有限责任公司,购物消费,其他,121.451965,31.35569,上海市,上海市,宝山区,121.44736766072481,31.35754162528682
永斌优鲜水产行,购物消费,市场,121.451936,31.35628,上海市,上海市,宝山区,121.44733853634362,31.358131367726774
上海于雷粮油经销部,购物消费,市场,121.454271,31.35519,上海市,上海市,宝山区,121.44967962596434,31.357046773091444
上海通震实业有限责任公司,购物消费,市场,121.454577,31.355394,上海市,上海市,宝山区,121.44998641034594,31.357251379864678
理想包装,购物消费,其他,121.452919,31.355962,上海市,上海市,宝山区,121.44832406040096,31.35781557324997
勤翔食品有限责任公司直销科尔沁草原羊,购物消费,市场,121.451979,31.35342,上海市,上海市,宝山区,121.44738189341213,31.35527241324989
纪东羊肉经销部,购物消费,市场,121.452897,31.353895,上海市,上海市,宝山区,121.44830218379168,31.355749215450352
明珠肉类配送,生活服务,其他,121.452278,31.353759,上海市,上海市,宝山区,121.44768161953425,31.355611935217386
中粮.海堤茶叶专卖.中国.龙蚝,购物消费,其他,121.452051,31.356203,上海市,上海市,宝山区,121.44745383301456,31.358054637207484
江杨水产品综合批发市场肉类部场务室,购物消费,市场,121.453173,31.354446,上海市,上海市,宝山区,121.44857884374265,31.356300626582662
