名称,大类,中类,经度,纬度,省份,地级市,区县,lon_wgs,lat_wgs,category_group
大叶公路泰恒路,交通设施,公交站,121.613844,30.985829,上海市,上海市,奉贤区,121.60965986485746,30.988174575061112,Transport
金汇镇周家村卫生院,医疗保健,诊所,121.618194,30.988612,上海市,上海市,奉贤区,121.61400679995585,30.990952586487985,Medical_Service
蔡桥8组,交通设施,公交站,121.639097,30.985552,上海市,上海市,奉贤区,121.63488621665591,30.987869340904435,Transport
蔡建路,交通设施,公交站,121.645578,30.977168,上海市,上海市,奉贤区,121.6413577261458,30.979480076228903,Transport
华星村,交通设施,公交站,121.639438,30.98551,上海市,上海市,奉贤区,121.63522671178757,30.987826850467037,Transport
蔡家桥,交通设施,公交站,121.643566,30.985144,上海市,上海市,奉贤区,121.63934834229283,30.98745460798389,Transport
新奉公路蔡建路,交通设施,公交站,121.645585,30.977326,上海市,上海市,奉贤区,121.64136470158182,30.979637970387596,Transport
大叶公路新奉公路,交通设施,公交站,121.6475,30.984794,上海市,上海市,奉贤区,121.64327588541808,30.987098311802253,Transport
新奉公路大叶公路,交通设施,公交站,121.646499,30.982706,上海市,上海市,奉贤区,121.64227674068702,30.985013241030494,Transport
新奉公路大叶路加油站,交通设施,公交站,121.646765,30.98374,上海市,上海市,奉贤区,121.642542210311,30.98604617891934,Transport
新奉公路蔡建路,交通设施,公交站,121.645494,30.977074,上海市,上海市,奉贤区,121.64127387241165,30.97938627124192,Transport
新奉公路大叶公路,交通设施,公交站,121.646797,30.983743,上海市,上海市,奉贤区,121.6425741564048,30.98604912340613,Transport
公厕,生活服务,公厕,121.646604,30.983645,上海市,上海市,奉贤区,121.64238148777336,30.985951505538694,Toilet
新南村13组,交通设施,公交站,121.630129,31.009822,上海市,上海市,浦东新区,121.62592833183552,31.012137353269807,Transport
南德农庄,交通设施,公交站,121.63677,31.001235,上海市,上海市,浦东新区,121.63256130702484,31.003546451262796,Transport
新南村7组,交通设施,公交站,121.632348,31.001081,上海市,上海市,浦东新区,121.6281452926344,31.00339867310624,Transport
新南村卫生所,交通设施,公交站,121.640635,31.001484,上海市,上海市,浦东新区,121.63642058713454,31.00378951746556,Transport
新南村11组,交通设施,公交站,121.630848,31.005919,上海市,上海市,浦东新区,121.62664677739028,31.008235754379616,Transport
新南村委会,交通设施,公交站,121.645199,31.00176,上海市,上海市,浦东新区,121.6409773237191,31.00405806358467,Transport
众安,交通设施,公交站,121.64757,30.997941,上海市,上海市,浦东新区,121.64334468306656,31.00023736979057,Transport
唐众路新奉公路,交通设施,公交站,121.64849,30.994315,上海市,上海市,浦东新区,121.6442634149114,30.996611958720425,Transport
新南村卫生院,医疗保健,诊所,121.64489,31.001869,上海市,上海市,浦东新区,121.64066882096184,31.0041675068384,Medical_Service
海桥村4组,交通设施,公交站,121.61958,31.007617,上海市,上海市,浦东新区,121.6153901674202,31.00994508471275,Transport
海桥村6组,交通设施,公交站,121.615553,31.002936,上海市,上海市,浦东新区,121.61136644518544,31.0052701805986,Transport
海桥村9组,交通设施,公交站,121.612609,31.008362,上海市,上海市,浦东新区,121.60842367165615,31.0106949978786,Transport
海桥村5组,交通设施,公交站,121.615539,31.008241,上海市,上海市,浦东新区,121.6113520188096,31.010572045877016,Transport
海桥村村委,交通设施,公交站,121.610649,31.009017,上海市,上海市,浦东新区,121.6064645158941,31.01135077387347,Transport
航都南路海丰路,交通设施,公交站,121.610451,31.005334,上海市,上海市,浦东新区,121.60626689893785,31.00767006532437,Transport
海桥路航都南路,交通设施,公交站,121.611092,31.003827,上海市,上海市,浦东新区,121.6069077538449,31.006163600510074,Transport
海桥路海桥中路,交通设施,公交站,121.619691,31.002056,上海市,上海市,浦东新区,121.6155015344207,31.004387282369883,Transport
东南村中心卫生院,医疗保健,诊所,121.610407,31.010381,上海市,上海市,浦东新区,121.60622250276472,31.012714099228347,Medical_Service
航都路航川路,交通设施,公交站,121.611362,31.030276,上海市,上海市,浦东新区,121.60717546500165,31.03259682743301,Transport
果园村倪桥,交通设施,公交站,121.611039,31.019156,上海市,上海市,浦东新区,121.60685351935469,31.021483560476256,Transport
沪南公路航都路,交通设施,公交站,121.6103,31.026522,上海市,上海市,浦东新区,121.6061142212742,31.028845630670368,Transport
沪南公路牧场路,交通设施,公交站,121.620603,31.026253,上海市,上海市,浦东新区,121.61641079383124,31.028569139959416,Transport
航都路沪南公路,交通设施,公交站,121.611464,31.027567,上海市,上海市,浦东新区,121.60727764161396,31.02988935974468,Transport
沪南公路华南路,交通设施,公交站,121.610072,31.026507,上海市,上海市,浦东新区,121.60588631198078,31.02883076161792,Transport
航都南路沪南公路,交通设施,公交站,121.61146,31.02607,上海市,上海市,浦东新区,121.60727376628591,31.02839324266431,Transport
福善村中心卫生院,医疗保健,诊所,121.611681,31.026409,上海市,上海市,浦东新区,121.60749463776038,31.028731912466984,Medical_Service
新场,交通设施,地铁,121.649011,31.045537,上海市,上海市,浦东新区,121.64477929124348,31.04780286703925,Transport
新场地铁站,交通设施,公交站,121.648907,31.045404,上海市,上海市,浦东新区,121.64467548144434,31.047670123413678,Transport
航三路申江南路,交通设施,公交站,121.648803,31.045672,上海市,上海市,浦东新区,121.6445716382965,31.047938145887,Transport
康新公路新卫路,交通设施,公交站,121.640237,31.039724,上海市,上海市,浦东新区,121.63602004237876,31.04200758590537,Transport
康新公路新卫村,交通设施,公交站,121.640063,31.040905,上海市,上海市,浦东新区,121.63584620875837,31.043188162484174,Transport
航三路康新公路,交通设施,公交站,121.640844,31.044479,上海市,上海市,浦东新区,121.63662572371372,31.04675887303994,Transport
康新公路航三路,交通设施,公交站,121.639558,31.043291,上海市,上海市,浦东新区,121.6353417728646,31.045573539482344,Transport
康新公路航三公路,交通设施,公交站,121.639636,31.043326,上海市,上海市,浦东新区,121.63541965291786,31.04560840051293,Transport
航三公路康新公路,交通设施,公交站,121.640743,31.044427,上海市,上海市,浦东新区,121.63652488285857,31.046707059799218,Transport
康新公路新环北路,交通设施,公交站,121.641782,31.032929,上海市,上海市,浦东新区,121.63756322532647,31.035214164431064,Transport
新环北路康新公路,交通设施,公交站,121.640091,31.03151,上海市,上海市,浦东新区,121.63587494091142,31.03379862184144,Transport
新场地铁站,交通设施,公交站,121.648787,31.045661,上海市,上海市,浦东新区,121.64455566672422,31.047927179766877,Transport
航三公路新场地铁站,交通设施,公交站,121.648709,31.045485,上海市,上海市,浦东新区,121.64447781534724,31.047751416185594,Transport
公厕,生活服务,公厕,121.649008,31.045874,上海市,上海市,浦东新区,121.64477626856927,31.048139675815317,Toilet
公厕,生活服务,公厕,121.638075,31.030987,上海市,上海市,浦东新区,121.63386198012442,31.0332789668392,Toilet
上海新环广场-女洗手间,生活服务,公厕,121.63695,31.030867,上海市,上海市,浦东新区,121.632738611523,31.03316068749924,Toilet
新卫村红十字卫生站,医疗保健,诊所,121.640904,31.038016,上海市,上海市,浦东新区,121.63668616460102,31.040299555358928,Medical_Service
镇北中心卫生院,医疗保健,诊所,121.641042,31.038027,上海市,上海市,浦东新区,121.63682395146606,31.040310334589964,Medical_Service
新场镇镇北卫生所,医疗保健,诊所,121.640942,31.037998,上海市,上海市,浦东新区,121.63672410769608,31.040281506917477,Medical_Service
新场地铁站1号口,交通设施,地铁,121.64875,31.045788,上海市,上海市,浦东新区,121.64451871984836,31.048054169264205,Transport
航头路航都路,交通设施,公交站,121.609706,31.035534,上海市,上海市,浦东新区,121.60551970967194,31.03785265350632,Transport
航头东,交通设施,地铁,121.617473,31.054885,上海市,上海市,浦东新区,121.61328088501544,31.057187165083004,Transport
陈家宅,交通设施,公交站,121.622137,31.065508,上海市,上海市,浦东新区,121.61794022186,31.06779979695014,Transport
宋家宅,交通设施,公交站,121.61449,31.064041,上海市,上海市,浦东新区,121.61029907510806,31.06634015453863,Transport
马家宅,交通设施,公交站,121.619028,31.064839,上海市,上海市,浦东新区,121.61483390303448,31.067134091730267,Transport
航头东地铁站,交通设施,公交站,121.617324,31.056129,上海市,上海市,浦东新区,121.6131318888729,31.05843056631676,Transport
鹤东10组,交通设施,公交站,121.61605,31.059537,上海市,上海市,浦东新区,121.61185847734724,31.061837603251515,Transport
下沙路航头东地铁站,交通设施,公交站,121.616178,31.051783,上海市,上海市,浦东新区,121.61198703056988,31.05408799661987,Transport
女洗手间,生活服务,公厕,121.617309,31.055324,上海市,上海市,浦东新区,121.61311696567898,31.057626044874983,Toilet
男洗手间,生活服务,公厕,121.617366,31.055355,上海市,上海市,浦东新区,121.61317392268212,31.05765698038585,Toilet
航头东地铁站4号口,交通设施,地铁,121.61725,31.055069,上海市,上海市,浦东新区,121.6130580283628,31.057371240672275,Transport
航头东地铁站3号口,交通设施,地铁,121.617377,31.054678,上海市,上海市,浦东新区,121.6131849705121,31.05698036374325,Transport
仁义,交通设施,公交站,121.647103,31.053192,上海市,上海市,浦东新区,121.6428739117084,31.05545666517253,Transport
坦仁路仁义村,交通设施,公交站,121.641499,31.058151,上海市,上海市,浦东新区,121.63727858480804,31.060421911494576,Transport
申江南路仁义,交通设施,公交站,121.64704,31.053245,上海市,上海市,浦东新区,121.64281101344662,31.05550974055225,Transport
坦仁路申江南路,交通设施,公交站,121.645035,31.058425,上海市,上海市,浦东新区,121.64080891722844,31.06069007647068,Transport
申江南路,交通设施,公交站,121.647579,31.051998,上海市,上海市,浦东新区,121.64334920585948,31.05426255385572,Transport
下盐路申江南路,交通设施,公交站,121.6473,31.067563,上海市,上海市,浦东新区,121.64306939166843,31.06981903268536,Transport
康新公路徐家宅,交通设施,公交站,121.63488,31.063716,上海市,上海市,浦东新区,121.63066878982316,31.065993515610515,Transport
康新公路坦仁路,交通设施,公交站,121.636594,31.056158,上海市,上海市,浦东新区,121.63238103273233,31.0584374492829,Transport
申江南路下盐路,交通设施,公交站,121.645776,31.066036,上海市,上海市,浦东新区,121.64154806753984,31.068295462216163,Transport
申江南路坦仁路,交通设施,公交站,121.645695,31.057663,上海市,上海市,浦东新区,121.6414678933746,31.05992742791514,Transport
申江南路下盐公路,交通设施,公交站,121.645788,31.066,上海市,上海市,浦东新区,121.64156005063911,31.068259463021985,Transport
康新公路坦仁路,交通设施,公交站,121.636656,31.055566,上海市,上海市,浦东新区,121.63244299377487,31.05784570270524,Transport
