名称,大类,中类,经度,纬度,省份,地级市,区县,lon_wgs,lat_wgs,category_group
嫩江码头,交通设施,公交站,121.557992,31.315649,上海市,上海市,杨浦区,121.55373523402824,31.317795160572523,Transport
民星路虬江码头路,交通设施,公交站,121.5535,31.311552,上海市,上海市,杨浦区,121.54923327418491,31.313691487252303,Transport
公厕,生活服务,公厕,121.556018,31.315343,上海市,上海市,杨浦区,121.55175684206634,31.3174857551074,Toilet
公厕,生活服务,公厕,121.552182,31.316011,上海市,上海市,杨浦区,121.547911712841,31.318146226811415,Toilet
公厕,生活服务,公厕,121.554659,31.31897,上海市,上海市,杨浦区,121.55039439777306,31.3211088749758,Toilet
共青国家森林湿地公园-公共厕所,生活服务,公厕,121.557255,31.318288,上海市,上海市,杨浦区,121.55299638502964,31.320431868592383,Toilet
共青国家森林湿地公园-公共厕所,生活服务,公厕,121.556983,31.313741,上海市,上海市,杨浦区,121.55272415694132,31.31588610427162,Toilet
景联路,交通设施,地铁,121.454496,31.101412,上海市,上海市,徐汇区,121.44992716385526,31.103386030402906,Transport
龙吴路景联路,交通设施,公交站,121.454199,31.10246,上海市,上海市,徐汇区,121.44962929802924,31.104432790705083,Transport
关港,交通设施,公交站,121.454183,31.10243,上海市,上海市,徐汇区,121.44961325892892,31.104402772297917,Transport
龙吴路景联路,交通设施,公交站,121.454396,31.101852,上海市,上海市,徐汇区,121.44982686443632,31.103825563911112,Transport
华泾,交通设施,地铁,121.440456,31.112718,上海市,上海市,徐汇区,121.43585366782644,31.11465832574328,Transport
华泾西,交通设施,地铁,121.440107,31.113457,上海市,上海市,徐汇区,121.43550390982207,31.115396332610175,Transport
华泾西地铁站1号口,交通设施,地铁,121.440173,31.114029,上海市,上海市,徐汇区,121.435569991192,31.11596812693181,Transport
华泾西地铁站4号口,交通设施,地铁,121.439914,31.113174,上海市,上海市,徐汇区,121.4353105529382,31.115113167713783,Transport
华泾西地铁站2号口,交通设施,地铁,121.440955,31.113107,上海市,上海市,徐汇区,121.43635363675632,31.11504795538665,Transport
朱梅路地铁站,交通设施,公交站,121.438192,31.123271,上海市,上海市,徐汇区,121.43358435651764,31.125201818809103,Transport
景洪路华泾路,交通设施,公交站,121.439884,31.114991,上海市,上海市,徐汇区,121.43528033672816,31.116929114837603,Transport
老沪闵路华泾路,交通设施,公交站,121.437433,31.115994,上海市,上海市,徐汇区,121.43282456707968,31.117927618074464,Transport
华泾路老沪闵路,交通设施,公交站,121.440651,31.116813,上海市,上海市,徐汇区,121.43604870420174,31.11875139555048,Transport
友乐路迎宾一路,交通设施,公交站,121.353639,31.192446,上海市,上海市,长宁区,121.34904385828946,31.194357432623217,Transport
公厕,生活服务,公厕,121.360566,31.189139,上海市,上海市,长宁区,121.35595819500928,31.191041026938155,Toilet
公厕,生活服务,公厕,121.361576,31.196444,上海市,上海市,长宁区,121.3569657861911,31.19834087337934,Toilet
公厕,生活服务,公厕,121.361335,31.191443,上海市,上海市,长宁区,121.35672564042964,31.193342717366136,Toilet
上海动物园-公厕,生活服务,公厕,121.362102,31.193325,上海市,上海市,长宁区,121.3574911436152,31.19522263975862,Toilet
公厕,生活服务,公厕,121.361148,31.194808,上海市,上海市,长宁区,121.35653867685208,31.19670632401049,Toilet
公厕,生活服务,公厕,121.360007,31.196473,上海市,上海市,长宁区,121.35539955591996,31.1983722285704,Toilet
上海动物园-公共厕所,生活服务,公厕,121.359398,31.193759,上海市,上海市,长宁区,121.35479188642648,31.19566051009881,Toilet
上海植物园,交通设施,地铁,121.450396,31.14905,上海市,上海市,徐汇区,121.44581266763028,31.15098929420552,Transport
植物园,交通设施,公交站,121.450785,31.145235,上海市,上海市,徐汇区,121.44620295275864,31.147177128104172,Transport
上海植物园,交通设施,公交站,121.450681,31.143684,上海市,上海市,徐汇区,121.44609883047374,31.145626739501893,Transport
园南二村,交通设施,公交站,121.442438,31.142787,上海市,上海市,徐汇区,121.43783712011496,31.144714384617465,Transport
龙吴路百色路,交通设施,公交站,121.450722,31.14518,上海市,上海市,徐汇区,121.44613980227764,31.14712202655637,Transport
龙吴路龙水南路,交通设施,公交站,121.450228,31.151276,上海市,上海市,徐汇区,121.4456440646287,31.15321376905349,Transport
公厕,生活服务,公厕,121.4477,31.14633,上海市,上海市,徐汇区,121.44311045760725,31.148265306751853,Toilet
上海植物园-公厕,生活服务,公厕,121.444662,31.144278,上海市,上海市,徐汇区,121.4400657581416,31.14620860474287,Toilet
上海植物园-公厕,生活服务,公厕,121.446724,31.148575,上海市,上海市,徐汇区,121.44213200909272,31.15050721358264,Toilet
上海植物园-公厕,生活服务,公厕,121.449986,31.146537,上海市,上海市,徐汇区,121.44540188418816,31.148476785791352,Toilet
上海植物园-公厕,生活服务,公厕,121.44999,31.148415,上海市,上海市,徐汇区,121.4454057317636,31.150353796003305,Toilet
上海植物园-公厕,生活服务,公厕,121.444461,31.146517,上海市,上海市,徐汇区,121.43986412432513,31.148446040870844,Toilet
龙腾大道徐梅路,交通设施,公交站,121.462087,31.127818,上海市,上海市,徐汇区,121.4575368715582,31.129795156043333,Transport
出租车司机专用公厕,生活服务,公厕,121.462188,31.126324,上海市,上海市,徐汇区,121.45763829337206,31.128302216899943,Toilet
龙瑞路,交通设施,地铁,121.452928,31.136137,上海市,上海市,徐汇区,121.44835211700163,31.13808853891825,Transport
龙吴路龙瑞路,交通设施,公交站,121.451956,31.138676,上海市,上海市,徐汇区,121.44737743442212,31.140624095735014,Transport
龙吴路罗秀路,交通设施,公交站,121.453881,31.133816,上海市,上海市,徐汇区,121.44930777022334,31.13577085967868,Transport
龙腾大道龙瑞路,交通设施,公交站,121.455065,31.140814,上海市,上海市,徐汇区,121.45049426605482,31.142767707223825,Transport
龙腾大道进木港,交通设施,公交站,121.457938,31.13386,上海市,上海市,徐汇区,121.4533756145322,31.13582398321077,Transport
龙吴路龙瑞路,交通设施,公交站,121.451944,31.138678,上海市,上海市,徐汇区,121.4473654040797,31.140626069224105,Transport
公厕,生活服务,公厕,121.454317,31.133352,上海市,上海市,徐汇区,121.4497449448151,31.13530806714581,Toilet
公厕,生活服务,公厕,121.45848,31.133639,上海市,上海市,徐汇区,121.45391913097284,31.135604365277707,Toilet
龙腾大道喜泰支路,交通设施,公交站,121.454534,31.145284,上海市,上海市,徐汇区,121.44996148382964,31.147234140876424,Transport
公厕,生活服务,公厕,121.453132,31.148313,上海市,上海市,徐汇区,121.44855558887056,31.15025846631989,Toilet
龙腾大道云锦路,交通设施,公交站,121.465022,31.160859,上海市,上海市,徐汇区,121.4604777009694,31.162825841273268,Transport
公厕,生活服务,公厕,121.464737,31.15781,上海市,上海市,徐汇区,121.46019210846114,31.15977771629608,Toilet
龙腾大道龙兰路,交通设施,公交站,121.463239,31.167497,上海市,上海市,徐汇区,121.45868882745002,31.169455922184174,Transport
龙腾大道丰谷路,交通设施,公交站,121.461928,31.174337,上海市,上海市,徐汇区,121.4573734083081,31.17628917283908,Transport
公厕,生活服务,公厕,121.462388,31.174252,上海市,上海市,徐汇区,121.45783475290328,31.176205343408515,Toilet
世博会博物馆,交通设施,地铁,121.481569,31.197557,上海市,上海市,黄浦区,121.47707511720444,31.199550287346668,Transport
龙华东路蒙自路,交通设施,公交站,121.481553,31.195949,上海市,上海市,黄浦区,121.4770591998431,31.1979430363778,Transport
龙华东路制造局路,交通设施,公交站,121.487882,31.196202,上海市,上海市,黄浦区,121.48341022975994,31.19821444818894,Transport
德昉门诊部,医疗保健,诊所,121.482715,31.196846,上海市,上海市,黄浦区,121.478225122878,31.198842956245574,Medical_Service
曜影医疗黄浦滨江门诊部,医疗保健,诊所,121.482059,31.197569,上海市,上海市,黄浦区,121.47756680000154,31.19956369754444,Medical_Service
世博会博物馆地铁站3A口,交通设施,地铁,121.481553,31.197406,上海市,上海市,黄浦区,121.4770590752138,31.19939931575096,Transport
世博会博物馆地铁站2号口,交通设施,地铁,121.481904,31.196401,上海市,上海市,黄浦区,121.47741136678292,31.198395826591405,Transport
瑞宁路龙腾大道,交通设施,公交站,121.467097,31.18615,上海市,上海市,徐汇区,121.46255682853008,31.18810918305931,Transport
龙腾大道瑞宁路,交通设施,公交站,121.463611,31.183836,上海市,上海市,徐汇区,121.45906051889672,31.185787495083765,Transport
公厕,生活服务,公厕,121.463601,31.180756,上海市,上海市,徐汇区,121.45905075445503,31.18270902895909,Toilet
公厕,生活服务,公厕,121.470826,31.188574,上海市,上海市,徐汇区,121.46629727831586,31.190541785961557,Toilet
联虹路迎乐路,交通设施,公交站,121.350038,31.205113,上海市,上海市,长宁区,121.3454489651872,31.207024330972544,Transport
迎乐路仙霞西路,交通设施,公交站,121.34812,31.208528,上海市,上海市,长宁区,121.3435346187362,31.210441034669785,Transport
仙霞西路北祥路,交通设施,公交站,121.349597,31.209805,上海市,上海市,长宁区,121.34500846105762,31.211714821260877,Transport
公厕,生活服务,公厕,121.347802,31.210686,上海市,上海市,长宁区,121.34321709394756,31.212598554452686,Toilet
汤更浪,交通设施,公交站,121.345996,31.223342,上海市,上海市,长宁区,121.341413793717,31.22525174440964,Transport
通协路金轮路,交通设施,公交站,121.351701,31.226697,上海市,上海市,长宁区,121.3471067362957,31.228595147178847,Transport
协和路临虹路,交通设施,公交站,121.352795,31.230161,上海市,上海市,长宁区,121.34819825744968,31.232055672481533,Transport
临虹路金轮路,交通设施,公交站,121.349819,31.230557,上海市,上海市,长宁区,121.34522821248996,31.232456591647875,Transport
广顺北路通协路,交通设施,公交站,121.348681,31.227768,上海市,上海市,长宁区,121.34409279329154,31.22967088445116,Transport
广顺北路临新路,交通设施,公交站,121.348357,31.23311,上海市,上海市,长宁区,121.34376900218962,31.23501097109316,Transport
虹古路青溪路,交通设施,公交站,121.377619,31.205181,上海市,上海市,长宁区,121.3729844773298,31.20705339412626,Transport
青溪路淮阴路,交通设施,公交站,121.375532,31.204272,上海市,上海市,长宁区,121.37090007188657,31.206147001061115,Transport
仙霞路威宁路,交通设施,公交站,121.382286,31.207456,上海市,上海市,长宁区,121.37764631783118,31.209323010989472,Transport
西郊花园豪华酒店-洗手间,生活服务,公厕,121.378126,31.202165,上海市,上海市,长宁区,121.3734911555504,31.204038365286717,Toilet
上海西郊宾馆东湖公寓酒店,生活服务,公厕,121.377989,31.204835,上海市,上海市,长宁区,121.37335408018475,31.206707195104077,Toilet
临华路协和路,交通设施,公交站,121.351341,31.235894,上海市,上海市,长宁区,121.34674666334722,31.23778849307416,Transport
绥德路,交通设施,公交站,121.36976,31.266475,上海市,上海市,普陀区,121.36513051938717,31.268328120405886,Transport
桃浦路定边路,交通设施,公交站,121.364306,31.263983,上海市,上海市,普陀区,121.35968528033278,31.265844508959844,Transport
未来岛社区卫生运营服务站,医疗保健,综合医院,121.363485,31.263758,上海市,上海市,普陀区,121.35886567270413,31.26562078010829,Medical_Service
苗江路龙华东路,交通设施,公交站,121.493481,31.196913,上海市,上海市,黄浦区,121.48902910878188,31.198941839112635,Transport
龙华东路苗江路,交通设施,公交站,121.492144,31.196868,上海市,上海市,黄浦区,121.48768732390567,31.198892842281843,Transport
公厕,生活服务,公厕,121.49172,31.197072,上海市,上海市,黄浦区,121.48726179101172,31.19909546923068,Toilet
公厕,生活服务,公厕,121.497099,31.198201,上海市,上海市,黄浦区,121.49266001711662,31.200240122157595,Toilet
公厕,生活服务,公厕,121.493551,31.198271,上海市,上海市,黄浦区,121.48909924430272,31.20029937916154,Toilet
丹阳路,交通设施,地铁,121.531196,31.253857,上海市,上海市,杨浦区,121.52687124191642,31.255969072875867,Transport
杨树浦路江浦路,交通设施,公交站,121.534147,31.253578,上海市,上海市,杨浦区,121.52983155016828,31.255697846293224,Transport
公厕,生活服务,公厕,121.538746,31.254207,上海市,上海市,杨浦区,121.5344444393937,31.25633801727484,Toilet
丹阳路地铁站2号口,交通设施,地铁,121.532073,31.252673,上海市,上海市,杨浦区,121.52775112668289,31.25478789499821,Transport
丹阳路地铁站3号口,交通设施,地铁,121.531049,31.253467,上海市,上海市,杨浦区,121.52672380567496,31.255578858918227,Transport
丹阳路地铁站1号口,交通设施,地铁,121.531598,31.253584,上海市,上海市,杨浦区,121.52727454428326,31.25569724907688,Transport
公厕,生活服务,公厕,121.551465,31.262393,上海市,上海市,杨浦区,121.5471974218854,31.264548626737124,Toilet
公厕,生活服务,公厕,121.562169,31.271996,上海市,上海市,杨浦区,121.55792463034844,31.2741666520999,Toilet
松潘路杨树浦路,交通设施,公交站,121.541516,31.25984,上海市,上海市,杨浦区,121.5372220285048,31.26197513413893,Transport
杨树浦路临青路,交通设施,公交站,121.544945,31.262346,上海市,上海市,杨浦区,121.54066041887968,31.26448786944174,Transport
杨树浦路松潘路,交通设施,公交站,121.542133,31.25959,上海市,上海市,杨浦区,121.53784080832855,31.2617266801022,Transport
公厕,生活服务,公厕,121.543537,31.262868,上海市,上海市,杨浦区,121.53924848560058,31.265006474762707,Toilet
公厕,生活服务,公厕,121.546417,31.2591,上海市,上海市,杨浦区,121.54213667622348,31.261246526677525,Toilet
公厕,生活服务,公厕,121.541219,31.260541,上海市,上海市,杨浦区,121.5369241183669,31.26267513203153,Toilet
无障碍公厕,生活服务,公厕,121.543533,31.262866,上海市,上海市,杨浦区,121.53924447461256,31.26500446653837,Toilet
公厕,生活服务,公厕,121.542437,31.256212,上海市,上海市,杨浦区,121.5381459523572,31.258350867042427,Toilet
大桥社区卫生中心平青站点,医疗保健,综合医院,121.542366,31.261789,上海市,上海市,杨浦区,121.53807428513716,31.26392525974982,Medical_Service
怀德路杨树浦路,交通设施,公交站,121.528826,31.253628,上海市,上海市,杨浦区,121.52449362906071,31.255733873584003,Transport
杨树浦路许昌路,交通设施,公交站,121.525853,31.252683,上海市,上海市,杨浦区,121.52151093200872,31.254781206800896,Transport
公厕,生活服务,公厕,121.528541,31.254144,上海市,上海市,杨浦区,121.52420765798549,31.256248878322356,Toilet
公厕,生活服务,公厕,121.52586,31.253874,上海市,上海市,杨浦区,121.52151785509746,31.25597169762561,Toilet
出租车司机专用公厕,生活服务,公厕,121.52572,31.249773,上海市,上海市,杨浦区,121.5213777344654,31.25187213753469,Toilet
平凉社区卫生中心许昌社区卫生服务站家庭医生工作站,医疗保健,综合医院,121.52613,31.253674,上海市,上海市,杨浦区,121.521788768545,31.255772528518325,Medical_Service
上海美申医疗门诊部,医疗保健,诊所,121.525924,31.254216,上海市,上海市,杨浦区,121.52158203901752,31.25631372221714,Medical_Service
复兴岛,交通设施,地铁,121.561277,31.28081,上海市,上海市,杨浦区,121.55703009427592,31.28297552396645,Transport
定海桥,交通设施,公交站,121.562824,31.273671,上海市,上海市,杨浦区,121.55858079110963,31.275841964084357,Transport
中华船厂,交通设施,公交站,121.562561,31.276683,上海市,上海市,杨浦区,121.55831702103606,31.278852285042348,Transport
男洗手间,生活服务,公厕,121.561733,31.28086,上海市,上海市,杨浦区,121.55748701645824,31.28302623378753,Toilet
女洗手间,生活服务,公厕,121.561816,31.280925,上海市,上海市,杨浦区,121.55757017861602,31.28309133881393,Toilet
无障碍洗手间,生活服务,公厕,121.561699,31.280901,上海市,上海市,杨浦区,121.55745294431271,31.283067162552985,Toilet
出租车司机专用公厕,生活服务,公厕,121.566032,31.280536,上海市,上海市,杨浦区,121.56179429351285,31.282708830099576,Toilet
联合仓库,交通设施,公交站,121.562001,31.282159,上海市,上海市,杨浦区,121.55775544828278,31.28432511970031,Transport
复兴岛公园,交通设施,公交站,121.561614,31.286186,上海市,上海市,杨浦区,121.55736733248204,31.288349843212615,Transport
复兴岛,交通设施,公交站,121.561389,31.288813,上海市,上海市,杨浦区,121.55714165671009,31.2909754081273,Transport
公厕,生活服务,公厕,121.553009,31.294093,上海市,上海市,杨浦区,121.54874255197576,31.296238395167656,Toilet
出租车司机专用公厕,生活服务,公厕,121.556101,31.294264,上海市,上海市,杨浦区,121.5518417891486,31.29641513720421,Toilet
上海理工大学三公寓一号楼公厕,生活服务,公厕,121.556536,31.294997,上海市,上海市,杨浦区,121.55227771462748,31.297148630698462,Toilet
上海理工大学医务室,医疗保健,诊所,121.555672,31.292647,上海市,上海市,杨浦区,121.55141194278734,31.29479800425601,Medical_Service
虬江码头,交通设施,公交站,121.555408,31.308529,上海市,上海市,杨浦区,121.5511460104695,31.310673243745693,Transport
公厕,生活服务,公厕,121.554265,31.307302,上海市,上海市,杨浦区,121.55000044568312,31.30944458294598,Toilet
公厕,生活服务,公厕,121.555202,31.305405,上海市,上海市,杨浦区,121.55093979459308,31.307550075148644,Toilet
出租车司机专用公厕,生活服务,公厕,121.552801,31.304388,上海市,上海市,杨浦区,121.54853319019368,31.306528908956192,Toilet
军工路殷行路,交通设施,公交站,121.5448,31.328803,上海市,上海市,杨浦区,121.54050946238829,31.330917958244644,Transport
东方国际水产中心,交通设施,公交站,121.541435,31.332843,上海市,上海市,杨浦区,121.53713468244808,31.33494880351541,Transport
军工路东方国际水产中心,交通设施,公交站,121.542254,31.33145,上海市,上海市,杨浦区,121.53795613515284,31.33355821142601,Transport
公厕,生活服务,公厕,121.543364,31.333562,上海市,上海市,杨浦区,121.53906908537068,31.33567200120855,Toilet
公厕,生活服务,公厕,121.543783,31.334938,上海市,上海市,杨浦区,121.53948913881028,31.33704846097023,Toilet
公厕,生活服务,公厕,121.5445,31.334702,上海市,上海市,杨浦区,121.54020814347572,31.33681416072651,Toilet
上海百福居颐养医疗护理员门诊部,医疗保健,诊所,121.542154,31.332082,上海市,上海市,杨浦区,121.53785579824132,31.334189751972897,Medical_Service
临江码头,交通设施,公交站,121.533317,31.338369,上海市,上海市,杨浦区,121.52899184183902,31.34045285196065,Transport
公厕,生活服务,公厕,121.532899,31.338609,上海市,上海市,杨浦区,121.52857251051448,31.340691688408626,Toilet
殷高东路政芳路,交通设施,公交站,121.500051,31.320842,上海市,上海市,杨浦区,121.49561224571056,31.32283658053953,Transport
国晓路政和路,交通设施,公交站,121.511861,31.326511,上海市,上海市,杨浦区,121.50746430528989,31.32853900826172,Transport
政和路国晓路,交通设施,公交站,121.513226,31.325634,上海市,上海市,杨浦区,121.50883423310368,31.327666372754237,Transport
江湾城路清波路,交通设施,公交站,121.514038,31.321655,上海市,上海市,杨浦区,121.50964944728368,31.32369123882367,Transport
新江湾城街道社区卫生中心,医疗保健,综合医院,121.512579,31.325927,上海市,上海市,杨浦区,121.50818491034568,31.327957351365374,Medical_Service
政和路国秀路,交通设施,公交站,121.514652,31.333366,上海市,上海市,杨浦区,121.51026462481168,31.33539976729279,Transport
殷行路政和路,交通设施,公交站,121.511782,31.328916,上海市,上海市,杨浦区,121.50738481972476,31.33094289576719,Transport
国浩路政和路,交通设施,公交站,121.515477,31.33565,上海市,上海市,杨浦区,121.51109233944707,31.33768537069529,Transport
国秀路政和路,交通设施,公交站,121.514986,31.332499,上海市,上海市,杨浦区,121.51059987675018,31.33453405923437,Transport
殷行路江湾城路,交通设施,公交站,121.515413,31.328853,上海市,上海市,杨浦区,121.51102869005685,31.33089062956151,Transport
国浩路江湾城路,交通设施,公交站,121.519934,31.335495,上海市,上海市,杨浦区,121.51556488809108,31.337543334831,Transport
公厕,生活服务,公厕,121.514818,31.334239,上海市,上海市,杨浦区,121.51043113671058,31.33627294216172,Toilet
上海崇仁堂中医门诊部,医疗保健,诊所,121.516616,31.336342,上海市,上海市,杨浦区,121.5122352803854,31.33838045059127,Medical_Service
长航锚地,交通设施,公交站,121.52161,31.343418,上海市,上海市,杨浦区,121.51724597251884,31.345468322378206,Transport
军工路闸北电厂,交通设施,公交站,121.527521,31.34086,上海市,上海市,杨浦区,121.52317701989716,31.34292762977037,Transport
公厕,生活服务,公厕,121.521545,31.340219,上海市,上海市,杨浦区,121.51718102076632,31.342270254439143,Toilet
国帆路,交通设施,地铁,121.513146,31.339513,上海市,上海市,杨浦区,121.50875277215307,31.341540146547043,Transport
政和路国帆路,交通设施,公交站,121.517354,31.338593,上海市,上海市,杨浦区,121.51297567103428,31.340632799432303,Transport
国帆路淞沪路,交通设施,公交站,121.515306,31.340215,上海市,上海市,杨浦区,121.51092035052936,31.34224825655749,Transport
国帆路地铁站1号口,交通设施,地铁,121.513761,31.340244,上海市,上海市,杨浦区,121.50936989077177,31.342272705244543,Transport
国帆路地铁站2号口,交通设施,地铁,121.513145,31.339024,上海市,上海市,杨浦区,121.50875181008615,31.341051315660124,Transport
国帆路地铁站3号口,交通设施,地铁,121.512686,31.339001,上海市,上海市,杨浦区,121.5082911816765,31.34102696613232,Transport
国秀路淞沪路,交通设施,公交站,121.510342,31.33356,上海市,上海市,杨浦区,121.50593928305668,31.335580933217585,Transport
淞沪路殷行路,交通设施,公交站,121.50663,31.33064,上海市,上海市,杨浦区,121.50221419607108,31.332650860060475,Transport
淞沪路国秀路,交通设施,公交站,121.507564,31.332166,上海市,上海市,杨浦区,121.50315143057756,31.334179117397397,Transport
殷行路淞沪路,交通设施,公交站,121.507817,31.328802,上海市,上海市,杨浦区,121.50340562691278,31.33081709454268,Transport
国权北路国秀路,交通设施,公交站,121.502296,31.337011,上海市,上海市,杨浦区,121.49786399306936,31.33900649611513,Transport
复旦大学,交通设施,公交站,121.509913,31.335273,上海市,上海市,杨浦区,121.50550860177238,31.33729204054326,Transport
无障碍洗手间,生活服务,公厕,121.507132,31.32872,上海市,上海市,杨浦区,121.50271816813598,31.33073306653992,Toilet
唯芙门诊,医疗保健,诊所,121.509775,31.33006,上海市,上海市,杨浦区,121.50537055015532,31.33208050201759,Medical_Service
新江湾城地铁站7号口,交通设施,地铁,121.50629,31.32953,上海市,上海市,杨浦区,121.501873064602,31.331540238846213,Transport
新江湾城地铁站1号口,交通设施,地铁,121.507335,31.329208,上海市,上海市,杨浦区,121.5029218576768,31.331221499236367,Transport
新江湾城地铁站6号口,交通设施,地铁,121.50692,31.329497,上海市,上海市,杨浦区,121.502505338373,31.331509146670463,Transport
复旦大学江湾校区卫生科门诊室,医疗保健,诊所,121.506352,31.332952,上海市,上海市,杨浦区,121.50193499712518,31.33496119003397,Medical_Service
国帆路恒学路,交通设施,公交站,121.509251,31.341643,上海市,上海市,杨浦区,121.5048436874805,31.34365781442438,Transport
国权北路国帆路,交通设施,公交站,121.506006,31.34228,上海市,上海市,杨浦区,121.50158695537615,31.344284848163376,Transport
国权北路湾谷科技园,交通设施,公交站,121.503325,31.33902,上海市,上海市,杨浦区,121.49889654526426,31.34101789827462,Transport
公共厕所,生活服务,公厕,121.502533,31.340967,上海市,上海市,杨浦区,121.49810151364358,31.34296181983654,Toilet
武威路金迎路,交通设施,公交站,121.338852,31.280535,上海市,上海市,普陀区,121.33428036088829,31.282432501881427,Transport
金迈路金迎路,交通设施,公交站,121.339089,31.280488,上海市,上海市,普陀区,121.33451683969876,31.282385075706824,Transport
体育公园-公厕,生活服务,公厕,121.342955,31.281557,上海市,上海市,普陀区,121.3383742746954,31.28344643721273,Toilet
金通路金迎路,交通设施,公交站,121.333405,31.291107,上海市,上海市,普陀区,121.32884466179856,31.293010516464104,Transport
公厕,生活服务,公厕,121.335028,31.287389,上海市,上海市,普陀区,121.33046431888458,31.28929092529633,Toilet
公厕,生活服务,公厕,121.341712,31.287209,上海市,上海市,普陀区,121.33713348899018,31.28909840435209,Toilet
社区医院,交通设施,公交站,121.35419,31.281843,上海市,上海市,普陀区,121.34958603950912,31.283712568009214,Transport
桃浦镇社区卫生中心,医疗保健,综合医院,121.354911,31.281655,上海市,上海市,普陀区,121.35030565813238,31.28352345461382,Medical_Service
公厕,生活服务,公厕,121.361117,31.278265,上海市,上海市,普陀区,121.3565004909028,31.280125087478737,Toilet
公厕,生活服务,公厕,121.354504,31.282059,上海市,上海市,普陀区,121.34989941049092,31.283927958287357,Toilet
武威路,交通设施,地铁,121.364638,31.276667,上海市,上海市,普陀区,121.360015628728,31.27852262921009,Transport
武威路敦煌路,交通设施,公交站,121.36955,31.278845,上海市,上海市,普陀区,121.36491975251988,31.280693138611834,Transport
武威路真南路,交通设施,公交站,121.36644,31.279251,上海市,上海市,普陀区,121.36181448763242,31.28110305277285,Transport
真南路敦煌路,交通设施,公交站,121.369167,31.273113,上海市,上海市,普陀区,121.36453782031862,31.274964037885475,Transport
桃浦水厂,交通设施,公交站,121.366605,31.274607,上海市,上海市,普陀区,121.36197963003872,31.27646077859343,Transport
真南路武威路,交通设施,公交站,121.365704,31.275688,上海市,上海市,普陀区,121.36107997555573,31.277542554339657,Transport
古浪路敦煌路,交通设施,公交站,121.368079,31.284951,上海市,上海市,普陀区,121.36345043498056,31.28679850238964,Transport
绿杨桥,交通设施,公交站,121.36554,31.284942,上海市,上海市,普陀区,121.36091543560228,31.28679292844493,Transport
公厕,生活服务,公厕,121.365492,31.284831,上海市,上海市,普陀区,121.36086752298976,31.286682040606063,Toilet
医疗急救中心桃浦分站,医疗保健,急救中心,121.372691,31.287174,上海市,上海市,普陀区,121.36805556576628,31.28901487069469,Medical_Service
新杨工业园区,交通设施,公交站,121.354992,31.293932,上海市,上海市,普陀区,121.3503854363168,31.295795306472243,Transport
柳华路柳明路,交通设施,公交站,121.353195,31.299538,上海市,上海市,普陀区,121.3485914537308,31.301402055655227,Transport
柳园路柳明路,交通设施,公交站,121.353157,31.296979,上海市,上海市,普陀区,121.3485537507642,31.298844136348123,Transport
公厕,生活服务,公厕,121.356568,31.299217,上海市,上海市,普陀区,121.35195797057663,31.301075633398828,Toilet
新杨社区卫生运营服务站,医疗保健,综合医院,121.356405,31.295792,上海市,上海市,普陀区,121.3517955760772,31.297652259794173,Medical_Service
柳园路,交通设施,公交站,121.341404,31.295525,上海市,上海市,普陀区,121.33682544276968,31.297411610387886,Transport
柳明路柳华路,交通设施,公交站,121.352084,31.298778,上海市,上海市,普陀区,121.34748272439391,31.30064423483172,Transport
柳园路柳明路,交通设施,公交站,121.352833,31.297052,上海市,上海市,普陀区,121.3482303847155,31.298917652690186,Transport
柳园路真陈路,交通设施,公交站,121.34608,31.296241,上海市,上海市,普陀区,121.34149130980164,31.298118767140945,Transport
公厕,生活服务,公厕,121.344555,31.295954,上海市,上海市,普陀区,121.33996958212362,31.297834642346068,Toilet
祁连山路武威东路,交通设施,公交站,121.378096,31.276826,上海市,上海市,普陀区,121.37345469086227,31.278665340783885,Transport
公厕,生活服务,公厕,121.378521,31.273108,上海市,上海市,普陀区,121.37387953280214,31.274948494387736,Toilet
公厕,生活服务,公厕,121.377483,31.278118,上海市,上海市,普陀区,121.37284228700372,31.27995740863956,Toilet
古浪路,交通设施,地铁,121.392178,31.284594,上海市,上海市,普陀区,121.38752432533032,31.28641999584886,Transport
桃浦污水厂,交通设施,公交站,121.385913,31.288557,上海市,上海市,普陀区,121.38126305593582,31.29038492010172,Transport
祁安路古浪路,交通设施,公交站,121.385639,31.284462,上海市,上海市,普陀区,121.38098963388444,31.286291789468955,Transport
上海德济医院,医疗保健,综合医院,121.386216,31.283719,上海市,上海市,普陀区,121.38156623842228,31.285548697187604,Medical_Service
120急救中心分站,医疗保健,急救中心,121.386304,31.283645,上海市,上海市,普陀区,121.38165417603182,31.28547466807716,Medical_Service
祁安路地铁站3号口,交通设施,地铁,121.38398,31.291323,上海市,上海市,普陀区,121.37933144371178,31.29315120577676,Transport
祁安路地铁站2号口,交通设施,地铁,121.385741,31.291247,上海市,上海市,普陀区,121.38109095912984,31.293073946695014,Transport
古浪路地铁站4号口,交通设施,地铁,121.391732,31.282977,上海市,上海市,普陀区,121.38707869441336,31.284803863007888,Transport
古浪路地铁站5号口,交通设施,地铁,121.39187,31.284182,上海市,上海市,普陀区,121.3872165176398,31.28600830271687,Transport
古浪路地铁站6号口,交通设施,地铁,121.392048,31.285633,上海市,上海市,普陀区,121.38739430001053,31.287458625847748,Transport
