id,population,elder_rati,elderly_count,demand_index
64,15.257054209709167,0.07878564182335,1.2020368082455808,0.023637344829806214
65,20.43638920783997,0.078785642380341,1.61009405167434,0.031783789740976225
66,17.545509219169617,0.078785641163653,1.382334193375063,0.027236797453765716
67,17.431070804595947,0.078785641703876,1.3733180989257898,0.027056800362848417
68,40.303839445114136,0.07878564065754,3.1753638116419487,0.06303279726636923
69,40.68986964225769,0.078785641123584,3.2057774670003294,0.06363997474431937
70,41.78511714935303,0.078785641292536,3.292067251095522,0.06536266190120345
71,53.28213596343994,0.078785639974405,4.197867181082876,0.08344602973503998
72,56.94101476669312,0.078785641953732,4.486134401890851,0.0892009895398847
73,56.45306587219238,0.078785640405064,4.4476909475699395,0.0884335053501939
74,53.20630836486816,0.078785641072604,4.191893113632791,0.08332676359735595
75,61.39471578598023,0.078785641067468,4.837022041353451,0.09620610186401282
76,82.02252721786499,0.078785641252713,6.4621974040276,0.1286510633889443
77,67.93879461288452,0.078785640575461,5.352601453500786,0.10649911674373759
78,69.95775890350342,0.078785641004518,5.5116668784520435,0.10967469502963927
79,74.34953880310059,0.078785640344196,5.857676023897927,0.11658241321753614
80,45.22253036499024,0.07878564201603,3.562886088395168,0.07076928260086479
81,45.8653998374939,0.078785641190392,3.6135349346506573,0.07178043493911926
82,46.57074880599976,0.078785641706938,3.669106329453308,0.07288986091718233
83,40.18808007240296,0.07878564154254,3.166243670867235,0.06285072299713428
84,40.84024214744568,0.078785641000794,3.2176246562141513,0.06387649174245337
85,26.17043662071228,0.078785640737127,2.0618546175331898,0.04080272672120073
86,35.057427167892456,0.078785641231023,2.7620218793322935,0.05478084895455096
87,34.7971785068512,0.078785641539651,2.741518032432027,0.05437151065231532
88,32.76609182357788,0.07878564100096,2.5814975474168977,0.05117686557046163
89,37.059682846069336,0.078785640432782,2.9197708472633574,0.05793014552442963
90,23.73339319229126,0.078785641795755,1.8698506146456693,0.03696956346424119
91,32.90469288825989,0.078785641344661,2.592417332450661,0.05139486789403735
92,32.23520469665527,0.07878564108534,2.5396712675431488,0.05034184673347789
93,32.54734420776367,0.078785641124148,2.564263380296986,0.05083280307606121
94,35.36884593963623,0.078785641744088,2.7865572251020216,0.055270672002440305
95,35.634355306625366,0.078785641271644,2.80747553413409,0.05568828461662326
96,36.08554816246033,0.078785642488536,2.843023096530447,0.05639795529016653
97,35.11562180519104,0.078785640961335,2.7666067716778078,0.05487238163413908
98,37.30416774749756,0.087521884055179,3.264931044371429,0.06482091532830003
99,41.32648134231568,0.087521886109223,3.616971593337082,0.07184904430978552
100,34.81559610366821,0.087521885812216,3.0471266266694816,0.060472673215724596
101,35.583712100982666,0.087521885533836,3.1143535773711797,0.06181479042907321
102,44.01179146766663,0.087521886656492,3.851995024382281,0.07654104638713165
103,45.236021757125854,0.087521886959816,3.959141982738946,0.0786801256651212
104,35.118608236312866,0.087521886353953,3.0736468389675724,0.06100212209084706
105,33.36810302734375,0.087521884394329,2.920439255617239,0.057943489612595565
106,32.85907244682312,0.087521885179287,2.875887965788726,0.05705406874296477
107,19.08143758773804,0.0875218852608,1.6700433911651251,0.0329806169006146
108,14.285381078720093,0.087521885768901,1.2502834909369598,0.02460054043292663
109,19.174285650253296,0.087521886577396,1.6781696538840607,0.0331428494124486
110,27.609145879745483,0.087521885987428,2.4164045178973517,0.04788095233314656
111,31.481486797332764,0.087521884831214,2.755319061791542,0.05464703406773132
112,28.11913514137268,0.087521884751917,2.461039705166799,0.0487720481292534
113,28.560887575149536,0.087521885774981,2.4997027399843117,0.04954391601865285
114,30.028887510299683,0.087521885222328,2.6281848460306474,0.052108929667676114
115,28.609362602233887,0.08752188570553,2.5039453637807787,0.049628615657228856
116,28.194472551345825,0.08752188619667,2.4676334180140254,0.04890368485261763
117,27.75799560546875,0.087521885949194,2.429432125560064,0.04814103517656544
118,32.78108596801758,0.087521885150537,2.8690624412027144,0.056917804135669575
119,32.175960302352905,0.087521887014295,2.8161007621589724,0.055860478459723736
120,43.28828001022339,0.087521886018804,3.788671909004843,0.07527686524751656
121,45.113247871398926,0.087521885904802,3.9483965329956288,0.07846560376705579
122,35.21251130104065,0.087521886751999,3.0818654263431644,0.06116619776988738
123,35.96592092514038,0.087521886118386,3.1478052353530126,0.06248261851771705
124,26.249415636062626,0.087521885750817,2.2973983563251825,0.04550511620978479
125,25.45843625068665,0.087521886435336,2.228170366353838,0.0441230502969883
126,30.99820160865784,0.087521885524353,2.7130210526537666,0.05380259763916143
127,13.755791783332825,0.087521884980378,1.2039328262748843,0.023675196887758966
128,12.873931646347046,0.08752188529394,1.1267507688336103,0.022134336164903373
129,12.504186034202576,0.087521886631313,1.094389952502325,0.02148828561251481
130,11.659704446792604,0.087521885607711,1.0204793188119017,0.020012735514079123
131,10.47820520401001,0.083137483851958,0.8711316159458845,0.01703116159620256
132,8.90563851594925,0.083137482511136,0.7403923663702298,0.01442108638850263
133,14.436513066291807,0.083137485661307,1.2002153980481063,0.023600982240798624
134,10.747987151145937,0.0831374840068,0.8935606098836872,0.017478933487204844
135,5.00586986541748,0.083137483394858,0.41617542281296577,0.007948427190582318
136,4.707333028316498,0.08313748350009,0.39135582197109153,0.007452929281326709
137,4.436033189296722,0.083137483931832,0.3688006379962297,0.007002638135485071
138,4.339799076318741,0.08313748644339,0.3607999868744858,0.006842913330530943
139,5.306788861751556,0.083137484784638,0.44119307824915643,0.008447879056955427
140,4.704893857240677,0.08313748349304,0.39115303539285207,0.007448880854996933
141,4.491521775722504,0.083137484854706,0.37341382360371184,0.007094735661068921
142,5.697029769420624,0.083137482858455,0.47363671479931496,0.009095583030184937
143,5.675294041633606,0.083137484052174,0.471829667877712,0.009059507189268495
144,4.799886584281921,0.083137484202517,0.39905049507461154,0.007606545548545921
145,8.236966490745544,0.083137484142148,0.6848006710037622,0.013311255130475867
146,8.076037883758545,0.083137483291295,0.6714214646208415,0.013044152978734097
147,9.020691692829132,0.083137484070775,0.7499576119199542,0.014612046718670741
148,6.315416276454926,0.083137484007243,0.5250478196828535,0.010121953081202667
149,10.2318354845047,0.083137484383612,0.8506490628086966,0.016622248402136577
150,11.68470323085785,0.083137482298345,0.971436808016859,0.01903365201799844
151,179.9202938079834,0.083137484011159,14.95812054974425,0.298263467017795
152,121.93987655639648,0.083137484687695,10.13777462002683,0.20203019778511377
153,143.58118438720703,0.083137483263588,11.936978313957567,0.2379494566945301
154,146.3836145401001,0.083137484124012,12.169965429843066,0.24260080582541488
155,130.56724548339844,0.083137483843753,10.85503226189937,0.21634951195175584
156,111.96339797973631,0.083137484321371,9.30835524410775,0.18547168948023315
157,135.65256786346436,0.083137484498854,11.277813257978508,0.22478990150374178
158,93.79839611053468,0.083137485009565,7.798162750560817,0.1553222431658696
159,93.95338439941406,0.083137483974882,7.811047989892216,0.155579483771375
160,99.50257968902588,0.083137485148592,8.272394241142981,0.1647897891422814
161,169.25475311279297,0.083137483412514,14.071414229403977,0.2805612835438741
162,155.55967235565186,0.083137484725915,12.93283988443635,0.25783081293486604
163,112.5629062652588,0.083137483658148,9.358196780141599,0.18646672469680256
164,95.6527500152588,0.083137483602533,7.952328935930766,0.15840001315159166
165,58.53094005584717,0.083137483762103,4.8661150784736185,0.09678691455148433
