id,population,2sfca_40_Shape_Area,geometry_type,x,y,geometry_coordinates
21476,20.08975327014923,14.787958395646736,Point,13521050.000000002,3664108.09665543,"[13521050.000000002, 3664108.09665543]"
21477,24.22204089164734,15.046579942409895,Point,13521150.000000002,3664108.09665543,"[13521150.000000002, 3664108.09665543]"
21711,81.72260904312134,1.7316921619218855,Point,13517850.0,3663991.1370395627,"[13517850.0, 3663991.1370395627]"
21712,79.30778312683105,1.3741717652160854,Point,13517950.0,3663991.1370395627,"[13517950.0, 3663991.1370395627]"
21713,79.83299255371094,1.3432367095429325,Point,13518050.000000002,3663991.1370395627,"[13518050.000000002, 3663991.1370395627]"
21714,61.91511058807373,1.3741717652160854,Point,13518150.000000002,3663991.1370395627,"[13518150.000000002, 3663991.1370395627]"
21715,63.0116662979126,1.9078223150647693,Point,13518250.0,3663991.1370395627,"[13518250.0, 3663991.1370395627]"
21716,75.44989156723022,1.3741717652160854,Point,13518350.0,3663991.1370395627,"[13518350.0, 3663991.1370395627]"
21717,78.00704669952393,1.3741717652160854,Point,13518450.0,3663991.1370395627,"[13518450.0, 3663991.1370395627]"
21718,76.04253673553467,1.3053017130444975,Point,13518550.000000002,3663991.1370395627,"[13518550.000000002, 3663991.1370395627]"
21719,74.8976616859436,1.3828822098709188,Point,13518650.000000002,3663991.1370395627,"[13518650.000000002, 3663991.1370395627]"
21720,75.10721111297607,1.3828822098709188,Point,13518750.000000002,3663991.1370395627,"[13518750.000000002, 3663991.1370395627]"
21721,76.4687728881836,1.4562953952418776,Point,13518850.0,3663991.1370395627,"[13518850.0, 3663991.1370395627]"
21722,75.69726228713989,1.4608368419120479,Point,13518950.0,3663991.1370395627,"[13518950.0, 3663991.1370395627]"
21723,32.44373607635498,2.4902982881449973,Point,13519050.000000002,3663991.1370395627,"[13519050.000000002, 3663991.1370395627]"
21724,36.145236015319824,2.4127177913185758,Point,13519150.000000002,3663991.1370395627,"[13519150.000000002, 3663991.1370395627]"
21725,37.27493238449097,1.9390837059991242,Point,13519250.0,3663991.1370395627,"[13519250.0, 3663991.1370395627]"
21726,36.602335929870605,2.728289931051086,Point,13519350.0,3663991.1370395627,"[13519350.0, 3663991.1370395627]"
21727,38.0384578704834,3.5570709627608177,Point,13519450.000000002,3663991.1370395627,"[13519450.000000002, 3663991.1370395627]"
21728,43.55157995223999,3.5570709627608177,Point,13519550.000000002,3663991.1370395627,"[13519550.000000002, 3663991.1370395627]"
21729,42.47790598869324,3.636268707008533,Point,13519650.0,3663991.1370395627,"[13519650.0, 3663991.1370395627]"
21730,43.432849168777466,3.9648290332553837,Point,13519950.000000002,3663991.1370395627,"[13519950.000000002, 3663991.1370395627]"
21733,19.469489812850952,10.780109754311466,Point,13520450.000000002,3663991.1370395627,"[13520450.000000002, 3663991.1370395627]"
21734,18.288596630096436,10.593146341650424,Point,13520550.000000002,3663991.1370395627,"[13520550.000000002, 3663991.1370395627]"
21735,18.75482416152954,11.32649882303851,Point,13520650.0,3663991.1370395627,"[13520650.0, 3663991.1370395627]"
21736,17.797917008399963,11.32649882303851,Point,13520750.0,3663991.1370395627,"[13520750.0, 3663991.1370395627]"
21737,16.209354877471924,11.32649882303851,Point,13520850.0,3663991.1370395627,"[13520850.0, 3663991.1370395627]"
21738,17.160769820213318,13.067853666374562,Point,13520950.000000002,3663991.1370395627,"[13520950.000000002, 3663991.1370395627]"
21739,20.880034923553467,11.766484104489493,Point,13521050.000000002,3663991.1370395627,"[13521050.000000002, 3663991.1370395627]"
21740,21.962841033935547,15.046579942409895,Point,13521150.000000002,3663991.1370395627,"[13521150.000000002, 3663991.1370395627]"
21972,90.5426459312439,2.5143679995900365,Point,13517650.000000002,3663874.1785360156,"[13517650.000000002, 3663874.1785360156]"
21973,91.04641485214233,2.429438525155794,Point,13517750.000000002,3663874.1785360156,"[13517750.000000002, 3663874.1785360156]"
21974,86.48586368560791,1.9229667806591657,Point,13517850.0,3663874.1785360156,"[13517850.0, 3663874.1785360156]"
21975,64.64106369018555,2.396600865978617,Point,13517950.0,3663874.1785360156,"[13517950.0, 3663874.1785360156]"
21976,80.53370237350464,2.3887835420595454,Point,13518050.000000002,3663874.1785360156,"[13518050.000000002, 3663874.1785360156]"
21977,79.63925981521606,2.4275359216517702,Point,13518150.000000002,3663874.1785360156,"[13518150.000000002, 3663874.1785360156]"
21978,78.5471682548523,2.3887835420595454,Point,13518250.0,3663874.1785360156,"[13518250.0, 3663874.1785360156]"
21979,77.44766044616699,1.3741717652160854,Point,13518350.0,3663874.1785360156,"[13518350.0, 3663874.1785360156]"
21980,78.00467300415039,1.4216345894631435,Point,13518450.0,3663874.1785360156,"[13518450.0, 3663874.1785360156]"
21981,77.32803869247437,1.4995892215042728,Point,13518550.000000002,3663874.1785360156,"[13518550.000000002, 3663874.1785360156]"
21982,74.92030143737793,1.4608368419120479,Point,13518650.000000002,3663874.1785360156,"[13518650.000000002, 3663874.1785360156]"
21983,71.706467628479,1.4608368419120479,Point,13518750.000000002,3663874.1785360156,"[13518750.000000002, 3663874.1785360156]"
21984,72.24128866195679,1.3828822098709188,Point,13518850.0,3663874.1785360156,"[13518850.0, 3663874.1785360156]"
21985,74.46405220031738,1.6790326589163653,Point,13518950.0,3663874.1785360156,"[13518950.0, 3663874.1785360156]"
21986,35.30382537841797,1.6744912122461952,Point,13519050.000000002,3663874.1785360156,"[13519050.000000002, 3663874.1785360156]"
21987,34.2003128528595,2.021205649495716,Point,13519150.000000002,3663874.1785360156,"[13519150.000000002, 3663874.1785360156]"
21988,28.392326831817627,2.8428310285491043,Point,13519250.0,3663874.1785360156,"[13519250.0, 3663874.1785360156]"
21989,37.16289782524109,2.8428310285491043,Point,13519350.0,3663874.1785360156,"[13519350.0, 3663874.1785360156]"
21990,28.209026336669922,3.6346514595872392,Point,13519450.000000002,3663874.1785360156,"[13519450.000000002, 3663874.1785360156]"
21991,35.341546297073364,3.6556107829718236,Point,13519550.000000002,3663874.1785360156,"[13519550.000000002, 3663874.1785360156]"
21992,38.83811402320862,3.636268707008533,Point,13519650.0,3663874.1785360156,"[13519650.0, 3663874.1785360156]"
21993,42.329097270965576,3.9822610001405008,Point,13519750.000000002,3663874.1785360156,"[13519750.000000002, 3663874.1785360156]"
21994,42.57705473899841,3.636268707008533,Point,13519850.0,3663874.1785360156,"[13519850.0, 3663874.1785360156]"
21995,42.496344804763794,3.639796063508001,Point,13519950.000000002,3663874.1785360156,"[13519950.000000002, 3663874.1785360156]"
21996,31.84268569946289,4.2650887813650655,Point,13520050.000000002,3663874.1785360156,"[13520050.000000002, 3663874.1785360156]"
21997,39.587727785110474,4.2650887813650655,Point,13520150.000000002,3663874.1785360156,"[13520150.000000002, 3663874.1785360156]"
21998,17.096038699150085,9.856176920741165,Point,13520250.0,3663874.1785360156,"[13520250.0, 3663874.1785360156]"
21999,18.019090175628662,9.49153955160125,Point,13520350.0,3663874.1785360156,"[13520350.0, 3663874.1785360156]"
22000,17.26575791835785,9.478060827929317,Point,13520450.000000002,3663874.1785360156,"[13520450.000000002, 3663874.1785360156]"
22001,14.65914249420166,10.73853568863257,Point,13520550.000000002,3663874.1785360156,"[13520550.000000002, 3663874.1785360156]"
22002,19.86249005794525,10.82545850854798,Point,13520650.0,3663874.1785360156,"[13520650.0, 3663874.1785360156]"
22003,17.3126300573349,11.32732107335369,Point,13520750.0,3663874.1785360156,"[13520750.0, 3663874.1785360156]"
22004,16.5031259059906,11.888606106507396,Point,13520850.0,3663874.1785360156,"[13520850.0, 3663874.1785360156]"
22005,11.625787019729614,11.779962828161423,Point,13520950.000000002,3663874.1785360156,"[13520950.000000002, 3663874.1785360156]"
22006,17.717787384986877,8.177625795948959,Point,13521050.000000002,3663874.1785360156,"[13521050.000000002, 3663874.1785360156]"
22007,17.836926102638245,13.103865701770609,Point,13521150.000000002,3663874.1785360156,"[13521150.000000002, 3663874.1785360156]"
22008,18.24910855293274,15.233168455775365,Point,13521250.0,3663874.1785360156,"[13521250.0, 3663874.1785360156]"
22244,87.586097240448,3.5216526347581723,Point,13517550.000000002,3663757.221144737,"[13517550.000000002, 3663757.221144737]"
22245,87.84396409988403,2.5143679995900365,Point,13517650.000000002,3663757.221144737,"[13517650.000000002, 3663757.221144737]"
22246,94.82038879394531,2.429438525155794,Point,13517750.000000002,3663757.221144737,"[13517750.000000002, 3663757.221144737]"
22247,86.87632322311401,2.934007666148399,Point,13517850.0,3663757.221144737,"[13517850.0, 3663757.221144737]"
22248,66.59074640274048,1.3741717652160854,Point,13517950.0,3663757.221144737,"[13517950.0, 3663757.221144737]"
22249,82.70841121673584,2.7850563183575705,Point,13518050.000000002,3663757.221144737,"[13518050.000000002, 3663757.221144737]"
22250,80.7969970703125,2.4275359216517702,Point,13518150.000000002,3663757.221144737,"[13518150.000000002, 3663757.221144737]"
22251,79.95848608016968,2.5051164184781918,Point,13518250.0,3663757.221144737,"[13518250.0, 3663757.221144737]"
22252,79.89985466003418,1.4905046416347316,Point,13518350.0,3663757.221144737,"[13518350.0, 3663757.221144737]"
22253,81.00474834442139,1.4905046416347316,Point,13518450.0,3663757.221144737,"[13518450.0, 3663757.221144737]"
22254,77.82872152328491,1.4995892215042728,Point,13518550.000000002,3663757.221144737,"[13518550.000000002, 3663757.221144737]"
22255,78.18823003768921,1.5236500737898593,Point,13518650.000000002,3663757.221144737,"[13518650.000000002, 3663757.221144737]"
22256,73.99646997451782,1.5236500737898593,Point,13518750.000000002,3663757.221144737,"[13518750.000000002, 3663757.221144737]"
22257,70.69511079788208,1.0259551361848211,Point,13518850.0,3663757.221144737,"[13518850.0, 3663757.221144737]"
22258,72.68225431442261,1.5292277847906919,Point,13518950.0,3663757.221144737,"[13518950.0, 3663757.221144737]"
22259,34.030280113220215,2.4948397348151676,Point,13519050.000000002,3663757.221144737,"[13519050.000000002, 3663757.221144737]"
22260,35.088112592697144,2.021205649495716,Point,13519150.000000002,3663757.221144737,"[13519150.000000002, 3663757.221144737]"
22261,35.449557304382324,2.8428310285491043,Point,13519250.0,3663757.221144737,"[13519250.0, 3663757.221144737]"
22262,27.818928718566895,3.6652524697120175,Point,13519350.0,3663757.221144737,"[13519350.0, 3663757.221144737]"
22263,36.85885453224182,3.6652524697120175,Point,13519450.000000002,3663757.221144737,"[13519450.000000002, 3663757.221144737]"
22264,37.341044425964355,3.9806437527192067,Point,13519550.000000002,3663757.221144737,"[13519550.000000002, 3663757.221144737]"
22265,37.46568489074707,3.9806437527192067,Point,13519650.0,3663757.221144737,"[13519650.0, 3663757.221144737]"
22266,40.21803855895996,4.064382943637092,Point,13519750.000000002,3663757.221144737,"[13519750.000000002, 3663757.221144737]"
22267,39.96814036369324,4.059841496966922,Point,13519850.0,3663757.221144737,"[13519850.0, 3663757.221144737]"
22268,37.901113986968994,3.9648290332553837,Point,13519950.000000002,3663757.221144737,"[13519950.000000002, 3663757.221144737]"
22269,35.951042890548706,4.751513005331001,Point,13520050.000000002,3663757.221144737,"[13520050.000000002, 3663757.221144737]"
22270,30.52802062034607,5.116525528284985,Point,13520150.000000002,3663757.221144737,"[13520150.000000002, 3663757.221144737]"
22271,14.808855175971985,9.856176920741165,Point,13520250.0,3663757.221144737,"[13520250.0, 3663757.221144737]"
22272,15.729896187782288,4.783758189709651,Point,13520350.0,3663757.221144737,"[13520350.0, 3663757.221144737]"
22273,16.986016035079956,9.899476617391393,Point,13520450.000000002,3663757.221144737,"[13520450.000000002, 3663757.221144737]"
22274,18.557749271392822,9.88517564340428,Point,13520550.000000002,3663757.221144737,"[13520550.000000002, 3663757.221144737]"
22275,15.08878779411316,10.82545850854798,Point,13520650.0,3663757.221144737,"[13520650.0, 3663757.221144737]"
22276,16.81591010093689,10.944388996715766,Point,13520750.0,3663757.221144737,"[13520750.0, 3663757.221144737]"
22277,12.169656753540039,6.826554839319186,Point,13520850.0,3663757.221144737,"[13520850.0, 3663757.221144737]"
22278,16.629000425338745,6.585502349133496,Point,13520950.000000002,3663757.221144737,"[13520950.000000002, 3663757.221144737]"
22279,15.750149250030518,8.213637831345006,Point,13521050.000000002,3663757.221144737,"[13521050.000000002, 3663757.221144737]"
22280,17.715655088424683,13.103865701770609,Point,13521150.000000002,3663757.221144737,"[13521150.000000002, 3663757.221144737]"
22281,18.61113214492798,15.246647179447297,Point,13521250.0,3663757.221144737,"[13521250.0, 3663757.221144737]"
22514,93.51348495483398,2.8931717803355452,Point,13517350.0,3663640.2648656815,"[13517350.0, 3663640.2648656815]"
22515,91.89767074584961,2.359521230486861,Point,13517450.0,3663640.2648656815,"[13517450.0, 3663640.2648656815]"
22516,93.05469846725464,2.988002084909488,Point,13517550.000000002,3663640.2648656815,"[13517550.000000002, 3663640.2648656815]"
22517,95.57786178588867,2.9925435315796585,Point,13517650.000000002,3663640.2648656815,"[13517650.000000002, 3663640.2648656815]"
22518,95.83933639526367,2.518909446260207,Point,13517750.000000002,3663640.2648656815,"[13517750.000000002, 3663640.2648656815]"
22519,86.9677619934082,2.934007666148399,Point,13517850.0,3663640.2648656815,"[13517850.0, 3663640.2648656815]"
22520,84.79834175109863,2.4603735808289473,Point,13517950.0,3663640.2648656815,"[13517950.0, 3663640.2648656815]"
22521,84.80302429199219,2.8626368151839916,Point,13518050.000000002,3663640.2648656815,"[13518050.000000002, 3663640.2648656815]"
22522,80.73750400543213,2.5051164184781918,Point,13518150.000000002,3663640.2648656815,"[13518150.000000002, 3663640.2648656815]"
22523,83.04082298278809,2.5051164184781918,Point,13518250.0,3663640.2648656815,"[13518250.0, 3663640.2648656815]"
22524,75.41158437728882,1.5925201259614474,Point,13518350.0,3663640.2648656815,"[13518350.0, 3663640.2648656815]"
22525,75.3078818321228,1.0409314086008667,Point,13518450.0,3663640.2648656815,"[13518450.0, 3663640.2648656815]"
22526,77.18516826629639,1.5236500737898593,Point,13518550.000000002,3663640.2648656815,"[13518550.000000002, 3663640.2648656815]"
22527,79.13907289505005,1.5236500737898593,Point,13518650.000000002,3663640.2648656815,"[13518650.000000002, 3663640.2648656815]"
